,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.931485,,,0.100000,1.264955,2.892321,6.484802,,,,,,,,,,,,,,,,,,0.100000,,,,7.753109,0.340455,,,,0.101178,,,,,,,,,,,,,,,,,,,,,,
R7,,,9.021868,6.837685,,1.421157,,,3.007984,,4.915335,0.100000,,,,,,,,,,,,,,,,,,1.417995,8.865466,,,0.100000,2.129389,,,0.100000,1.673934,,4.230169,,2.019888,3.041684,5.920929,7.101820,2.653996,,,,,,,,,
R8,,5.445697,0.100000,2.985304,0.834669,6.604642,,8.845008,2.935652,,9.112653,6.522645,,,,,,,,,,,,,10.000000,,,,0.100000,8.421884,0.403837,10.000000,,,1.557287,,0.100000,3.554771,10.000000,,5.733716,2.024770,,,1.897730,0.100000,,0.829843,,0.100125,,,,,0.985206,
L1,1.955879,0.509888,3.203851,4.329602,7.960905,3.150040,8.630956,4.210751,4.255377,1.741311,10.000000,,,,,,4.386478,0.101195,,,,,,,2.728353,9.996601,10.000000,,0.220643,2.743781,,6.019485,,10.000000,,,,2.354939,6.389109,,,,10.000000,,,,,,,,,8.733185,,,,
L2,0.100000,,0.100000,7.129775,1.052197,0.162870,2.754997,0.100000,2.112932,0.110207,0.155808,8.509070,,,,,0.106363,0.103269,2.765380,,,,,,1.526072,9.974092,0.100043,,1.909589,7.809633,,,,1.056308,,4.685018,0.100000,,1.538725,,0.948070,,,,0.100011,,,,,,,1.471384,,,,
L3,,0.120355,8.299689,5.649220,6.344239,,,,0.100000,,2.503179,0.737535,,,,,7.514295,8.719910,9.970874,4.854005,,,,,7.625992,,,,10.000000,6.714946,0.100794,,1.545421,,8.589893,3.973386,,5.235973,3.848720,1.456309,3.506161,0.981130,2.642690,1.857458,1.332404,8.924452,0.379489,0.100000,,,,,0.970711,,8.449916,1.204377
L4,0.100000,,,8.601815,0.134873,0.224093,0.100000,0.100000,2.095265,,,3.188236,,,,,4.035664,0.100040,1.039017,8.043271,,,,,,2.571940,,,,2.346071,4.773993,0.717396,,,,0.117509,0.100240,,,,,,0.229632,,,,,,,,,1.928650,,,,
L5,,,,3.606909,8.579280,,,6.263181,0.100000,2.913252,1.903821,9.999906,,,,,9.999984,2.386207,2.288557,,,,,,9.998978,0.626029,0.109402,,5.979256,0.100000,0.788365,0.687361,,9.991651,5.660945,3.753969,2.558479,0.544226,1.677185,,8.064742,8.121505,0.100000,,8.719803,,,,2.424016,6.254100,5.002073,1.666841,,2.368795,,
Mi1,,5.000914,8.470785,1.849829,1.965573,,,0.971612,1.163682,3.242448,5.012294,4.153361,0.332596,0.100804,1.247856,1.678982,1.908392,0.834763,0.100196,,,,,,2.101609,0.510846,5.216241,4.734609,9.998179,1.468292,0.100015,0.100135,1.828047,,4.867293,0.653839,7.346006,0.590001,10.000000,,10.000000,10.000000,5.453503,,,0.116306,,1.628097,0.974651,9.999801,0.658528,4.895607,1.702644,1.686453,9.418573,10.000000
Tm3,,,,2.238912,0.191435,,,,0.100000,9.129960,4.106579,0.100000,4.288115,2.180196,2.842928,1.504355,,,4.365525,,,0.997590,,1.015900,,0.110136,0.105190,4.998733,8.803429,7.169347,3.092991,0.100167,,,8.266983,3.805145,3.666099,,,1.332725,,,0.168847,,,,10.000000,,8.368702,7.375286,0.100000,3.633847,,7.520261,,
Mi4,,,,,7.044336,7.588667,,0.345939,9.975256,10.000000,9.520432,0.100000,7.656495,5.693960,0.309174,0.100000,7.197480,1.324989,9.548245,0.229928,,,,,0.149249,,0.633224,,0.100000,6.105578,10.000000,2.367151,9.718458,,0.100000,,1.013984,,9.206577,1.103473,0.813716,,3.710422,10.000000,1.737482,1.561746,8.487901,8.211689,1.262999,,0.110694,3.037405,0.967953,8.664210,,
