Job ID: 27788185
Node:   spartan-gpgpu171
GPU:    0
GPU 0: NVIDIA H100 80GB HBM3 (UUID: GPU-70ecc709-6022-7e09-50b0-e2070472848f)
cuda: True NVIDIA H100 80GB HBM3
Start:  Tue 21 Jul 2026 18:05:03 AEST
device=cuda, model=conductance, nofruns=1, nofsteps=1000, lrs=[0.1], nparams=112, fname=training_with_Ih.npy, outdir=/home/yitai/drosophila_vision/temporal_filtering/SimulationCode/0trained/conductance/27788185-train-target-spot-syn-strength-fixed-all-network-right_min_neuron1_extent3

round 0

step 334: cost=171.9894  [spot_bright=104.3291  spot_dark=67.6603]
step 335: cost=172.0136  [spot_bright=104.3157  spot_dark=67.6980]
step 336: cost=171.8252  [spot_bright=104.0807  spot_dark=67.7445]
step 337: cost=171.9542  [spot_bright=104.2465  spot_dark=67.7077]
step 338: cost=171.7560  [spot_bright=104.1187  spot_dark=67.6373]
step 339: cost=171.6224  [spot_bright=104.0867  spot_dark=67.5358]
step 340: cost=171.5933  [spot_bright=104.1056  spot_dark=67.4877]
step 341: cost=171.5491  [spot_bright=104.0436  spot_dark=67.5055]
step 342: cost=171.4764  [spot_bright=103.9727  spot_dark=67.5037]
step 343: cost=171.4062  [spot_bright=103.9612  spot_dark=67.4451]
step 344: cost=171.3212  [spot_bright=103.9962  spot_dark=67.3250]
step 345: cost=171.2117  [spot_bright=103.9952  spot_dark=67.2165]
step 346: cost=171.1644  [spot_bright=104.0507  spot_dark=67.1137]
step 347: cost=171.1726  [spot_bright=104.0496  spot_dark=67.1230]
step 348: cost=171.2209  [spot_bright=104.0623  spot_dark=67.1586]
step 349: cost=170.9522  [spot_bright=103.8130  spot_dark=67.1392]
step 350: cost=173.5815  [spot_bright=105.1118  spot_dark=68.4696]
step 351: cost=170.8945  [spot_bright=104.0989  spot_dark=66.7956]
step 352: cost=170.5489  [spot_bright=103.8189  spot_dark=66.7299]
step 353: cost=187.1718  [spot_bright=111.6027  spot_dark=75.5691]
step 354: cost=170.1929  [spot_bright=103.8717  spot_dark=66.3213]
step 355: cost=180.3662  [spot_bright=108.5864  spot_dark=71.7798]
step 356: cost=184.0948  [spot_bright=110.5758  spot_dark=73.5191]
step 357: cost=179.2291  [spot_bright=108.1974  spot_dark=71.0317]
step 358: cost=169.4400  [spot_bright=103.5964  spot_dark=65.8436]
step 359: cost=170.0501  [spot_bright=103.2026  spot_dark=66.8475]
step 360: cost=170.3484  [spot_bright=103.1480  spot_dark=67.2003]
step 361: cost=170.4900  [spot_bright=103.2561  spot_dark=67.2339]
step 362: cost=170.7195  [spot_bright=103.3836  spot_dark=67.3359]
step 363: cost=170.9027  [spot_bright=103.3465  spot_dark=67.5561]
step 364: cost=170.7446  [spot_bright=103.1327  spot_dark=67.6120]
step 365: cost=170.6638  [spot_bright=102.9197  spot_dark=67.7441]
step 366: cost=170.5380  [spot_bright=102.8359  spot_dark=67.7020]
step 367: cost=170.3410  [spot_bright=102.8939  spot_dark=67.4471]
step 368: cost=170.1770  [spot_bright=102.9775  spot_dark=67.1995]
step 369: cost=170.0460  [spot_bright=102.9310  spot_dark=67.1151]
step 370: cost=169.9390  [spot_bright=102.7821  spot_dark=67.1569]
step 371: cost=169.8313  [spot_bright=102.7022  spot_dark=67.1292]
step 372: cost=169.6505  [spot_bright=102.7801  spot_dark=66.8704]
step 373: cost=169.4510  [spot_bright=102.9759  spot_dark=66.4750]
step 374: cost=169.3271  [spot_bright=103.1501  spot_dark=66.1770]
step 375: cost=169.3023  [spot_bright=103.2123  spot_dark=66.0900]
step 376: cost=169.3907  [spot_bright=103.2536  spot_dark=66.1370]
step 377: cost=169.5477  [spot_bright=103.3865  spot_dark=66.1612]
step 378: cost=169.7734  [spot_bright=103.6227  spot_dark=66.1507]
step 379: cost=170.1450  [spot_bright=103.8946  spot_dark=66.2504]
step 380: cost=170.6967  [spot_bright=104.1315  spot_dark=66.5652]
step 381: cost=171.4463  [spot_bright=104.3713  spot_dark=67.0750]
step 382: cost=172.4043  [spot_bright=104.7137  spot_dark=67.6906]
step 383: cost=173.5569  [spot_bright=105.1894  spot_dark=68.3675]
step 384: cost=173.5639  [spot_bright=105.2505  spot_dark=68.3134]
step 385: cost=173.6154  [spot_bright=105.2365  spot_dark=68.3789]
step 386: cost=173.6982  [spot_bright=105.1490  spot_dark=68.5492]
step 387: cost=173.7849  [spot_bright=105.0845  spot_dark=68.7004]
step 388: cost=173.8439  [spot_bright=105.0860  spot_dark=68.7579]
step 389: cost=173.8966  [spot_bright=105.1183  spot_dark=68.7783]
step 390: cost=173.9717  [spot_bright=105.1057  spot_dark=68.8660]
step 391: cost=174.0820  [spot_bright=105.0272  spot_dark=69.0547]
step 392: cost=174.2152  [spot_bright=104.9420  spot_dark=69.2732]
step 393: cost=174.2056  [spot_bright=104.8749  spot_dark=69.3308]
step 394: cost=174.1833  [spot_bright=104.8162  spot_dark=69.3670]
step 395: cost=174.1689  [spot_bright=104.7176  spot_dark=69.4513]
step 396: cost=174.1495  [spot_bright=104.5810  spot_dark=69.5686]
step 397: cost=174.1085  [spot_bright=104.4616  spot_dark=69.6469]
step 398: cost=174.0309  [spot_bright=104.3995  spot_dark=69.6313]
step 399: cost=173.9264  [spot_bright=104.3658  spot_dark=69.5606]
step 400: cost=173.8060  [spot_bright=104.3002  spot_dark=69.5058]
step 401: cost=173.6746  [spot_bright=104.2001  spot_dark=69.4746]
step 402: cost=173.5262  [spot_bright=104.1197  spot_dark=69.4066]
step 403: cost=173.2852  [spot_bright=104.0638  spot_dark=69.2214]
step 404: cost=172.9499  [spot_bright=103.9878  spot_dark=68.9622]
step 405: cost=172.5472  [spot_bright=103.8538  spot_dark=68.6934]
step 406: cost=172.1051  [spot_bright=103.6970  spot_dark=68.4081]
step 407: cost=171.6439  [spot_bright=103.5782  spot_dark=68.0658]
step 408: cost=171.1976  [spot_bright=103.4902  spot_dark=67.7074]
step 409: cost=170.7956  [spot_bright=103.3691  spot_dark=67.4265]
step 410: cost=170.4258  [spot_bright=103.2508  spot_dark=67.1750]
step 411: cost=170.0733  [spot_bright=103.2626  spot_dark=66.8107]
step 412: cost=169.7945  [spot_bright=103.3268  spot_dark=66.4677]
step 413: cost=169.6319  [spot_bright=103.3262  spot_dark=66.3057]
step 414: cost=169.5651  [spot_bright=103.3827  spot_dark=66.1824]
step 415: cost=169.6464  [spot_bright=103.4980  spot_dark=66.1484]
step 416: cost=169.8901  [spot_bright=103.6266  spot_dark=66.2634]
step 417: cost=170.2888  [spot_bright=103.7801  spot_dark=66.5086]
step 418: cost=170.5258  [spot_bright=103.9175  spot_dark=66.6083]
step 419: cost=170.3961  [spot_bright=103.9412  spot_dark=66.4548]
step 420: cost=170.2958  [spot_bright=103.9083  spot_dark=66.3875]
step 421: cost=170.2263  [spot_bright=103.8429  spot_dark=66.3834]
step 422: cost=170.1806  [spot_bright=103.8020  spot_dark=66.3786]
step 423: cost=170.1543  [spot_bright=103.7654  spot_dark=66.3890]
step 424: cost=170.1199  [spot_bright=103.6787  spot_dark=66.4412]
step 425: cost=170.0739  [spot_bright=103.6268  spot_dark=66.4471]
step 426: cost=170.0155  [spot_bright=103.6844  spot_dark=66.3311]
step 427: cost=169.9713  [spot_bright=103.7060  spot_dark=66.2654]
step 428: cost=169.9527  [spot_bright=103.6110  spot_dark=66.3417]
step 429: cost=169.9401  [spot_bright=103.5436  spot_dark=66.3965]
step 430: cost=169.8929  [spot_bright=103.5723  spot_dark=66.3205]
step 431: cost=169.8265  [spot_bright=103.6163  spot_dark=66.2102]
step 432: cost=169.7578  [spot_bright=103.5915  spot_dark=66.1663]
step 433: cost=169.6870  [spot_bright=103.5580  spot_dark=66.1290]
step 434: cost=169.5948  [spot_bright=103.5862  spot_dark=66.0086]
step 435: cost=169.5032  [spot_bright=103.6212  spot_dark=65.8820]
step 436: cost=169.4306  [spot_bright=103.5785  spot_dark=65.8521]
step 437: cost=169.3581  [spot_bright=103.5192  spot_dark=65.8390]
step 438: cost=169.2658  [spot_bright=103.5377  spot_dark=65.7281]
step 439: cost=169.1713  [spot_bright=103.5823  spot_dark=65.5890]
step 440: cost=169.0853  [spot_bright=103.5511  spot_dark=65.5342]
step 441: cost=168.9834  [spot_bright=103.5169  spot_dark=65.4666]
step 442: cost=168.8586  [spot_bright=103.5397  spot_dark=65.3189]
step 443: cost=168.7556  [spot_bright=103.5198  spot_dark=65.2358]
step 444: cost=168.6714  [spot_bright=103.4801  spot_dark=65.1913]
step 445: cost=168.5945  [spot_bright=103.4890  spot_dark=65.1055]
step 446: cost=168.5257  [spot_bright=103.5257  spot_dark=65.0000]
step 447: cost=168.4744  [spot_bright=103.5193  spot_dark=64.9551]
step 448: cost=168.4431  [spot_bright=103.4878  spot_dark=64.9553]
step 449: cost=168.4232  [spot_bright=103.4940  spot_dark=64.9292]
step 450: cost=168.4141  [spot_bright=103.5261  spot_dark=64.8881]
step 451: cost=168.4186  [spot_bright=103.5289  spot_dark=64.8897]
step 452: cost=168.4275  [spot_bright=103.5082  spot_dark=64.9193]
step 453: cost=168.4312  [spot_bright=103.5145  spot_dark=64.9167]
step 454: cost=168.4339  [spot_bright=103.5415  spot_dark=64.8924]
step 455: cost=168.4429  [spot_bright=103.5432  spot_dark=64.8996]
step 456: cost=168.4579  [spot_bright=103.5335  spot_dark=64.9244]
step 457: cost=168.4709  [spot_bright=103.5541  spot_dark=64.9168]
step 458: cost=168.4818  [spot_bright=103.5819  spot_dark=64.9000]
step 459: cost=168.4929  [spot_bright=103.5816  spot_dark=64.9113]
step 460: cost=168.5021  [spot_bright=103.5834  spot_dark=64.9187]
step 461: cost=168.5064  [spot_bright=103.6151  spot_dark=64.8913]
step 462: cost=168.5105  [spot_bright=103.6439  spot_dark=64.8666]
step 463: cost=168.5148  [spot_bright=103.6470  spot_dark=64.8679]
step 464: cost=168.5139  [spot_bright=103.6571  spot_dark=64.8568]
step 465: cost=168.5063  [spot_bright=103.6841  spot_dark=64.8222]
step 466: cost=168.4979  [spot_bright=103.7009  spot_dark=64.7969]
step 467: cost=168.4910  [spot_bright=103.7049  spot_dark=64.7861]
step 468: cost=168.4836  [spot_bright=103.7240  spot_dark=64.7596]
step 469: cost=168.4765  [spot_bright=103.7499  spot_dark=64.7266]
step 470: cost=168.4734  [spot_bright=103.7546  spot_dark=64.7189]
step 471: cost=168.4715  [spot_bright=103.7570  spot_dark=64.7145]
step 472: cost=168.4668  [spot_bright=103.7789  spot_dark=64.6879]
step 473: cost=168.4615  [spot_bright=103.7965  spot_dark=64.6650]
step 474: cost=168.4762  [spot_bright=103.7875  spot_dark=64.6887]
step 475: cost=168.4882  [spot_bright=103.7838  spot_dark=64.7044]
step 476: cost=168.4898  [spot_bright=103.7875  spot_dark=64.7022]
step 477: cost=168.4805  [spot_bright=103.7785  spot_dark=64.7020]
step 478: cost=168.4579  [spot_bright=103.7612  spot_dark=64.6967]
step 479: cost=168.4184  [spot_bright=103.7546  spot_dark=64.6638]
step 480: cost=168.3624  [spot_bright=103.7443  spot_dark=64.6181]
step 481: cost=168.2898  [spot_bright=103.7168  spot_dark=64.5730]
step 482: cost=168.1967  [spot_bright=103.6911  spot_dark=64.5055]
step 483: cost=168.0814  [spot_bright=103.6707  spot_dark=64.4107]
step 484: cost=167.9454  [spot_bright=103.6377  spot_dark=64.3077]
step 485: cost=167.7876  [spot_bright=103.5984  spot_dark=64.1892]
step 486: cost=167.6072  [spot_bright=103.5651  spot_dark=64.0421]
step 487: cost=167.4063  [spot_bright=103.5244  spot_dark=63.8820]
step 488: cost=167.1864  [spot_bright=103.4736  spot_dark=63.7128]
step 489: cost=166.9475  [spot_bright=103.4248  spot_dark=63.5227]
step 490: cost=166.6921  [spot_bright=103.3771  spot_dark=63.3151]
step 491: cost=166.4239  [spot_bright=103.3212  spot_dark=63.1027]
step 492: cost=166.1447  [spot_bright=103.2649  spot_dark=62.8799]
step 493: cost=165.8568  [spot_bright=103.2114  spot_dark=62.6454]
step 494: cost=165.5636  [spot_bright=103.1566  spot_dark=62.4071]
step 495: cost=165.2681  [spot_bright=103.0975  spot_dark=62.1706]
step 496: cost=164.9722  [spot_bright=103.0422  spot_dark=61.9300]
step 497: cost=164.6786  [spot_bright=102.9896  spot_dark=61.6890]
step 498: cost=164.3902  [spot_bright=102.9375  spot_dark=61.4527]
step 499: cost=164.1100  [spot_bright=102.8864  spot_dark=61.2236]
step 500: cost=163.8400  [spot_bright=102.8394  spot_dark=61.0006]
step 501: cost=163.5823  [spot_bright=102.7926  spot_dark=60.7897]
step 502: cost=163.3380  [spot_bright=102.7514  spot_dark=60.5867]
step 503: cost=163.1099  [spot_bright=102.7119  spot_dark=60.3980]
step 504: cost=162.8987  [spot_bright=102.6780  spot_dark=60.2207]
step 505: cost=162.7055  [spot_bright=102.6527  spot_dark=60.0528]
step 506: cost=162.5323  [spot_bright=102.6262  spot_dark=59.9061]
step 507: cost=162.3786  [spot_bright=102.6042  spot_dark=59.7744]
step 508: cost=162.2437  [spot_bright=102.5918  spot_dark=59.6519]
step 509: cost=162.1280  [spot_bright=102.5828  spot_dark=59.5453]
step 510: cost=162.0312  [spot_bright=102.5789  spot_dark=59.4523]
step 511: cost=161.9532  [spot_bright=102.5820  spot_dark=59.3712]
step 512: cost=161.8941  [spot_bright=102.5818  spot_dark=59.3124]
step 513: cost=161.8514  [spot_bright=102.5912  spot_dark=59.2602]
step 514: cost=161.8244  [spot_bright=102.6118  spot_dark=59.2126]
step 515: cost=161.8140  [spot_bright=102.6275  spot_dark=59.1865]
step 516: cost=161.8183  [spot_bright=102.6466  spot_dark=59.1717]
step 517: cost=161.8351  [spot_bright=102.6785  spot_dark=59.1566]
step 518: cost=161.8657  [spot_bright=102.7027  spot_dark=59.1630]
step 519: cost=161.9069  [spot_bright=102.7309  spot_dark=59.1760]
step 520: cost=161.9560  [spot_bright=102.7708  spot_dark=59.1852]
step 521: cost=162.0141  [spot_bright=102.8036  spot_dark=59.2105]
step 522: cost=162.0788  [spot_bright=102.8364  spot_dark=59.2424]
step 523: cost=162.1471  [spot_bright=102.8789  spot_dark=59.2682]
step 524: cost=162.2196  [spot_bright=102.9136  spot_dark=59.3060]
step 525: cost=162.2935  [spot_bright=102.9475  spot_dark=59.3460]
step 526: cost=162.3661  [spot_bright=102.9915  spot_dark=59.3746]
step 527: cost=162.4385  [spot_bright=103.0247  spot_dark=59.4138]
step 528: cost=162.5081  [spot_bright=103.0562  spot_dark=59.4519]
step 529: cost=162.5720  [spot_bright=103.0958  spot_dark=59.4762]
step 530: cost=162.6317  [spot_bright=103.1250  spot_dark=59.5067]
step 531: cost=162.6850  [spot_bright=103.1534  spot_dark=59.5316]
step 532: cost=162.7302  [spot_bright=103.1860  spot_dark=59.5443]
step 533: cost=162.7686  [spot_bright=103.2100  spot_dark=59.5585]
step 534: cost=162.7986  [spot_bright=103.2326  spot_dark=59.5661]
step 535: cost=162.8198  [spot_bright=103.2595  spot_dark=59.5603]
step 536: cost=162.8340  [spot_bright=103.2770  spot_dark=59.5571]
step 537: cost=162.8403  [spot_bright=103.2939  spot_dark=59.5464]
step 538: cost=162.8384  [spot_bright=103.3148  spot_dark=59.5236]
step 539: cost=162.8305  [spot_bright=103.3272  spot_dark=59.5033]
step 540: cost=162.8162  [spot_bright=103.3413  spot_dark=59.4749]
step 541: cost=162.7965  [spot_bright=103.3562  spot_dark=59.4403]
step 542: cost=162.7735  [spot_bright=103.3642  spot_dark=59.4093]
step 543: cost=162.7466  [spot_bright=103.3758  spot_dark=59.3708]
step 544: cost=162.7175  [spot_bright=103.3851  spot_dark=59.3324]
step 545: cost=162.6867  [spot_bright=103.3953  spot_dark=59.2914]
step 546: cost=162.6555  [spot_bright=103.4041  spot_dark=59.2514]
step 547: cost=162.6245  [spot_bright=103.4135  spot_dark=59.2110]
step 548: cost=162.5945  [spot_bright=103.4228  spot_dark=59.1717]
step 549: cost=162.5662  [spot_bright=103.4312  spot_dark=59.1350]
step 550: cost=162.5396  [spot_bright=103.4420  spot_dark=59.0976]
step 551: cost=162.5157  [spot_bright=103.4499  spot_dark=59.0658]
step 552: cost=162.4939  [spot_bright=103.4620  spot_dark=59.0320]
step 553: cost=162.4752  [spot_bright=103.4723  spot_dark=59.0029]
step 554: cost=162.4593  [spot_bright=103.4828  spot_dark=58.9766]
step 555: cost=162.4459  [spot_bright=103.4962  spot_dark=58.9497]
step 556: cost=162.4359  [spot_bright=103.5062  spot_dark=58.9296]
step 557: cost=162.4280  [spot_bright=103.5194  spot_dark=58.9086]
step 558: cost=162.4226  [spot_bright=103.5307  spot_dark=58.8919]
step 559: cost=162.4186  [spot_bright=103.5445  spot_dark=58.8741]
step 560: cost=162.4160  [spot_bright=103.5584  spot_dark=58.8577]
step 561: cost=162.4149  [spot_bright=103.5698  spot_dark=58.8451]
step 562: cost=162.4140  [spot_bright=103.5839  spot_dark=58.8301]
step 563: cost=162.4137  [spot_bright=103.5947  spot_dark=58.8191]
step 564: cost=162.4128  [spot_bright=103.6091  spot_dark=58.8037]
step 565: cost=162.4118  [spot_bright=103.6205  spot_dark=58.7913]
step 566: cost=162.4101  [spot_bright=103.6351  spot_dark=58.7750]
step 567: cost=162.4089  [spot_bright=103.6412  spot_dark=58.7677]
step 568: cost=162.4049  [spot_bright=103.6594  spot_dark=58.7455]
step 569: cost=162.4015  [spot_bright=103.6643  spot_dark=58.7372]
step 570: cost=162.3952  [spot_bright=103.6851  spot_dark=58.7101]
step 571: cost=162.3907  [spot_bright=103.6843  spot_dark=58.7064]
step 572: cost=162.3821  [spot_bright=103.7088  spot_dark=58.6733]
step 573: cost=162.3768  [spot_bright=103.6989  spot_dark=58.6779]
step 574: cost=162.3647  [spot_bright=103.7421  spot_dark=58.6225]
step 575: cost=162.3637  [spot_bright=103.6943  spot_dark=58.6694]
step 576: cost=162.3450  [spot_bright=103.8078  spot_dark=58.5372]
step 577: cost=162.3704  [spot_bright=103.6305  spot_dark=58.7399]
step 578: cost=162.3555  [spot_bright=103.9934  spot_dark=58.3621]
step 579: cost=162.5677  [spot_bright=103.3840  spot_dark=59.1837]
step 580: cost=163.7106  [spot_bright=105.5478  spot_dark=58.1629]
step 581: cost=166.4415  [spot_bright=102.6566  spot_dark=63.7848]
step 582: cost=167.3274  [spot_bright=102.5911  spot_dark=64.7363]
step 583: cost=167.6002  [spot_bright=102.5585  spot_dark=65.0417]
step 584: cost=167.6596  [spot_bright=102.5200  spot_dark=65.1395]
step 585: cost=167.5262  [spot_bright=102.4806  spot_dark=65.0456]
step 586: cost=167.3438  [spot_bright=102.4493  spot_dark=64.8945]
step 587: cost=167.3319  [spot_bright=102.4413  spot_dark=64.8906]
step 588: cost=167.2443  [spot_bright=102.4083  spot_dark=64.8361]
step 589: cost=167.2158  [spot_bright=102.3491  spot_dark=64.8667]
step 590: cost=167.2534  [spot_bright=102.3254  spot_dark=64.9280]
step 591: cost=166.9946  [spot_bright=102.3481  spot_dark=64.6465]
step 592: cost=166.8184  [spot_bright=102.4381  spot_dark=64.3803]
step 593: cost=166.4256  [spot_bright=102.4385  spot_dark=63.9871]
step 594: cost=165.2678  [spot_bright=102.9566  spot_dark=62.3112]
step 595: cost=169.7739  [spot_bright=108.1290  spot_dark=61.6449]
step 596: cost=168.9948  [spot_bright=102.9395  spot_dark=66.0552]
step 597: cost=168.1975  [spot_bright=102.7006  spot_dark=65.4969]
step 598: cost=169.1626  [spot_bright=102.8207  spot_dark=66.3419]
step 599: cost=169.2263  [spot_bright=102.9011  spot_dark=66.3252]
step 600: cost=168.8543  [spot_bright=102.9478  spot_dark=65.9065]
step 601: cost=168.5675  [spot_bright=102.9600  spot_dark=65.6075]
step 602: cost=168.5310  [spot_bright=102.9423  spot_dark=65.5887]
step 603: cost=168.6509  [spot_bright=102.9023  spot_dark=65.7487]
step 604: cost=168.7685  [spot_bright=102.8499  spot_dark=65.9187]
step 605: cost=168.7661  [spot_bright=102.7956  spot_dark=65.9705]
step 606: cost=168.5956  [spot_bright=102.7470  spot_dark=65.8487]
step 607: cost=168.2812  [spot_bright=102.7072  spot_dark=65.5740]
step 608: cost=167.8937  [spot_bright=102.6743  spot_dark=65.2195]
step 609: cost=167.5087  [spot_bright=102.6428  spot_dark=64.8659]
step 610: cost=167.1660  [spot_bright=102.6061  spot_dark=64.5599]
step 611: cost=166.8626  [spot_bright=102.5593  spot_dark=64.3033]
step 612: cost=166.5754  [spot_bright=102.5008  spot_dark=64.0747]
step 613: cost=166.3033  [spot_bright=102.4327  spot_dark=63.8706]
step 614: cost=166.0838  [spot_bright=102.3604  spot_dark=63.7235]
step 615: cost=165.9494  [spot_bright=102.2909  spot_dark=63.6585]
step 616: cost=165.8624  [spot_bright=102.2316  spot_dark=63.6308]
step 617: cost=165.7634  [spot_bright=102.1877  spot_dark=63.5756]
step 618: cost=165.6780  [spot_bright=102.1603  spot_dark=63.5177]
step 619: cost=165.6550  [spot_bright=102.1442  spot_dark=63.5108]
step 620: cost=165.7048  [spot_bright=102.1321  spot_dark=63.5726]
step 621: cost=165.8364  [spot_bright=102.1271  spot_dark=63.7092]
step 622: cost=165.9389  [spot_bright=102.1396  spot_dark=63.7993]
step 623: cost=165.9212  [spot_bright=102.1735  spot_dark=63.7478]
step 624: cost=165.9176  [spot_bright=102.2188  spot_dark=63.6988]
step 625: cost=166.0128  [spot_bright=102.2573  spot_dark=63.7555]
step 626: cost=166.1948  [spot_bright=102.2913  spot_dark=63.9035]
step 627: cost=166.2961  [spot_bright=102.3369  spot_dark=63.9592]
step 628: cost=166.2870  [spot_bright=102.3951  spot_dark=63.8919]
step 629: cost=166.3553  [spot_bright=102.4435  spot_dark=63.9118]
step 630: cost=166.5381  [spot_bright=102.4701  spot_dark=64.0680]
step 631: cost=166.6733  [spot_bright=102.4990  spot_dark=64.1744]
step 632: cost=166.6568  [spot_bright=102.5430  spot_dark=64.1138]
step 633: cost=166.7095  [spot_bright=102.5741  spot_dark=64.1355]
step 634: cost=166.8893  [spot_bright=102.5768  spot_dark=64.3125]
step 635: cost=166.9451  [spot_bright=102.6003  spot_dark=64.3448]
step 636: cost=166.9299  [spot_bright=102.6438  spot_dark=64.2861]
step 637: cost=167.1005  [spot_bright=102.6435  spot_dark=64.4570]
step 638: cost=167.2055  [spot_bright=102.6644  spot_dark=64.5411]
step 639: cost=167.2048  [spot_bright=102.7238  spot_dark=64.4809]
step 640: cost=167.4118  [spot_bright=102.7164  spot_dark=64.6954]
step 641: cost=167.4408  [spot_bright=102.7704  spot_dark=64.6704]
step 642: cost=167.5174  [spot_bright=102.8094  spot_dark=64.7079]
step 643: cost=167.6688  [spot_bright=102.8108  spot_dark=64.8580]
step 644: cost=167.6419  [spot_bright=102.8936  spot_dark=64.7482]
step 645: cost=167.8139  [spot_bright=102.8609  spot_dark=64.9529]
step 646: cost=167.7685  [spot_bright=102.9425  spot_dark=64.8260]
step 647: cost=167.8660  [spot_bright=102.9329  spot_dark=64.9331]
step 648: cost=167.9302  [spot_bright=102.9568  spot_dark=64.9733]
step 649: cost=167.9985  [spot_bright=102.9951  spot_dark=65.0034]
step 650: cost=168.1129  [spot_bright=103.0062  spot_dark=65.1067]
step 651: cost=168.2420  [spot_bright=103.0242  spot_dark=65.2177]
step 652: cost=168.3690  [spot_bright=103.0515  spot_dark=65.3175]
step 653: cost=168.4961  [spot_bright=103.0766  spot_dark=65.4196]
step 654: cost=168.6001  [spot_bright=103.0952  spot_dark=65.5049]
step 655: cost=168.6658  [spot_bright=103.1100  spot_dark=65.5558]
step 656: cost=168.6925  [spot_bright=103.1225  spot_dark=65.5700]
step 657: cost=168.6872  [spot_bright=103.1341  spot_dark=65.5530]
step 658: cost=168.6648  [spot_bright=103.1455  spot_dark=65.5193]
step 659: cost=168.6397  [spot_bright=103.1545  spot_dark=65.4852]
step 660: cost=168.6159  [spot_bright=103.1588  spot_dark=65.4571]
step 661: cost=168.5890  [spot_bright=103.1571  spot_dark=65.4319]
step 662: cost=168.5517  [spot_bright=103.1500  spot_dark=65.4017]
step 663: cost=168.4978  [spot_bright=103.1386  spot_dark=65.3592]
step 664: cost=168.4287  [spot_bright=103.1241  spot_dark=65.3046]
step 665: cost=168.3540  [spot_bright=103.1053  spot_dark=65.2487]
step 666: cost=168.2847  [spot_bright=103.0812  spot_dark=65.2035]
step 667: cost=168.2282  [spot_bright=103.0591  spot_dark=65.1692]
step 668: cost=168.1774  [spot_bright=103.0486  spot_dark=65.1288]
step 669: cost=168.1467  [spot_bright=103.0380  spot_dark=65.1087]
step 670: cost=168.1387  [spot_bright=103.0237  spot_dark=65.1151]
step 671: cost=168.0463  [spot_bright=103.0140  spot_dark=65.0323]
step 672: cost=167.9585  [spot_bright=103.0125  spot_dark=64.9459]
step 673: cost=167.9031  [spot_bright=103.0007  spot_dark=64.9024]
step 674: cost=167.8501  [spot_bright=103.0037  spot_dark=64.8465]
step 675: cost=167.8139  [spot_bright=103.0079  spot_dark=64.8060]
step 676: cost=167.8104  [spot_bright=102.9992  spot_dark=64.8112]
step 677: cost=167.8129  [spot_bright=102.9885  spot_dark=64.8245]
step 678: cost=167.8467  [spot_bright=102.9627  spot_dark=64.8840]
step 679: cost=167.9178  [spot_bright=102.9308  spot_dark=64.9869]
step 680: cost=167.9694  [spot_bright=102.8907  spot_dark=65.0788]
step 681: cost=168.2682  [spot_bright=102.8726  spot_dark=65.3956]
step 682: cost=167.9341  [spot_bright=102.8324  spot_dark=65.1017]
step 683: cost=167.8627  [spot_bright=102.8047  spot_dark=65.0581]
step 684: cost=167.8391  [spot_bright=102.7708  spot_dark=65.0683]
step 685: cost=167.7981  [spot_bright=102.7385  spot_dark=65.0596]
step 686: cost=167.7075  [spot_bright=102.7133  spot_dark=64.9942]
step 687: cost=167.6826  [spot_bright=102.6937  spot_dark=64.9889]
step 688: cost=167.7312  [spot_bright=102.6716  spot_dark=65.0596]
step 689: cost=167.8639  [spot_bright=102.6524  spot_dark=65.2115]
step 690: cost=167.9299  [spot_bright=102.6484  spot_dark=65.2815]
step 691: cost=167.9307  [spot_bright=102.6605  spot_dark=65.2702]
step 692: cost=167.9934  [spot_bright=102.6732  spot_dark=65.3203]
step 693: cost=168.1168  [spot_bright=102.6823  spot_dark=65.4346]
step 694: cost=168.1996  [spot_bright=102.7029  spot_dark=65.4967]
step 695: cost=168.1771  [spot_bright=102.7376  spot_dark=65.4395]
step 696: cost=168.1956  [spot_bright=102.7727  spot_dark=65.4229]
step 697: cost=168.2743  [spot_bright=102.8008  spot_dark=65.4735]
step 698: cost=168.3581  [spot_bright=102.8318  spot_dark=65.5263]
step 699: cost=168.3695  [spot_bright=102.8689  spot_dark=65.5005]
step 700: cost=168.3929  [spot_bright=102.9045  spot_dark=65.4885]
step 701: cost=168.4598  [spot_bright=102.9308  spot_dark=65.5290]
step 702: cost=168.5437  [spot_bright=102.9516  spot_dark=65.5921]
step 703: cost=168.5761  [spot_bright=102.9714  spot_dark=65.6047]
step 704: cost=168.5752  [spot_bright=102.9885  spot_dark=65.5867]
step 705: cost=168.5928  [spot_bright=102.9962  spot_dark=65.5966]
step 706: cost=168.6296  [spot_bright=102.9946  spot_dark=65.6349]
step 707: cost=168.6468  [spot_bright=102.9896  spot_dark=65.6572]
step 708: cost=168.6229  [spot_bright=102.9842  spot_dark=65.6388]
step 709: cost=168.6063  [spot_bright=102.9760  spot_dark=65.6304]
step 710: cost=168.6168  [spot_bright=102.9634  spot_dark=65.6534]
step 711: cost=168.6319  [spot_bright=102.9510  spot_dark=65.6809]
step 712: cost=168.6130  [spot_bright=102.9433  spot_dark=65.6697]
step 713: cost=168.5880  [spot_bright=102.9385  spot_dark=65.6495]
step 714: cost=168.5874  [spot_bright=102.9329  spot_dark=65.6545]
