idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,C2,0.301419,0.246320,0.000000,1.000000,-50.080548,-0.200000,-48.089042
1,C3,0.272944,0.282505,0.000000,1.000000,-50.080548,-0.200000,-48.089042
2,L1,0.672531,0.685824,0.000000,1.000000,-50.080548,-0.200000,-48.089042
3,L2,0.479650,0.556043,0.000000,1.000000,-50.080548,-0.200000,-48.089042
4,L3,0.292731,0.280470,0.000000,1.000000,-50.080548,-0.200000,-48.089042
5,L4,0.643709,0.665867,0.000000,1.000000,-50.080548,-0.200000,-48.089042
6,L5,0.272944,0.282505,0.000000,1.000000,-50.080548,-0.200000,-48.089042
7,Mi1,0.772763,0.405345,0.000000,1.000000,-50.080548,-0.200000,-48.089042
8,Mi4,0.772763,0.405345,0.000000,1.000000,-50.080548,-0.200000,-48.089042
9,Mi9,0.628676,0.740601,51.115541,1.000000,-50.080548,-0.200000,-48.089042
10,R1-6,0.675870,0.207166,49.838909,1.000000,-50.080548,-0.200000,-48.089042
11,R7,0.742707,0.729249,0.000000,1.000000,-50.080548,-0.200000,-48.089042
12,R8,0.670327,0.706261,0.000000,1.000000,-50.080548,-0.200000,-48.089042
13,T1,0.705599,0.680400,0.000000,1.000000,-50.080548,-0.200000,-48.089042
14,T2,0.253400,0.484155,0.000000,1.000000,-50.080548,-0.200000,-48.089042
15,T2a,0.360370,0.286184,0.000000,1.000000,-50.080548,-0.200000,-48.089042
16,T3,0.360370,0.286184,0.000000,1.000000,-50.080548,-0.200000,-48.089042
17,T4a,0.796406,0.663948,0.000000,1.000000,-50.080548,-0.200000,-48.089042
18,T4b,0.585981,0.577739,0.000000,1.000000,-50.080548,-0.200000,-48.089042
19,T4c,0.308583,0.359585,46.379169,1.000000,-50.080548,-0.200000,-48.089042
20,T4d,0.456515,0.769976,0.000000,1.000000,-50.080548,-0.200000,-48.089042
21,T5a,0.742707,0.729249,0.000000,1.000000,-50.080548,-0.200000,-48.089042
22,T5b,0.683816,0.615819,0.000000,1.000000,-50.080548,-0.200000,-48.089042
23,T5c,0.675870,0.207166,49.838909,1.000000,-50.080548,-0.200000,-48.089042
24,T5d,0.742707,0.729249,0.000000,1.000000,-50.080548,-0.200000,-48.089042
25,Tm1,0.248003,0.240406,0.000000,1.000000,-50.080548,-0.200000,-48.089042
26,Tm2,0.672531,0.685824,0.000000,1.000000,-50.080548,-0.200000,-48.089042
27,Tm20,0.253400,0.484155,0.000000,1.000000,-50.080548,-0.200000,-48.089042
28,Tm21,0.656388,0.671380,0.000000,1.000000,-50.080548,-0.200000,-48.089042
29,Tm3,0.232539,0.232749,0.000000,1.000000,-50.080548,-0.200000,-48.089042
30,Tm4,0.253400,0.484155,0.000000,1.000000,-50.080548,-0.200000,-48.089042
31,Tm9,0.292731,0.280470,0.000000,1.000000,-50.080548,-0.200000,-48.089042
