idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.100000,0.563157,0.000000,1.000000,-51.806023,-0.316081,-46.256386
1,R2,0.827177,0.649824,0.000000,1.000000,-51.806023,-0.316081,-46.256386
2,R3,0.100000,0.705710,0.000000,1.000000,-51.806023,-0.316081,-46.256386
3,R4,1.621853,1.938064,0.000000,1.000000,-51.806023,-0.316081,-46.256386
4,R5,0.100000,1.218099,0.000000,1.000000,-51.806023,-0.316081,-46.256386
5,R6,0.100000,0.239500,0.000000,1.000000,-51.806023,-0.316081,-46.256386
6,R7,0.100000,4.828633,0.000000,1.000000,-51.806023,-0.316081,-46.256386
7,R8,4.344800,1.648272,0.000000,1.000000,-51.806023,-0.316081,-46.256386
8,L1,4.641563,2.867795,47.642648,5.698764,-51.806023,-0.316081,-46.256386
9,L2,4.850192,1.130267,51.350878,4.623117,-51.806023,-0.316081,-46.256386
10,L3,1.195674,1.858497,0.040668,2.836595,-51.806023,-0.316081,-46.256386
11,L4,2.956389,1.530144,0.286090,3.828735,-51.806023,-0.316081,-46.256386
12,L5,3.633173,1.377229,44.795045,3.593307,-51.806023,-0.316081,-46.256386
13,Lawf1,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
14,Lawf2,3.595463,1.392534,0.000000,1.000000,-51.806023,-0.316081,-46.256386
15,Am,1.923532,5.914891,0.000000,1.000000,-51.806023,-0.316081,-46.256386
16,C2,1.121390,0.751293,0.000000,1.000000,-51.806023,-0.316081,-46.256386
17,C3,1.082213,0.749057,0.000000,1.000000,-51.806023,-0.316081,-46.256386
18,CT1(Lo1),0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
19,CT1(M10),0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
20,Mi1,3.253187,0.721689,0.000000,2.153769,-51.806023,-0.316081,-46.256386
21,Mi2,1.282736,2.466401,0.000000,1.000000,-51.806023,-0.316081,-46.256386
22,Mi3,1.128405,1.032729,0.000000,1.000000,-51.806023,-0.316081,-46.256386
23,Mi4,1.476594,1.653381,0.000000,1.378548,-51.806023,-0.316081,-46.256386
24,Mi9,2.243906,2.171090,0.000000,0.854403,-51.806023,-0.316081,-46.256386
25,Mi10,0.505632,0.541626,0.000000,1.000000,-51.806023,-0.316081,-46.256386
26,Mi11,0.568501,0.501615,0.000000,1.000000,-51.806023,-0.316081,-46.256386
27,Mi12,14.594337,14.261445,0.000000,1.000000,-51.806023,-0.316081,-46.256386
28,Mi13,1.834953,2.445304,0.000000,1.000000,-51.806023,-0.316081,-46.256386
29,Mi14,10.908492,8.878122,0.000000,1.000000,-51.806023,-0.316081,-46.256386
30,Mi15,2.430406,2.054420,0.000000,1.000000,-51.806023,-0.316081,-46.256386
31,T1,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
32,T2,1.013392,1.257428,0.000000,1.000000,-51.806023,-0.316081,-46.256386
33,T2a,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
34,T3,11.294815,18.082923,0.000000,1.000000,-51.806023,-0.316081,-46.256386
35,T4a,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
36,T4b,0.175907,0.143860,0.000000,1.000000,-51.806023,-0.316081,-46.256386
37,T4c,0.665137,0.414135,0.000000,1.000000,-51.806023,-0.316081,-46.256386
38,T4d,5.661533,0.210912,0.000000,1.000000,-51.806023,-0.316081,-46.256386
39,T5a,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
40,T5b,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
41,T5c,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
42,T5d,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
43,Tm1,0.237928,0.126081,0.000000,4.085694,-51.806023,-0.316081,-46.256386
44,Tm2,4.211474,0.100000,0.000000,1.517684,-51.806023,-0.316081,-46.256386
45,Tm3,4.307630,0.100000,0.000000,1.276886,-51.806023,-0.316081,-46.256386
46,Tm4,0.427404,0.145107,0.000000,4.195810,-51.806023,-0.316081,-46.256386
47,Tm5Y,1.834383,3.172516,0.000000,1.000000,-51.806023,-0.316081,-46.256386
48,Tm5a,0.215099,0.207142,0.000000,1.000000,-51.806023,-0.316081,-46.256386
49,Tm5b,0.541595,0.588830,0.000000,1.000000,-51.806023,-0.316081,-46.256386
50,Tm5c,1.645124,1.552865,0.000000,1.000000,-51.806023,-0.316081,-46.256386
51,Tm9,2.878293,0.340710,0.000000,1.030809,-51.806023,-0.316081,-46.256386
52,Tm16,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
53,Tm20,1.228666,3.760444,0.000000,1.000000,-51.806023,-0.316081,-46.256386
54,Tm28,0.100000,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
55,Tm30,0.493908,0.541504,0.000000,1.000000,-51.806023,-0.316081,-46.256386
56,TmY3,0.141557,0.125134,0.000000,1.000000,-51.806023,-0.316081,-46.256386
57,TmY4,0.598587,0.100000,0.000000,1.000000,-51.806023,-0.316081,-46.256386
58,TmY5a,12.580669,8.371143,0.000000,1.000000,-51.806023,-0.316081,-46.256386
59,TmY9,0.644214,1.911789,0.000000,1.000000,-51.806023,-0.316081,-46.256386
60,TmY10,1.241347,1.086310,0.000000,1.000000,-51.806023,-0.316081,-46.256386
61,TmY13,0.579101,0.402611,0.000000,1.000000,-51.806023,-0.316081,-46.256386
62,TmY14,0.936101,0.653505,0.000000,1.000000,-51.806023,-0.316081,-46.256386
63,TmY15,3.157389,3.994880,0.000000,1.000000,-51.806023,-0.316081,-46.256386
64,TmY18,3.629517,1.951257,0.000000,1.000000,-51.806023,-0.316081,-46.256386
