idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.888442,0.966214,1.910509,0.950895,0.000000,26.758875,189.338895,0.000000,0.236032,15.287956,15.287956
1,R7,1.888442,4.641550,4.834517,1.020944,0.000000,23.489780,183.255174,0.000000,0.573124,5.784123,5.784123
2,R8,1.888442,3.160007,6.517365,1.024650,0.000000,23.221814,186.407474,0.000000,0.548331,7.556882,7.556882
3,L1,1.888442,2.676587,4.731988,0.169668,0.000000,29.127800,193.565298,0.000000,1.000000,0.000000,-0.000000
4,L2,1.888442,2.435364,5.358390,0.360819,0.000000,23.473889,194.208311,0.000000,0.860364,-1.002268,-1.002268
5,L3,1.888442,3.776323,4.294213,1.047680,0.000000,24.276367,201.884694,0.000000,0.000000,-7.647457,-7.647457
6,L4,1.888442,0.100000,-0.693513,0.125863,0.000000,16.335573,184.837651,0.000000,1.000000,0.000000,-0.000000
7,L5,1.888442,3.994605,4.521001,0.150619,0.000000,24.190461,197.412432,0.000000,1.000000,0.000000,-0.000000
8,Mi1,1.888442,3.599205,3.544101,1.034602,0.000000,31.193253,201.291842,0.000000,1.000000,0.000000,-0.000002
9,Tm3,1.888442,2.085825,1.997771,1.018821,0.000000,38.857200,206.316118,0.000000,0.444599,3.107988,3.107988
10,Mi4,1.888442,5.491782,0.932755,1.034655,0.000000,33.288565,204.669608,0.000000,0.267418,-11.317709,-11.317296
11,Mi9,1.888442,6.415708,6.509888,0.953732,0.000000,17.601119,183.707001,0.000000,1.000000,0.000000,0.000015
12,T4a,1.888442,0.457341,-0.801982,0.952304,0.000000,38.499876,198.969623,0.000000,0.999252,-0.001448,-0.001829
13,T4b,1.888442,8.835521,10.251069,1.026013,0.000000,44.160119,203.638731,0.000000,0.000000,4.580228,4.580217
14,T4c,1.888442,7.504146,1.938202,0.950499,0.000000,44.425245,203.195645,0.000000,0.000000,-3.759003,-3.759383
15,T4d,1.888442,10.000000,10.086907,0.959546,0.000000,29.662399,212.779266,0.000000,0.125056,12.740457,12.740444
16,Tm1,1.888442,1.758871,2.842289,1.047606,0.000000,41.811776,200.930929,0.000000,0.925320,-0.379046,-0.380362
17,Tm2,1.888442,1.729048,3.145545,0.980549,0.000000,42.064805,194.436441,0.000000,0.341756,0.852932,0.852928
18,Tm4,1.888442,7.953005,7.759774,0.993629,0.000000,16.640526,184.609803,0.000000,1.000000,0.000000,-0.000001
19,Tm9,1.888442,0.100000,-1.135977,0.953009,0.000000,42.747099,192.944859,0.000000,1.000000,0.000000,0.000000
20,T5a,1.888442,0.100000,-1.241332,1.034886,0.000000,41.242219,197.385651,0.000000,1.000000,0.000000,-0.000035
21,T5b,1.888442,10.000000,14.254072,1.018423,0.000000,34.409843,196.129145,0.000000,0.000000,33.567806,33.568285
22,T5c,1.888442,10.000000,5.120691,0.996076,0.000000,41.921810,211.559250,0.000000,0.000000,7.461159,7.461158
23,T5d,1.888442,10.000000,-0.817465,0.981183,0.000000,39.225261,210.415910,0.000000,0.000000,3.335507,3.335181
24,T1,1.888442,0.105726,0.224458,1.035117,0.000000,39.066761,195.323214,0.000000,0.321659,-0.422966,-0.422966
25,T2,1.888442,0.117807,-2.071091,1.020537,0.000000,37.205135,193.416750,0.000000,0.985694,0.080520,0.080512
26,T2a,1.888442,2.371506,8.858104,1.045171,0.000000,39.227567,198.831985,0.000000,0.663162,1.013652,1.013648
27,T3,1.888442,4.822502,6.121038,0.993139,0.000000,37.947737,195.462365,0.000000,0.095904,10.253707,10.253705
28,C2,1.888442,2.586914,0.915113,0.974082,0.000000,14.948908,190.487390,0.000000,0.758288,-0.630194,-0.630194
29,C3,1.888442,3.644774,1.053652,1.049073,0.000000,44.016760,196.150686,0.000000,0.596050,-4.221105,-4.221004
30,Lawf1,1.888442,0.100000,-1.863888,0.991499,0.000000,40.355289,200.654947,0.000000,1.000000,0.000000,-0.000001
31,Lawf2,1.888442,0.960304,-1.303910,0.991273,0.000000,38.993192,205.611615,0.000000,0.773435,0.231618,0.231672
32,Dm3v,1.888442,10.000000,0.552115,1.003908,0.000000,12.728362,187.393126,0.000000,0.809728,2.481205,2.553179
33,Lai,1.888442,0.291778,-0.484870,0.974101,0.000000,41.387057,204.538715,0.000000,0.000000,-19.718237,-19.718237
34,Mi10,1.888442,5.039338,2.919339,0.961475,0.000000,53.953497,192.705184,0.000000,0.057664,-1.260128,-1.260130
35,Mi13,1.888442,0.100000,-1.368789,1.017665,0.000000,42.054578,193.002540,0.000000,1.000000,0.000000,0.001063
36,Mi14,1.888442,10.000000,2.249223,1.005038,0.000000,17.431315,185.331163,0.000000,0.403519,31.375560,31.375557
37,Mi15,1.888442,0.415064,-0.429882,0.977183,0.000000,40.876280,198.540667,0.000000,0.000000,-3.266016,-3.266017
38,Mi2,1.888442,10.000000,-0.695815,0.972438,0.000000,15.092889,193.580150,0.000000,0.163664,1.962242,1.962254
39,Tm16,1.888442,6.818510,5.985287,0.950806,0.000000,30.401393,208.155180,0.000000,0.000000,-1.361397,-1.361372
40,Tm20,1.888442,4.037956,0.155114,0.986621,0.000000,29.184370,210.209726,0.000000,0.000000,4.315234,4.315257
41,Tm21,1.888442,9.560043,0.136888,1.028199,0.000000,23.511352,190.367460,0.000000,0.896207,0.573570,0.573575
42,Tm27,1.888442,7.920837,-3.397842,0.990438,0.000000,36.672038,208.472443,0.000000,0.034983,2.281497,2.281130
43,Tm5a,1.888442,0.556272,-0.479068,0.995417,0.000000,40.786840,202.995055,0.000000,0.015641,-1.547270,-1.547270
44,Tm5b,1.888442,0.429814,-0.821124,0.959843,0.000000,39.461148,197.405323,0.000000,0.496388,-0.569016,-0.569018
45,Tm5c,1.888442,9.256265,0.099788,1.040122,0.000000,16.481294,198.772412,0.000000,0.842837,-0.350517,-0.350517
46,Tm5f,1.888442,0.193280,-1.414947,0.962498,0.000000,41.543695,208.115047,0.000000,0.984447,0.001775,0.001775
47,TmY10,1.888442,6.960550,-0.024244,1.020596,0.000000,29.141222,205.709419,0.000000,0.000000,0.402121,0.402122
48,TmY11,1.888442,2.632201,2.128417,1.033569,0.000000,37.633173,194.781025,0.000000,0.093255,-23.732716,-23.732754
49,TmY14,1.888442,5.382973,0.751558,0.962531,0.000000,32.298396,212.989330,0.000000,0.915398,4.177507,4.174478
50,TmY15,1.888442,9.891500,-0.500798,0.953580,0.000000,16.321060,192.327750,0.000000,0.916790,2.899843,2.901051
51,TmY3,1.888442,10.000000,1.793637,1.038919,0.000000,12.925984,182.076814,0.000000,1.000000,0.000000,-0.000001
52,TmY4,1.888442,7.839994,0.490711,0.952951,0.000000,30.910135,212.823665,0.000000,0.039624,27.370063,27.380995
53,TmY5a,1.888442,0.100562,-1.204459,1.033964,0.000000,42.596345,193.822857,0.000000,0.986936,0.045125,0.050158
54,TmY9q,1.888442,5.607669,5.797596,1.000027,0.000000,38.330822,192.687113,0.000000,0.000000,66.076446,66.929758
55,TmY9q__perp,1.888442,7.177989,2.554540,0.998900,0.000000,11.539004,171.890929,0.000000,0.146478,53.698305,54.234300
