,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.096977,1.127692,5.504178,0.702752,,,,,,,,,,,,,,,,,,1.363731,,,,1.044892,0.100000,,,,2.137890,,,,,,,,,,,,,,,,,,,,,,
R7,,,4.629214,2.422716,,2.276816,,,1.466402,,9.292336,2.214936,,,,,,,,,,,,,,,,,,0.100000,1.556543,,,1.026757,1.737462,,,1.042948,0.100000,,1.010157,,1.025953,1.010238,1.473905,0.100000,0.952883,,,,,,,,,
R8,,2.996475,3.057376,3.677751,0.100000,10.000000,,0.100000,0.798665,,6.533813,0.100000,,,,,,,,,,,,,0.861116,,,,0.980289,0.100000,6.278600,10.000000,,,3.714235,,1.448088,0.348783,0.100000,,2.741705,6.362327,,,1.582992,1.950249,,0.960480,,1.910250,,,,,0.988904,
L1,0.100000,0.100000,9.537706,2.832440,0.100000,0.100000,0.100000,2.658022,3.370672,2.672293,2.225058,,,,,,0.100000,2.483231,,,,,,,2.388343,0.100000,0.100000,,0.669315,4.892553,,0.100000,,0.960215,,,,1.014736,2.723151,,,,1.010664,,,,,,,,,10.000000,,,,
L2,10.000000,,0.100000,0.100000,2.676702,0.100000,4.444353,0.100000,10.000000,0.100000,0.100000,10.000000,,,,,1.638763,1.574617,0.351736,,,,,,0.100000,0.100000,0.100000,,0.365341,4.830684,,,,0.112530,,0.100000,0.463658,,0.100000,,0.100000,,,,0.983020,,,,,,,8.376470,,,,
L3,,0.100000,0.100000,0.100000,9.026639,,,,0.100000,,5.214790,0.100000,,,,,4.330266,10.000000,1.033424,0.142317,,,,,0.100000,,,,1.032979,0.100000,7.703946,,10.000000,,0.857809,0.100000,,0.955564,0.401119,10.000000,0.100000,1.032796,1.007180,0.132094,0.958498,10.000000,1.105751,0.568006,,,,,0.968736,,1.034581,4.931710
L4,2.428167,,,0.100000,10.000000,0.100000,0.144197,0.979769,0.988563,,,8.503551,,,,,0.189874,1.783764,0.666765,1.017916,,,,,,3.516281,,,,0.355415,0.465082,0.791925,,,,1.018654,1.014050,,,,,,0.986230,,,,,,,,,0.100000,,,,
L5,,,,3.811058,10.000000,,,0.327316,0.100000,0.100000,0.100000,6.558765,,,,,0.100000,0.100000,0.691700,,,,,,9.651593,0.100000,0.100000,,0.100000,0.100000,0.100000,0.100000,,1.027736,0.100000,0.100000,1.036222,1.025821,6.690848,,0.447632,1.531612,0.128768,,0.992974,,,,1.668740,0.100000,0.100000,0.606072,,5.833983,,
Mi1,,2.792436,10.000000,5.518722,5.010178,,,0.100000,0.100000,0.100000,0.100000,8.303375,0.100000,2.076609,0.100332,0.947517,0.100000,0.100000,0.986031,,,,,,1.015556,0.100000,0.100000,1.018958,0.969469,0.100000,0.100000,0.100000,6.241785,,0.100000,10.000000,0.975434,2.390543,10.000000,,0.956911,0.100000,0.958176,,,3.565739,,1.020593,0.966766,2.787921,10.000000,0.737315,0.392221,10.000000,0.988117,0.100000
Tm3,,,,2.830264,0.100000,,,,0.100000,0.234417,0.100000,0.100000,0.682407,2.220965,1.004181,0.100000,,,0.100000,,,1.006937,,0.997424,,0.100000,0.100000,0.100000,1.048927,10.000000,0.100000,1.945058,,,0.100000,10.000000,0.100000,,,0.100000,,,1.028243,,,,0.113818,,0.100000,0.100000,0.100000,7.690042,,0.100000,,
Mi4,,,,,8.702459,0.100000,,0.100000,8.370379,0.100000,7.979599,3.122411,0.625995,2.023583,0.100000,1.024965,0.100000,0.100000,0.991320,10.000000,,,,,3.115725,,2.323454,,0.987521,1.010133,9.615972,0.100000,0.100000,,1.011211,,1.013367,,10.000000,9.763563,0.100000,,1.007292,0.853578,1.041717,5.552414,0.976510,1.670917,3.269621,,10.000000,5.652159,1.031109,2.459617,,
Mi9,,,,,,0.100000,0.100000,,0.100000,10.000000,0.100000,,1.573596,1.346167,4.222760,0.994502,4.870351,8.675830,3.160236,10.000000,,,,,,0.100000,5.754754,1.041664,1.578012,,0.100000,7.758126,6.540018,,0.100000,,1.044468,0.654806,,0.100000,1.322208,8.345420,0.999183,1.029995,0.759253,,1.026312,,5.053826,1.015028,,0.100000,2.515060,6.104331,0.992158,
T4a,,,,,,,,,,,,0.100000,0.100000,1.046083,0.959304,1.001471,,,,,0.337781,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,1.002664,,,,,,,0.100000,,,,,1.007270,0.100000
T4b,,,,,,,,,0.998714,,1.001162,1.863172,0.971143,1.145684,,0.981108,,,,,,1.012712,,,,,,,,,,,,,,1.001804,,,,,,,1.030975,,,,,,1.062925,0.100000,0.960829,,,,,
T4c,,,,,,,,,,,,9.217052,,,2.406212,,,,,,,,0.963046,1.003356,,1.006929,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,0.645193,,
T4d,,,,,,,,,0.976454,,,,,,1.044417,0.137702,,,,,,,,1.039700,,,,,,,,,,,,,,,,,,,,,,,,,,0.307897,0.100000,,1.318804,1.021006,,
Tm1,,,,,0.100000,,,2.097063,0.100000,0.754175,0.719821,3.495193,,,0.964627,,0.100000,0.100000,0.100000,1.690552,5.614634,0.100000,0.100000,10.000000,0.100000,1.012729,1.645894,0.100000,0.959815,1.598585,,0.100000,5.318559,,5.278024,0.100000,,1.028078,7.771496,10.000000,0.100000,6.728353,0.100000,0.977857,,,0.498250,0.318457,,0.990594,,0.100000,1.168135,0.100000,0.100000,7.084819
Tm2,,,,0.100000,0.100000,,,1.973065,8.931964,10.000000,0.156541,7.516069,2.119452,,1.032526,,0.100000,,0.100000,10.000000,5.558695,0.100000,0.100000,10.000000,0.100000,2.808677,10.000000,0.100000,,2.687218,0.684095,0.100000,0.100000,,,0.100000,,,0.340382,,,4.813459,0.969467,,,,,,3.146371,3.194044,0.100000,0.100000,2.053054,8.192959,1.343005,0.100000
Tm4,,,,,2.806278,,,,0.963125,1.738649,0.939298,,,,,,2.506476,1.198718,0.777287,,0.365196,0.100000,0.402260,1.510875,0.971367,1.048752,1.995406,0.597274,0.404437,0.125130,,0.148440,,,1.071902,1.645271,1.887861,,0.953301,,,0.869439,1.015096,,,,,,0.100000,1.990197,1.671150,0.100000,,1.649721,,0.961337
Tm9,,,,,,0.137005,,,,,4.813486,0.100000,,,,,0.576615,10.000000,0.100000,0.867112,9.886428,8.987905,0.100000,1.003542,,2.379178,0.100000,,,,,,1.146491,,,,,,,,0.100000,0.100000,,,,2.769082,2.160613,,,0.100000,0.100000,,0.375390,,0.100000,2.699013
T5a,,,,,,,,,,,,,1.022796,,,,,0.100000,,,7.577098,0.100000,,,,6.212123,,,,,,,,,,,,,,,,,0.980460,,,,,,,0.100000,,,,3.771630,0.100000,9.956278
T5b,,,,,,,,,,,,,,0.100000,,,,,,,0.370647,8.287189,,,,4.794583,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,10.000000,,,0.399618,,
