idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.663233,0.726119,-1.956439,1.001995,0.000000,19.763114,199.251066,0.000000,0.000000,19.878080,19.878080
1,R7,1.663233,2.954414,0.272980,1.006745,0.000000,18.895223,204.272800,0.000000,0.000000,17.459053,17.459051
2,R8,1.663233,2.462504,0.643666,1.001812,0.000000,12.619562,192.423443,0.000000,0.000000,20.063909,20.063923
3,L1,1.663233,1.210703,22.907852,0.907810,0.000000,19.957558,184.769493,0.000000,0.600000,-46.607749,-46.612008
4,L2,1.663233,0.100000,18.656254,1.433142,0.000000,31.147172,192.068505,0.000000,0.600000,-669.782518,-669.784643
5,L3,1.663233,4.105240,26.385531,0.100000,0.000000,35.594031,192.006354,0.000000,0.000000,-2.950702,-2.950880
6,L4,1.663233,0.244648,18.559288,2.797457,0.000000,38.434167,198.146874,0.000000,1.000000,0.000000,-0.000431
7,L5,1.663233,4.622800,23.898786,0.212952,0.000000,36.385530,190.882897,0.000000,1.000000,0.000000,-0.000534
8,Mi1,1.663233,2.386850,22.070862,0.906091,0.000000,38.256101,208.471542,0.000000,0.000000,66.452259,66.451629
9,Tm3,1.663233,2.210047,21.690879,0.663788,0.000000,39.438920,203.436273,0.000000,0.000000,93.495397,93.494498
10,Mi4,1.663233,6.569979,34.831218,1.009749,0.000000,42.320689,208.421308,0.000000,0.000000,151.151971,151.150685
11,Mi9,1.663233,6.206031,24.551715,0.865206,0.000000,39.881492,195.073445,0.000000,0.000000,-640.707478,-640.703217
12,T4a,1.663233,4.467941,41.345662,0.981010,0.000000,43.254667,190.351676,0.000000,0.000000,142.676995,142.676903
13,T4b,1.663233,0.206926,18.547001,0.969273,0.000000,40.948639,203.746870,0.000000,0.000000,-53.171411,-53.171259
14,T4c,1.663233,0.302085,17.187214,1.029789,0.000000,40.522701,202.509339,0.000000,0.000000,-49.978432,-49.978204
15,T4d,1.663233,10.000000,43.493265,0.980470,0.000000,40.526090,198.922250,0.000000,0.000000,291.726772,291.726581
16,Tm1,1.663233,5.200191,21.063811,1.108283,0.000000,40.633596,202.301832,0.000000,0.000000,-504.738861,-504.738679
17,Tm2,1.663233,1.280181,19.991776,1.531815,0.000000,38.661108,202.930071,0.000000,0.000000,-39.014137,-39.014119
18,Tm4,1.663233,3.903662,23.031427,0.951837,0.000000,40.160286,196.889790,0.000000,0.000000,-647.890444,-647.888883
19,Tm9,1.663233,0.100238,17.610103,1.569199,0.000000,40.388727,207.095536,0.000000,0.000000,-481.002664,-480.998831
20,T5a,1.663233,2.480941,21.567570,0.997487,0.000000,41.141685,205.997712,0.000000,0.000000,5.024405,5.024405
21,T5b,1.663233,2.989234,22.116932,1.026796,0.000000,41.514247,198.013887,0.000000,0.000000,3.972675,3.972674
22,T5c,1.663233,5.724685,26.738271,0.974126,0.000000,41.409477,204.098204,0.000000,0.000000,4.791836,4.791835
23,T5d,1.663233,7.379759,28.233432,0.964210,0.000000,41.334133,208.937082,0.000000,0.000000,7.830240,7.830240
24,T1,1.663233,0.100000,18.202808,1.028855,0.000000,39.850197,209.660154,0.000000,0.000000,-429.221979,-429.220693
25,T2,1.663233,2.296714,22.056752,1.046940,0.000000,39.034340,192.768956,0.000000,0.000000,48.941701,48.940888
26,T2a,1.663233,1.896999,22.163666,1.029903,0.000000,42.099468,196.222368,0.000000,0.000000,-264162846.761198,-1208.958680
27,T3,1.663233,2.329991,21.774993,0.971553,0.000000,40.467319,190.641949,0.000000,0.000000,77.858910,77.858783
28,C2,1.663233,3.915934,21.311720,0.964821,0.000000,38.193336,202.730925,0.000000,0.000000,35.216185,35.214065
