cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.969234,20.202442,0.968837,0.995842,-0.474164,-50.000000,9.774191,194.851883,199.934113,-0.034540,20.112466,20.202442,25.101401,4.898958
1,R7,1.015471,18.888981,0.968837,0.988822,-0.097516,-50.000000,10.509632,195.292389,207.741364,-0.042962,18.819590,18.888981,23.478842,4.589860
2,R8,0.974626,20.094663,0.968837,1.038032,0.122878,-50.000000,10.154306,196.951614,198.800842,-0.026078,20.012080,20.094663,24.787488,4.692825
3,L1,1.045703,-5.600577,0.968837,1.023325,-0.027975,-50.000000,9.407252,193.869522,198.533386,0.501895,-5.520737,-5.600577,-6.358849,-0.758272
4,L2,1.028930,-11.641388,0.968837,0.977293,-0.445185,-50.000000,9.295753,196.622421,199.390091,0.459447,-11.521863,-11.641388,-12.600599,-0.959211
5,L3,1.008417,-7.987240,0.968837,0.959247,0.130003,-50.000000,10.290479,208.652451,204.271515,0.015822,-7.903026,-7.987240,-8.619959,-0.632719
6,L4,0.968228,-0.104953,0.968837,1.021954,-0.298544,-50.000000,9.280378,194.059006,196.015915,0.536770,-0.101483,-0.104953,-0.118230,-0.013277
7,L5,1.010689,-1.415642,0.968837,0.982774,-0.275457,-50.000000,9.765842,206.131592,204.021973,0.475984,-1.414233,-1.415642,-1.395230,0.020412
8,Mi1,1.034257,-4.216196,0.968837,1.032827,-0.212181,-50.000000,9.583425,196.887329,193.580170,0.008481,-4.220929,-4.216196,-4.181913,0.034284
9,Tm3,1.007284,1.992727,0.968837,0.983721,0.191160,-50.000000,10.840457,202.454163,200.035660,0.007674,1.967961,1.992727,2.066197,0.073470
10,Mi4,1.012721,1.808662,0.968837,1.028606,0.294553,-50.000000,10.356350,203.529144,205.162109,0.002859,1.816274,1.808662,1.693810,-0.114852
11,Mi9,1.011020,2.225458,0.968837,0.990775,-0.150174,-50.000000,9.062216,197.875656,208.474228,-0.023509,2.246629,2.225458,2.143007,-0.082451
12,T4a,1.028903,2.960443,0.968837,0.975628,0.439638,-50.000000,10.458941,191.614075,199.756943,-0.042713,2.953077,2.960443,2.966977,0.006535
13,T4b,1.038256,1.824961,0.968837,0.950651,-0.107087,-50.000000,9.769049,202.593903,207.179245,0.010013,1.819363,1.824961,1.830197,0.005235
