idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.100000,0.100000,1.016339,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
1,C3,0.324686,0.158306,1.007930,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
2,L1,0.775465,1.061248,7.329288,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
3,L2,0.471426,0.460729,8.223132,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
4,L3,0.100000,1.216990,2.010298,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
5,L4,0.174456,0.100000,2.768224,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
6,L5,0.324686,0.158306,1.030534,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
7,Mi1,0.248269,0.958425,1.792751,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
8,Mi4,0.248269,0.958425,4.194613,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
9,Mi9,0.100000,3.288949,2.847887,48.835870,50.472214,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
10,R1-6,4.390595,2.532397,0.900114,53.200719,46.422205,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
11,R7,0.100000,0.100000,0.918404,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
12,R8,3.870936,3.583803,1.032183,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
13,T1,0.310057,2.989379,1.014442,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
14,T2,9.190017,0.943755,1.032661,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
15,T2a,0.213299,0.195976,0.989492,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
16,T3,0.213299,0.195976,1.016547,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
17,T4a,0.171936,0.100000,0.995748,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
18,T4b,0.466431,0.555234,1.060125,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
19,T4c,1.488576,0.100000,0.997987,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
20,T4d,0.213278,0.483778,0.935780,0.000000,0.049943,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
21,T5a,0.100000,0.100000,0.959385,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
22,T5b,1.504429,0.100000,0.985366,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
23,T5c,4.390595,2.532397,1.042577,53.200719,46.422205,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
24,T5d,0.100000,0.100000,0.942405,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
25,Tm1,0.187867,0.649566,2.660003,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
26,Tm2,0.775465,1.061248,1.529615,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
27,Tm20,9.190017,0.943755,0.905081,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
28,Tm21,4.530844,0.208823,0.938894,0.520197,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
29,Tm3,0.100000,0.100000,2.425459,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
30,Tm4,9.190017,0.943755,5.486080,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
31,Tm9,0.100000,1.216990,2.178563,0.000000,0.000000,-47.313697,-0.200000,-50.249933,-46.685589,-0.200000,-49.566158
