idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.466501,2.503633,-20.002733,1.025160,0.418044,10.000000,200.077008,0.000000,0.000000,20.188051,20.188051
1,R7,1.466501,0.100000,-8.208600,1.033650,-0.042716,39.680779,203.409561,0.000000,0.000000,19.994313,19.994313
2,R8,1.466501,2.680426,-19.858922,1.047166,0.370774,20.601421,200.120462,0.000000,0.000000,19.888797,19.888797
3,L1,1.466501,2.418206,7.175646,2.143657,0.369784,10.000000,242.007334,0.000000,0.600000,0.071711,0.071711
4,L2,1.466501,2.899186,9.121577,1.712479,-0.029646,10.000000,223.585078,0.000000,0.600000,-0.375394,-0.375394
5,L3,1.466501,3.326681,2.155538,1.038275,-2.097020,19.966334,197.730839,0.000000,0.000000,0.134904,0.134904
6,L4,1.466501,8.264463,0.037612,0.448236,0.275079,10.000000,234.415907,0.000000,1.000000,0.000000,0.000000
7,L5,1.466501,5.442368,1.116301,1.269735,-0.443893,10.000000,200.558781,0.000000,1.000000,0.000000,-0.000000
8,Mi1,1.466501,2.259175,1.019619,1.180075,-2.770118,21.186268,198.181719,0.000000,0.000000,-2.638435,-2.638481
9,Tm3,1.466501,2.319367,2.159908,0.808204,-1.670179,10.000000,198.477671,0.000000,0.000000,-1.542009,-1.542017
10,Mi4,1.466501,8.642826,0.611954,0.703258,0.027380,10.000000,191.716692,0.000000,0.000000,-0.707824,-0.707905
11,Mi9,1.466501,2.935927,1.249827,1.529613,0.279799,21.935048,209.606479,0.000000,0.000000,0.376779,0.376911
12,T4a,1.466501,1.407765,-1.238393,0.979847,-0.480411,49.283864,195.308162,0.000000,0.000000,-0.099926,-0.099926
13,T4b,1.466501,0.408612,-0.534972,0.963139,-0.097037,49.054424,194.953453,0.000000,0.000000,-0.185709,-0.185722
14,T4c,1.466501,0.225384,-0.716474,1.007991,-0.028858,48.712824,206.521069,0.000000,0.000000,-0.069198,-0.069189
15,T4d,1.466501,0.100000,-0.788186,1.027327,0.440199,48.588432,202.422578,0.000000,0.000000,-0.060598,-0.060596
16,Tm1,1.466501,3.816527,4.931879,0.830497,3.285456,10.000000,204.825662,0.000000,0.000000,3.137748,3.137726
17,Tm2,1.466501,3.991076,-4.408252,0.749594,4.507171,10.000000,205.289199,0.000000,0.000000,4.263541,4.263528
18,Tm4,1.466501,10.000000,-1.722405,1.041516,2.369321,10.000000,209.885853,0.000000,0.000000,2.150547,2.150541
19,Tm9,1.466501,3.547480,4.850009,1.437213,1.121060,20.956946,191.788029,0.000000,0.000000,-0.048503,-0.048299
20,T5a,1.466501,0.100000,-1.439518,1.007754,0.073171,47.420836,198.721763,0.000000,0.000000,0.202430,0.202435
21,T5b,1.466501,0.173367,-1.176064,0.953283,-0.225122,48.018162,202.828184,0.000000,0.000000,1.623741,1.623758
22,T5c,1.466501,10.000000,-8.475982,1.038136,0.414749,49.703721,208.256739,0.000000,0.000000,11.920222,11.920725
23,T5d,1.466501,0.168085,-0.647781,1.043709,0.025657,50.291986,195.520005,0.000000,0.000000,0.137950,0.137953
24,T1,1.466501,10.000000,-5.111717,0.990421,-0.296958,10.000000,194.560205,0.000000,0.000000,0.636165,0.636165
25,T2,1.466501,1.372900,-0.486455,1.042229,0.206511,56.113917,196.627928,0.000000,0.000000,2.298310,2.298308
26,T2a,1.466501,8.309883,-5.837281,1.026364,-0.373360,77.118413,202.359087,0.000000,0.000000,-21079747.785314,-1476.067389
27,T3,1.466501,0.652792,-2.674621,0.964616,-0.006205,52.515841,196.115819,0.000000,0.000000,0.276174,0.276173
28,C2,1.466501,0.100000,-1.199506,0.968811,-0.098953,48.575370,194.948491,0.000000,0.000000,-1.257251,-1.257251
29,C3,1.466501,9.149708,4.765683,0.980278,0.040702,10.000000,197.971440,0.000000,0.000000,-12.305307,-12.305307
30,Lawf1,1.466501,10.000000,-0.077925,1.000922,-0.003170,10.000000,193.577246,0.000000,0.000000,0.123894,0.123894
31,Lawf2,1.466501,0.100000,-2.499331,1.038810,0.031182,51.507965,201.242744,0.000000,0.000000,0.128624,0.128624
32,Dm3v,1.466501,10.000000,-4.062017,0.975889,0.188067,83.093233,206.408832,0.000000,0.000000,9.785452,9.785453
33,Lai,1.466501,0.100000,-1.047860,0.950776,-0.434896,49.140793,203.924092,0.000000,0.000000,-0.330039,-0.330039
34,Mi10,1.466501,0.295009,-0.622106,1.043008,-0.373784,51.762988,204.355430,0.000000,0.000000,-1.245133,-1.245233
35,Mi13,1.466501,10.000000,-0.666685,1.028188,-0.191861,65.132027,202.014372,0.000000,0.000000,0.736987,0.736919
36,Mi14,1.466501,10.000000,-0.181665,1.042775,-0.317202,10.000000,207.852441,0.000000,0.000000,0.378713,0.378713
37,Mi15,1.466501,0.181913,-0.517800,1.048420,0.462343,49.935700,196.617024,0.000000,0.000000,-0.069350,-0.069350
38,Mi2,1.466501,5.535212,-0.056562,0.956526,0.036134,10.000000,199.830834,0.000000,0.000000,0.270227,0.270216
39,Tm16,1.466501,0.260687,-0.707616,0.973149,0.147325,50.249247,199.935240,0.000000,0.000000,-0.122780,-0.122609
40,Tm20,1.466501,0.100000,-1.390522,0.998996,-0.473054,47.219969,194.403172,0.000000,0.000000,0.180047,0.178594
41,Tm21,1.466501,6.552396,-0.255819,1.004264,0.436497,41.994355,196.924521,0.000000,0.000000,-13227734.399806,-428.882514
42,Tm27,1.466501,7.275934,-0.412524,1.006695,-0.245035,75.835342,200.429462,0.000000,0.000000,0.208711,0.208729
43,Tm5a,1.466501,0.100000,-1.674731,0.967733,0.128525,51.939489,209.435918,0.000000,0.000000,-0.070783,-0.070783
44,Tm5b,1.466501,0.210132,-0.485050,0.970849,-0.384634,51.976087,198.850860,0.000000,0.000000,-0.085917,-0.085891
45,Tm5c,1.466501,0.775681,-1.446808,0.953886,-0.013358,52.198644,193.884840,0.000000,0.000000,0.088513,0.088513
46,Tm5f,1.466501,10.000000,-3.077475,0.963060,0.418718,52.429075,204.135917,0.000000,0.000000,0.566726,0.545215
47,TmY10,1.466501,0.100000,-1.109484,1.019879,0.458994,49.012638,195.418615,0.000000,0.000000,0.010527,0.010527
48,TmY11,1.466501,0.100000,-0.743845,0.980054,-0.001371,50.647035,199.315939,0.000000,0.000000,-1.012101,-1.011994
49,TmY14,1.466501,0.100000,-3.105208,1.040429,-0.385989,51.927849,202.634586,0.000000,0.000000,-0.222355,-0.222319
50,TmY15,1.466501,4.958119,-1.067569,0.954711,-0.138898,10.000000,204.289642,0.000000,0.000000,1.082139,1.082107
51,TmY3,1.466501,0.100000,-2.762878,0.954960,0.180879,51.516258,208.119375,0.000000,0.000000,-4234986.562421,-380.689086
52,TmY4,1.466501,10.000000,9.459192,0.968169,0.409245,100.000000,206.358420,0.000000,0.000000,10354867969130820.000000,53862.939930
53,TmY5a,1.466501,10.000000,-0.648528,0.964959,0.190821,68.348988,197.740241,0.000000,0.000000,10858213591655.363281,1630.257221
54,TmY9q,1.466501,3.638504,-1.751152,1.034074,0.117270,60.156783,202.623509,0.000000,0.000000,2.876737,2.865559
55,TmY9q__perp,1.466501,2.835886,-2.219857,1.037751,0.292068,35.095465,196.523353,0.000000,0.000000,0.222898,0.218365
