,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,3.228946,1.762168,1.648684,2.871990,,,,,,,,,,,,,,,,,,2.488948,,,,1.003381,0.100000,,,,0.993707,,,,,,,,,,,,,,,,,,,,,,
R7,,,8.071818,0.107527,,0.100000,,,1.606826,,1.215459,2.778516,,,,,,,,,,,,,,,,,,0.100000,3.558257,,,1.007791,0.970992,,,1.707826,0.100000,,0.963368,,0.591514,2.736281,1.837428,0.988571,0.954245,,,,,,,,,
R8,,1.114068,3.169439,8.658055,0.100000,7.038758,,1.693131,0.100000,,0.100000,10.000000,,,,,,,,,,,,,1.040486,,,,1.009576,6.118485,7.492660,1.042259,,,1.627506,,10.000000,1.770438,0.100000,,2.320457,10.000000,,,0.250830,0.962396,,1.040623,,0.989192,,,,,1.039993,
L1,0.100000,9.822891,0.100000,0.100000,3.316553,3.159987,0.100000,5.514517,1.273485,2.496162,0.100000,,,,,,0.100000,0.170295,,,,,,,0.100000,4.748567,2.658079,,1.005779,5.417685,,1.023099,,2.026324,,,,0.992105,10.000000,,,,0.100000,,,,,,,,,1.032189,,,,
L2,7.143992,,2.050289,0.100000,2.360773,1.356105,10.000000,0.100000,0.100000,0.972145,0.100000,0.100000,,,,,0.426075,0.715654,0.582443,,,,,,0.100000,4.176342,0.975017,,1.019935,2.240658,,,,0.100000,,0.827524,0.100000,,0.100000,,0.100000,,,,0.950334,,,,,,,0.100000,,,,
L3,,5.803140,0.100000,0.100000,0.100000,,,,1.649461,,0.100000,0.322954,,,,,0.100000,10.000000,10.000000,0.100000,,,,,0.354430,,,,0.997466,4.157498,0.100000,,0.100000,,0.983882,9.716202,,1.002308,0.100000,1.025287,0.100000,1.045881,0.100000,0.100000,0.992702,0.207854,3.940986,0.100000,,,,,0.959015,,10.000000,4.326156
L4,0.100000,,,5.833505,0.100000,0.100000,5.118140,0.680574,0.100000,,,0.100000,,,,,1.178923,3.747770,10.000000,0.100000,,,,,,7.384399,,,,0.100000,0.950500,1.032438,,,,10.000000,10.000000,,,,,,10.000000,,,,,,,,,1.208183,,,,
L5,,,,1.866507,0.100000,,,10.000000,3.299552,7.898433,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,4.768467,0.998366,,0.100000,0.472942,0.100000,0.998278,,0.100000,0.171530,0.100000,10.000000,0.115134,6.934239,,0.922838,10.000000,0.100000,,0.203988,,,,0.100000,0.100000,10.000000,0.100000,,10.000000,,
Mi1,,10.000000,2.319531,4.605140,9.137670,,,0.100000,2.825076,0.100000,10.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,,7.560885,0.100000,0.100000,0.100000,0.100000,0.529380,9.119072,0.100000,0.100000,,0.158443,0.100000,7.109147,0.100000,3.435363,,0.100000,6.437828,3.393366,,,0.991224,,0.100000,1.023515,0.100000,5.718882,1.352643,10.000000,3.888044,10.000000,0.100000
Tm3,,,,0.100000,0.100000,,,,2.187149,10.000000,8.596421,3.808472,0.100000,0.230878,0.100000,0.100000,,,0.100000,,,1.048813,,0.992956,,5.519024,0.343825,0.100000,1.003316,10.000000,10.000000,1.030260,,,0.252426,0.100000,3.463001,,,0.100000,,,10.000000,,,,10.000000,,0.100000,0.100000,6.529946,0.100000,,5.368866,,
Mi4,,,,,0.100000,10.000000,,0.100000,0.100000,9.767016,9.075098,1.495653,1.032181,1.391227,1.024139,1.018908,0.923245,0.100000,0.100000,7.201042,,,,,4.987965,,10.000000,,1.009281,3.177203,0.100000,0.976868,10.000000,,0.959843,,6.321094,,7.966461,1.028354,0.971933,,1.177968,1.208935,1.031011,1.009204,10.000000,1.048009,0.978615,,10.000000,0.100000,0.976903,3.542748,,
Mi9,,,,,,10.000000,0.100000,,0.100000,5.249776,4.270349,,0.961853,2.111401,1.011994,1.027316,2.101446,2.227100,5.583661,0.100000,,,,,,1.915217,0.100000,1.028920,0.961544,,0.100000,1.013587,10.000000,,2.878344,,1.066296,1.047860,,1.039152,0.950571,0.100000,0.100000,0.982975,0.960901,,0.997620,,1.037843,0.989251,,2.932925,0.100000,9.383913,0.100000,
T4a,,,,,,,,,,,,1.426529,1.041492,0.991260,1.005646,0.979410,,,,,0.970656,,,,,,,,,0.957120,,,,,,0.981744,,,,,,,0.993213,,,,,,,1.030807,,,,,0.996714,0.990519
T4b,,,,,,,,,1.624420,,0.951987,0.437123,1.026503,0.371858,,0.959004,,,,,,0.100000,,,,,,,,,,,,,,1.010409,,,,,,,0.100000,,,,,,0.349987,0.987019,0.100000,,,,,
