cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.957298,2.105812,1.070196,0.308693,-1.057308,-24.099665,17.549355,222.403503,202.829544,0.842670,2.072244,2.105812,2.082427,-0.023385
1,R7,0.957397,-1.443086,1.070196,0.682358,-1.364501,-23.682535,10.000000,212.709106,214.162979,1.000000,-1.364501,-1.443086,-1.374787,0.068300
2,R8,1.004256,16.110600,1.070196,2.103398,0.596218,-26.078554,10.000000,228.430847,206.562012,0.238109,15.764482,16.110600,15.841035,-0.269565
3,L1,1.031634,1.641958,1.070196,2.129943,1.641463,-26.173058,10.141965,210.304672,208.131958,0.998954,1.641763,1.641958,1.641576,-0.000382
4,L2,0.968259,-0.314808,1.070196,1.460212,-0.047246,-25.380415,29.510138,199.883331,209.999496,0.927028,-0.311899,-0.314808,-0.317663,-0.002855
5,L3,0.968638,-0.213553,1.070196,0.951668,0.006647,-24.873396,25.880320,210.799652,211.754730,0.832700,-0.209554,-0.213553,-0.212187,0.001366
6,L4,0.967669,0.855083,1.070196,1.676872,0.641324,-25.574982,25.224655,222.881454,215.611313,0.713701,0.854259,0.855083,0.855255,0.000172
7,L5,1.011413,-21.879099,1.070196,0.226496,-1.036029,-24.175947,18.015179,193.443222,196.318741,0.056302,-21.772194,-21.879099,-21.878899,0.000200
8,Mi1,1.048325,-26.016012,1.070196,0.102861,-1.281950,-23.910019,12.942442,207.347168,193.196106,0.004791,-25.846081,-26.016012,-26.002529,0.013483
9,Tm3,0.961612,-11.321357,1.070196,0.147473,-1.127806,-23.926979,10.000000,208.340668,195.459778,0.129701,-11.266927,-11.321357,-11.321268,0.000089
10,Mi4,0.955086,3.556941,1.070196,2.393439,1.065134,-26.361452,75.752159,197.658844,196.282333,0.149587,3.553421,3.556941,3.556957,0.000016
11,Mi9,1.009019,1.697678,1.070196,1.824680,0.688640,-25.812441,32.678391,217.613052,220.605164,0.683652,1.693850,1.697678,1.697838,0.000160
12,T4a,1.429453,-5.391745,1.070196,0.112516,-1.361849,-23.896074,10.000000,212.813782,197.260681,0.109540,-5.344336,-5.391745,-5.391675,0.000069
13,T4b,1.016397,-2.215727,1.070196,1.226566,-0.175388,-25.220514,10.000000,210.564240,204.290848,0.000000,-2.187855,-2.215727,-2.215642,0.000085
14,T4c,0.963450,0.341594,1.070196,2.443488,1.284696,-26.384642,14.082114,191.869949,226.580307,0.148438,0.357017,0.341594,0.341583,-0.000011
15,T4d,1.005251,35.865089,1.070196,10.000000,24.102724,-49.363922,10.000000,223.339279,226.417892,0.000000,35.819038,35.865089,35.865116,0.000027
16,Tm1,1.030459,3.038644,1.070196,1.544026,0.652981,-25.544689,26.827236,227.168106,215.585831,0.725559,3.028965,3.038644,3.038996,0.000352
17,Tm2,1.008906,4.883760,1.070196,1.713783,0.802687,-25.700802,29.581282,233.143143,218.024078,0.605061,4.865121,4.883760,4.883649,-0.000111
18,Tm4,1.003164,3.722890,1.070196,1.775150,1.192228,-25.783268,29.950480,227.781754,216.900681,0.593842,3.709587,3.722890,3.722344,-0.000546
19,Tm9,0.988011,10.031433,1.070196,4.732826,4.622441,-29.585131,28.230444,217.434967,210.994186,0.000000,10.004939,10.031433,10.031295,-0.000138
20,T5a,1.034823,-1.186653,1.070196,0.242905,-1.186882,-23.937630,11.328344,192.462036,203.137466,0.998343,-1.186619,-1.186653,-1.186625,0.000028
21,T5b,1.008632,8.029775,1.070196,1.008289,0.316477,-24.928272,20.741093,232.569717,228.110870,0.432927,7.961828,8.029775,8.029826,0.000051
22,T5c,1.038804,25.652575,1.070196,4.950556,7.199361,-31.801846,31.498890,213.742081,210.723038,0.381394,25.491550,25.652575,25.652441,-0.000134
23,T5d,1.016204,65.517601,1.070196,6.631624,6.627765,-31.546425,34.602123,193.520599,215.252045,0.000000,65.110588,65.517601,65.517906,0.000305
24,T1,0.969824,0.329637,1.070196,1.288214,0.101967,-25.295713,18.338335,217.014679,215.146042,0.768315,0.330154,0.329637,0.330336,0.000699
25,T2,1.044037,-0.765435,1.070196,0.320546,-0.492022,-24.169201,11.535067,196.058044,202.408478,0.861570,-0.763628,-0.765435,-0.765400,0.000035
26,T2a,0.953430,-1.074036,1.070196,0.106880,-1.015977,-24.099300,11.320027,204.466461,207.868515,0.817971,-1.073510,-1.074036,-1.073999,0.000038
27,T3,0.987261,-0.614398,1.070196,0.101573,-0.703069,-24.140223,11.367857,201.197296,197.864655,0.813785,-0.614844,-0.614398,-0.614284,0.000114
28,C2,0.964386,1.402926,1.070196,2.120742,1.313565,-26.244740,11.403728,209.069916,196.845093,0.000000,1.409330,1.402926,1.402952,0.000026
29,C3,1.028196,1.601445,1.070196,2.602068,1.599843,-26.659452,10.000000,223.171631,215.399307,1.000000,1.599843,1.601445,1.599740,-0.001705
30,Lawf1,0.971561,0.339915,1.070196,0.589794,-0.182581,-24.532734,26.443617,221.464783,215.268616,0.750733,0.336702,0.339915,0.338820,-0.001095
31,Lawf2,0.995414,0.805005,1.070196,1.118493,0.391109,-25.007236,24.642942,203.724503,214.530273,0.733875,0.802516,0.805005,0.805399,0.000394
32,Dm3v,1.003955,-1.495711,1.070196,0.100000,-1.495610,-23.661684,10.571942,200.409866,210.412949,1.000000,-1.495610,-1.495711,-1.495597,0.000114
33,Lai,1.004771,-13.502877,1.070196,0.100000,-1.151546,-23.769024,10.000000,189.055573,208.246674,0.007760,-13.422295,-13.502877,-13.504449,-0.001572
34,Mi10,1.028815,0.731312,1.070196,1.612810,0.802960,-25.521790,35.838501,223.556976,227.641541,0.935391,0.729965,0.731312,0.729302,-0.002011
35,Mi13,1.014551,2.435396,1.070196,2.118216,1.217632,-26.174812,10.000000,204.116943,197.372360,0.054044,2.416126,2.435396,2.435217,-0.000179
36,Mi14,1.042395,-1.428393,1.070196,0.100000,-1.429035,-23.600994,17.367262,192.365707,189.494797,0.997015,-1.428593,-1.428393,-1.428623,-0.000230
37,Mi15,1.020622,2.477221,1.070196,3.153007,2.444547,-27.045458,10.000000,173.192291,165.609406,1.000000,2.444547,2.477221,2.443772,-0.033448
38,Mi2,0.992373,3.405822,1.070196,2.036827,1.261055,-26.159876,17.034212,208.816147,202.716370,0.000000,3.394022,3.405822,3.406401,0.000579
39,Tm16,1.006168,1.230259,1.070196,1.894116,1.230284,-25.765011,10.000000,187.575287,185.170929,1.000000,1.230284,1.230259,1.230288,0.000028
40,Tm20,0.978852,0.249670,1.070196,1.466891,0.263552,-25.466469,30.981598,225.439774,211.119934,0.717708,0.253496,0.249670,0.249017,-0.000653
41,Tm21,0.990384,-1.670927,1.070196,0.100000,-1.319940,-24.023397,10.999614,205.846695,207.205627,0.882823,-1.668705,-1.670927,-1.671137,-0.000210
42,Tm27,1.038109,1.275667,1.070196,2.367250,1.275660,-26.342667,10.026126,192.031326,187.702805,1.000000,1.275660,1.275667,1.275667,-0.000000
43,Tm5a,1.047447,1.019151,1.070196,1.704062,0.934762,-25.612816,31.111055,226.390854,209.040787,0.862525,1.017093,1.019151,1.018224,-0.000927
44,Tm5b,1.044111,0.339632,1.070196,1.314716,0.342855,-25.327169,26.442127,206.330963,208.944946,0.951294,0.339280,0.339632,0.339218,-0.000415
45,Tm5c,1.045086,-0.685736,1.070196,1.248724,-0.692396,-24.650949,36.593018,211.876282,216.817703,1.000000,-0.692396,-0.685736,-0.692363,-0.006627
46,Tm5f,1.033553,12.141982,1.070196,5.432337,5.923108,-31.087330,10.000000,228.415726,209.826920,0.000000,12.102818,12.141982,12.141238,-0.000744
47,TmY10,1.002885,0.311719,1.070196,1.760267,0.251137,-25.653704,20.346899,218.203659,208.141830,0.850234,0.310721,0.311719,0.311651,-0.000068
48,TmY11,1.000274,0.422868,1.070196,1.882418,0.422892,-25.777084,10.000000,191.537018,193.278351,1.000000,0.422893,0.422868,0.422912,0.000044
49,TmY14,1.030224,-2.367989,1.070196,0.100000,-1.010733,-23.982424,10.000000,198.082809,196.750931,0.874540,-2.339445,-2.367989,-2.368314,-0.000325
50,TmY15,1.020157,29.794636,1.070196,2.402378,1.400592,-26.127871,31.110331,219.173996,221.082840,0.000000,29.618761,29.794636,29.794598,-0.000038
51,TmY3,0.981384,0.303420,1.070196,1.283874,-0.142903,-25.191528,20.284279,216.595261,215.510590,0.757757,0.304122,0.303420,0.303309,-0.000111
52,TmY4,1.022683,3.052341,1.070196,1.300035,-0.110697,-25.251085,17.580149,194.860275,199.361038,0.741707,3.016248,3.052341,3.052506,0.000165
53,TmY5a,1.024720,-1.282823,1.070196,0.100000,-1.263264,-23.674574,10.000000,205.441986,203.684219,0.982103,-1.282780,-1.282823,-1.282764,0.000059
54,TmY9q,0.990608,17.466921,1.070196,4.331573,4.907732,-30.370752,18.798944,218.445114,219.495529,0.000000,17.105980,17.466921,17.466570,-0.000351
55,TmY9q__perp,0.973932,3.303592,1.070196,2.067207,1.217010,-26.281712,10.000000,225.406265,209.345413,0.596661,3.285512,3.303592,3.303849,0.000257
