,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.444307,,,1.465024,1.579956,1.626895,1.598726,,,,,,,,,,,,,,,,,,1.603830,,,,0.373448,0.310972,,,,0.420220,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.549443,1.531227,,1.616704,,,1.323724,,1.395706,1.604985,,,,,,,,,,,,,,,,,,0.335438,1.638972,,,0.354572,1.590213,,,1.371038,0.384349,,1.637371,,1.456014,1.454555,1.387424,0.576927,1.385513,,,,,,,,,
R8,,0.394205,0.547429,1.494026,1.560825,1.564639,,1.442941,1.326568,,1.429362,1.655625,,,,,,,,,,,,,1.594269,,,,0.384582,0.316056,1.567082,1.466367,,,1.589519,,0.303718,1.412149,0.327784,,1.584614,0.436025,,,1.420252,0.479731,,1.426900,,1.652272,,,,,1.008256,
L1,0.542175,0.431497,0.389727,1.631386,1.604657,1.532122,1.588217,1.459906,1.319545,1.395256,1.386079,,,,,,1.647725,1.686164,,,,,,,1.579282,1.319438,1.495425,,0.414440,0.321784,,1.661103,,1.686829,,,,1.412840,0.442385,,,,1.411363,,,,,,,,,1.294443,,,,
L2,1.494589,,1.341150,0.427777,0.514548,0.494252,0.378996,0.599048,0.637424,0.630409,0.648558,0.392580,,,,,0.383156,0.446464,0.388322,,,,,,0.509674,0.716432,0.452236,,1.513152,1.567100,,,,1.546984,,1.572979,1.599888,,1.642766,,0.435613,,,,0.406868,,,,,,,0.674495,,,,
L3,,1.446915,1.363795,0.444809,0.409040,,,,0.689558,,0.621874,0.371296,,,,,0.453299,0.369877,0.332157,0.373307,,,,,0.456620,,,,1.564579,1.611073,0.436859,,1.643500,,0.444014,1.657682,,1.021665,1.628275,0.446655,0.463554,0.997972,0.633659,0.682407,0.456731,1.432343,0.600043,0.646276,,,,,1.042384,,0.600643,0.399846
L4,1.578913,,,0.505847,0.445206,0.405578,0.392794,0.306608,0.656431,,,0.439429,,,,,0.406296,0.320089,0.395544,0.390393,,,,,,0.447507,,,,1.638546,0.436184,0.613237,,,,1.675010,1.636023,,,,,,0.645918,,,,,,,,,0.577943,,,,
L5,,,,0.435147,0.445113,,,0.589713,0.685590,0.547085,0.601144,0.355170,,,,,0.376814,0.373267,0.363237,,,,,,1.409273,0.504191,0.426740,,1.631819,1.581850,1.528476,0.646666,,1.594339,0.410559,1.606085,1.655947,0.607558,1.627820,,0.406499,0.469178,0.615181,,0.423324,,,,0.360210,0.387037,1.424763,0.636944,,1.596291,,
Mi1,,1.424863,1.394992,0.486949,0.478884,,,0.560439,0.643380,0.629331,0.644653,0.406826,0.532483,0.464886,0.470075,0.573028,0.356858,0.369983,0.432258,,,,,,0.521527,0.428888,0.621275,0.608031,1.618149,1.587813,0.474381,0.390015,1.594232,,0.429978,1.605190,1.665148,0.653908,1.588443,,0.410799,0.425202,0.622786,,,1.480847,,0.644607,0.992485,0.364935,1.431452,0.635617,0.377017,1.632446,0.655082,0.623803
Tm3,,,,0.509849,0.443920,,,,0.708104,0.589744,0.356428,0.414759,0.582407,0.378737,0.377054,0.634235,,,0.377132,,,1.010727,,1.028599,,0.512902,0.619086,0.572778,1.520313,1.594046,0.444041,0.605013,,,0.450515,1.689573,1.589490,,,0.418739,,,0.621220,,,,0.661728,,0.601660,0.339556,1.474190,0.603270,,1.676459,,
