idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,2.064990,0.950883,0.000000,1.000000,-49.412494,-0.200000,-51.098298
1,R2,2.399114,0.950904,0.000000,1.000000,-49.412494,-0.200000,-51.098298
2,R3,2.568058,1.395914,0.000000,1.000000,-49.412494,-0.200000,-51.098298
3,R4,1.978934,0.788288,0.000000,1.000000,-49.412494,-0.200000,-51.098298
4,R5,2.155075,1.151477,0.000000,1.000000,-49.412494,-0.200000,-51.098298
5,R6,1.758482,0.855425,0.000000,1.000000,-49.412494,-0.200000,-51.098298
6,R7,0.100000,1.868252,0.000000,1.000000,-49.412494,-0.200000,-51.098298
7,R8,0.693531,1.280436,0.000000,1.000000,-49.412494,-0.200000,-51.098298
8,L1,0.843358,0.998161,56.392925,2.513679,-49.412494,-0.200000,-51.098298
9,L2,1.012441,0.948258,52.068385,2.404006,-49.412494,-0.200000,-51.098298
10,L3,0.447666,2.095288,0.000000,2.429600,-49.412494,-0.200000,-51.098298
11,L4,2.141972,0.918485,0.402225,4.823398,-49.412494,-0.200000,-51.098298
12,L5,3.220596,0.597912,44.732847,4.374515,-49.412494,-0.200000,-51.098298
13,Lawf1,0.100000,0.100000,0.000000,1.000000,-49.412494,-0.200000,-51.098298
14,Lawf2,1.040262,0.661613,0.000000,1.000000,-49.412494,-0.200000,-51.098298
15,Am,0.100000,0.100000,0.000000,1.000000,-49.412494,-0.200000,-51.098298
16,C2,0.100000,0.100000,0.000000,1.000000,-49.412494,-0.200000,-51.098298
17,C3,0.100000,0.508776,0.000000,1.000000,-49.412494,-0.200000,-51.098298
18,CT1(Lo1),0.100000,0.100000,0.000000,1.000000,-49.412494,-0.200000,-51.098298
19,CT1(M10),2.229756,2.718771,0.000000,1.000000,-49.412494,-0.200000,-51.098298
20,Mi1,2.507296,1.515499,0.000000,2.286019,-49.412494,-0.200000,-51.098298
21,Mi2,0.668167,0.765738,0.000000,1.000000,-49.412494,-0.200000,-51.098298
