idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.651867,0.728419,0.000000,1.000000,-48.843533,-0.200000,-47.625155
1,R2,0.666476,0.729736,0.000000,1.000000,-48.843533,-0.200000,-47.625155
2,R3,0.617431,0.769122,0.000000,1.000000,-48.843533,-0.200000,-47.625155
3,R4,0.717595,0.752427,0.000000,1.000000,-48.843533,-0.200000,-47.625155
4,R5,0.607676,0.602441,0.000000,1.000000,-48.843533,-0.200000,-47.625155
5,R6,0.665374,0.777195,0.000000,1.000000,-48.843533,-0.200000,-47.625155
6,R7,0.341096,0.761921,0.000000,1.000000,-48.843533,-0.200000,-47.625155
7,R8,0.258514,0.670535,0.000000,1.000000,-48.843533,-0.200000,-47.625155
8,L1,0.506231,0.737198,48.239624,0.836958,-48.843533,-0.200000,-47.625155
9,L2,0.408889,0.281172,46.134122,0.831340,-48.843533,-0.200000,-47.625155
10,L3,0.799261,0.752007,0.000000,1.195161,-48.843533,-0.200000,-47.625155
11,L4,0.639501,0.538951,0.155044,1.198402,-48.843533,-0.200000,-47.625155
12,L5,0.777617,0.421598,53.187585,1.199661,-48.843533,-0.200000,-47.625155
13,Lawf1,0.243484,0.297122,0.000000,1.000000,-48.843533,-0.200000,-47.625155
14,Lawf2,0.368970,0.218778,0.000000,1.000000,-48.843533,-0.200000,-47.625155
15,Am,0.394832,0.291096,0.000000,1.000000,-48.843533,-0.200000,-47.625155
16,C2,0.335490,0.293252,0.000000,1.000000,-48.843533,-0.200000,-47.625155
17,C3,0.628092,0.621966,0.000000,1.000000,-48.843533,-0.200000,-47.625155
18,CT1(Lo1),0.325552,0.397822,0.000000,1.000000,-48.843533,-0.200000,-47.625155
19,CT1(M10),0.267422,0.413491,0.000000,1.000000,-48.843533,-0.200000,-47.625155
20,Mi1,0.649346,0.714493,0.000000,1.200071,-48.843533,-0.200000,-47.625155
21,Mi2,0.360863,0.323116,0.000000,1.000000,-48.843533,-0.200000,-47.625155
22,Mi3,0.202746,0.278177,0.000000,1.000000,-48.843533,-0.200000,-47.625155
23,Mi4,0.629091,0.775628,0.000000,1.196863,-48.843533,-0.200000,-47.625155
24,Mi9,0.606685,0.650070,0.000000,1.200026,-48.843533,-0.200000,-47.625155
25,Mi10,0.585866,0.494637,0.000000,1.000000,-48.843533,-0.200000,-47.625155
26,Mi11,0.568291,0.552091,0.000000,1.000000,-48.843533,-0.200000,-47.625155
27,Mi12,0.652940,0.686113,0.000000,1.000000,-48.843533,-0.200000,-47.625155
28,Mi13,0.711086,0.633708,0.000000,1.000000,-48.843533,-0.200000,-47.625155
29,Mi14,0.603414,0.790286,0.000000,1.000000,-48.843533,-0.200000,-47.625155
30,Mi15,0.686262,0.702109,0.000000,1.000000,-48.843533,-0.200000,-47.625155
31,T1,0.283973,0.337805,0.000000,1.000000,-48.843533,-0.200000,-47.625155
32,T2,0.788387,0.607342,0.000000,1.000000,-48.843533,-0.200000,-47.625155
33,T2a,0.760103,0.790668,0.000000,1.000000,-48.843533,-0.200000,-47.625155
34,T3,0.398931,0.292856,0.000000,1.000000,-48.843533,-0.200000,-47.625155
35,T4a,0.384834,0.259774,0.000000,1.000000,-48.843533,-0.200000,-47.625155
36,T4b,0.408743,0.257788,0.000000,1.000000,-48.843533,-0.200000,-47.625155
37,T4c,0.430978,0.480261,0.000000,1.000000,-48.843533,-0.200000,-47.625155
38,T4d,0.605025,0.669114,0.000000,1.000000,-48.843533,-0.200000,-47.625155
39,T5a,0.428403,0.242151,0.000000,1.000000,-48.843533,-0.200000,-47.625155
40,T5b,0.625475,0.609804,0.000000,1.000000,-48.843533,-0.200000,-47.625155
41,T5c,0.450083,0.442462,0.000000,1.000000,-48.843533,-0.200000,-47.625155
42,T5d,0.307034,0.390741,0.000000,1.000000,-48.843533,-0.200000,-47.625155
43,Tm1,0.287869,0.384587,0.000000,0.851772,-48.843533,-0.200000,-47.625155
44,Tm2,0.327179,0.264804,0.000000,0.815732,-48.843533,-0.200000,-47.625155
45,Tm3,0.669586,0.316929,0.000000,1.200011,-48.843533,-0.200000,-47.625155
46,Tm4,0.718373,0.339886,0.000000,1.192453,-48.843533,-0.200000,-47.625155
47,Tm5Y,0.317614,0.299853,0.000000,1.000000,-48.843533,-0.200000,-47.625155
48,Tm5a,0.715121,0.750299,0.000000,1.000000,-48.843533,-0.200000,-47.625155
49,Tm5b,0.621264,0.735327,0.000000,1.000000,-48.843533,-0.200000,-47.625155
