,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.494142,,,3.227947,2.800420,0.349166,0.854144,,,,,,,,,,,,,,,,,,2.138107,,,,7.142635,3.188802,,,,0.288718,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.094160,2.007103,,2.722761,,,2.371071,,0.100000,3.382737,,,,,,,,,,,,,,,,,,2.601066,10.000000,,,1.672017,0.100000,,,2.633534,10.000000,,2.573705,,0.100000,0.986271,1.665711,7.010119,10.000000,,,,,,,,,
R8,,3.072530,6.615846,8.079498,7.597208,2.354672,,0.100000,0.100000,,0.100000,1.121348,,,,,,,,,,,,,2.217474,,,,0.100000,3.214161,1.700626,9.459856,,,0.100000,,0.100000,6.094596,0.544760,,5.233795,9.436213,,,8.475742,2.116171,,2.571794,,7.539922,,,,,0.958553,
L1,0.100000,7.218286,0.100000,2.494884,0.100000,0.100000,0.100000,1.618173,1.287506,0.654415,0.143637,,,,,,0.156199,0.100000,,,,,,,8.545310,8.989766,0.100000,,2.584307,0.159158,,3.454791,,4.283184,,,,10.000000,0.100000,,,,1.038228,,,,,,,,,8.714127,,,,
L2,0.100000,,0.100000,0.101362,3.204346,0.100000,4.093678,0.100000,0.100000,0.100000,0.100000,1.071100,,,,,0.839068,3.355484,2.707529,,,,,,0.272675,1.445250,0.100000,,0.100000,0.100000,,,,0.100000,,0.151085,1.978602,,3.296717,,8.931469,,,,5.340405,,,,,,,0.100000,,,,
L3,,10.000000,1.126484,1.575259,0.100000,,,,3.827504,,0.527636,0.456982,,,,,8.318903,1.880732,0.422956,0.100000,,,,,1.043702,,,,10.000000,5.294591,0.100000,,1.695280,,2.381383,0.100000,,7.829855,4.589997,3.618218,0.565909,1.030476,0.100013,0.350649,0.100000,2.968641,0.100000,0.100000,,,,,1.006242,,0.100000,9.258181
L4,0.100000,,,1.764153,2.541377,0.100000,0.515600,10.000000,0.100000,,,0.356109,,,,,0.100000,0.627361,0.647319,0.100000,,,,,,0.100000,,,,0.100000,0.100000,2.525682,,,,1.373675,10.000000,,,,,,0.561458,,,,,,,,,3.146940,,,,
L5,,,,3.382174,1.216490,,,1.197931,2.022808,0.100000,0.625573,0.100000,,,,,0.100000,0.231883,0.118802,,,,,,9.797581,0.100000,0.390920,,1.073423,0.100000,0.100000,0.100000,,7.631415,0.100000,0.100000,0.477067,7.418740,0.100000,,0.258509,0.826335,0.934463,,0.357964,,,,1.200290,4.098303,0.100000,0.100000,,7.173358,,
Mi1,,0.100000,7.904675,0.915172,3.208211,,,0.100000,1.732287,2.235698,0.100000,0.100000,0.100000,0.100000,0.385456,1.615023,0.421482,0.100000,0.146979,,,,,,1.986531,0.537212,4.072970,0.100000,0.100000,2.195937,0.100000,0.969678,9.756294,,0.100000,0.100000,0.100000,3.046705,1.002626,,0.704569,5.208631,3.309920,,,5.137286,,3.602042,0.999367,1.356063,3.967886,0.100000,0.100000,7.523387,0.449053,0.100000
Tm3,,,,0.100000,0.100000,,,,0.100000,2.335388,0.100000,0.339175,3.534060,0.122367,1.002296,0.375622,,,3.603471,,,1.031959,,1.024729,,10.000000,9.461949,2.601154,0.906498,7.295431,0.576731,0.757290,,,0.100000,0.100000,0.704781,,,0.100000,,,1.831681,,,,0.100000,,2.993950,0.100000,0.536177,4.199698,,0.100000,,
