,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,9.751490,,,2.882498,1.644593,0.100000,0.720915,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,1.070761,,,,1.936726,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.100000,3.104038,,9.027332,,,1.706023,,0.100000,1.806085,,,,,,,,,,,,,,,,,,0.100000,10.000000,,,1.947175,9.773220,,,0.100000,10.000000,,4.150123,,0.100000,4.273988,0.100000,3.757703,9.975465,,,,,,,,,
R8,,1.098481,6.475533,10.000000,0.181759,0.100000,,0.556023,0.100000,,0.100000,0.100000,,,,,,,,,,,,,10.000000,,,,0.100000,0.976265,8.427718,10.000000,,,0.967443,,10.000000,0.844865,9.956137,,3.293411,0.191071,,,2.087401,6.151773,,9.887825,,4.199796,,,,,1.040498,
L1,0.122129,0.100000,2.964093,0.100000,0.915503,0.100000,0.100000,4.492482,2.335986,0.833846,0.100000,,,,,,0.100000,0.169736,,,,,,,10.000000,3.682355,9.992634,,6.835692,3.452078,,10.000000,,1.238109,,,,8.650046,10.000000,,,,0.100000,,,,,,,,,3.822446,,,,
L2,4.938192,,0.163843,0.223682,0.582242,9.898165,4.907100,0.224663,1.193275,0.306846,0.277559,0.140023,,,,,0.638495,0.879737,2.406482,,,,,,1.149511,0.104661,9.999376,,6.618989,0.100000,,,,0.100000,,0.100000,0.100000,,0.100000,,10.000000,,,,0.100000,,,,,,,8.938410,,,,
L3,,0.100000,0.100000,0.100000,0.402794,,,,2.535521,,0.100000,0.635889,,,,,0.963096,3.142103,9.513916,2.842579,,,,,0.100000,,,,0.100000,1.815427,0.238570,,3.236112,,0.100000,8.975779,,0.999570,0.100000,0.100000,0.100000,0.985239,0.113762,4.279441,0.100000,8.467103,1.776459,0.143115,,,,,0.987912,,0.375263,0.100000
L4,9.572799,,,0.174886,0.253307,5.136187,0.100000,0.100000,3.487302,,,0.157402,,,,,0.100000,0.503325,0.100000,1.125792,,,,,,0.576362,,,,0.100000,10.000000,9.976174,,,,3.582622,10.000000,,,,,,10.000000,,,,,,,,,6.774390,,,,
L5,,,,2.747052,2.707641,,,9.057985,2.926605,4.143743,0.100000,0.345773,,,,,0.534684,0.100000,0.125229,,,,,,0.899344,1.903736,0.100108,,0.986454,0.128744,10.000000,0.115292,,0.191951,9.693689,10.000000,10.000000,9.031651,6.841864,,0.100000,0.125879,3.721485,,10.000000,,,,8.710267,10.000000,1.216775,2.482240,,9.814700,,
Mi1,,0.100000,7.846897,0.100000,9.999679,,,0.177660,1.529226,1.156755,8.354877,0.360947,1.788305,0.702186,0.130137,0.641274,0.190763,0.264126,0.134972,,,,,,0.669156,0.867884,0.605102,0.325497,0.757119,0.100000,10.000000,0.100000,10.000000,,0.100000,1.165515,0.307586,0.100000,8.960430,,3.748516,4.679623,0.102047,,,9.935168,,9.839022,1.040320,0.100000,0.100000,5.345124,0.962823,0.100000,0.100000,1.132737
Tm3,,,,0.100000,0.100000,,,,0.990063,0.100000,3.421570,0.100000,0.100000,0.102029,0.106845,7.581486,,,1.898181,,,1.036343,,0.987957,,5.579480,9.426503,0.171678,10.000000,10.000000,0.118749,0.100000,,,9.680492,10.000000,0.273603,,,10.000000,,,8.942603,,,,10.000000,,9.972428,9.853024,0.100952,0.105676,,0.136841,,
Mi4,,,,,3.966686,7.594907,,0.100000,10.000000,0.100000,5.319133,1.462039,10.000000,3.359473,5.076959,4.056221,0.674052,0.100000,2.091742,2.002239,,,,,0.100000,,1.767262,,2.644911,0.101765,10.000000,9.995739,10.000000,,3.153538,,0.100000,,10.000000,4.510919,1.064347,,3.136457,3.832785,1.759054,5.627101,0.520558,5.608994,8.532536,,9.881310,5.414773,0.975886,6.724874,,
Mi9,,,,,,0.100000,0.889336,,0.100000,0.100000,7.723149,,9.542718,9.853203,9.971335,4.825607,0.100000,2.609295,1.561062,0.100000,,,,,,4.208507,0.100000,0.100000,1.165463,,0.938246,10.000000,0.157558,,5.620462,,0.122922,7.147649,,5.843778,10.000000,0.100000,5.413923,8.267131,2.920452,,0.953787,,0.100000,0.966682,,0.100000,0.254209,1.275620,4.495818,
T4a,,,,,,,,,,,,2.615672,0.149946,0.983297,5.624505,0.978715,,,,,6.481360,,,,,,,,,0.761007,,,,,,0.107043,,,,,,,0.251579,,,,,,,0.100000,,,,,0.100000,4.721980
T4b,,,,,,,,,0.957179,,9.254484,0.522848,4.669714,0.100000,,1.043077,,,,,,0.100000,,,,,,,,,,,,,,9.707612,,,,,,,10.000000,,,,,,3.672634,0.952153,0.454866,,,,,
T4c,,,,,,,,,,,,0.100000,,,1.260745,,,,,,,,0.100000,10.000000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,3.211777,0.104515,,0.161095,0.100000,,
T4d,,,,,,,,,0.523310,,,,,,1.049887,0.232968,,,,,,,,9.975821,,,,,,,,,,,,,,,,,,,,,,,,,,9.108818,0.100000,,0.161020,1.770953,,
Tm1,,,,,0.436845,,,2.715732,4.881043,1.630463,0.100000,2.428336,,,0.962282,,6.847783,0.100000,0.100279,7.136738,1.028038,7.185507,5.539044,8.478831,0.100000,0.100000,0.227283,5.818587,5.286016,6.818239,,0.770240,2.628084,,0.381833,9.633983,,0.100499,2.436289,0.100000,7.206067,4.027239,9.947156,2.650621,,,7.149295,9.922105,,0.100000,,3.924808,0.100000,0.100000,0.115933,5.045624
Tm2,,,,10.000000,0.157726,,,0.687358,9.540750,0.616075,0.100000,4.347757,0.756696,,0.100000,,0.333989,,0.100000,2.967429,0.775718,6.905720,10.000000,9.340943,5.943391,0.100000,0.715124,5.679182,,3.393309,9.731801,1.823959,2.588063,,,3.607399,,,1.096479,,,0.173447,5.296962,,,,,,10.000000,0.246613,0.100000,0.100000,6.770959,10.000000,9.985229,10.000000
Tm4,,,,,4.549950,,,,7.073883,3.743930,0.504397,,,,,,0.625716,1.368126,0.100000,,0.533215,7.420340,0.943684,3.100204,0.100000,9.822697,0.168218,0.100000,0.100000,0.100000,,7.683149,,,0.267060,9.442139,7.295462,,9.959970,,,0.100000,0.100000,,,,,,9.791497,0.379728,2.271059,2.217149,,0.116475,,6.783367
Tm9,,,,,,1.080071,,,,,0.100000,0.550506,,,,,0.100000,0.100000,0.251071,0.414865,5.273703,7.571886,2.982868,7.603910,,0.104305,10.000000,,,,,,0.100000,,,,,,,,8.500146,10.000000,,,,8.615937,0.131249,,,4.205211,9.923031,,0.326628,,0.100000,0.110633
T5a,,,,,,,,,,,,,0.100000,,,,,0.100000,,,8.546921,3.057219,,,,0.100000,,,,,,,,,,,,,,,,,10.000000,,,,,,,0.918916,,,,0.100000,0.100000,9.325482
T5b,,,,,,,,,,,,,,3.782700,,,,,,,6.531775,7.902203,,,,0.615798,,,,,,,,,,,,,,,,,,,,,,,2.076342,0.100000,8.308668,,,10.000000,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,1.006647,9.417277,7.709371,,9.639581,,,,,,,,,,,,,,,,,,,,,,,,4.477426,0.100000,,3.132498,8.060253,,
T5d,,,,,,,,,,,,,,,0.100000,0.988212,,,,,,,,0.169931,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,1.012518,4.612868,,0.100000,0.100000,,
T1,0.100000,8.605138,9.985632,,0.100000,6.715651,,0.100000,,,,8.260039,,,,,3.762166,3.009388,0.194021,,,,,,,,,,,,,,,0.100053,,,,,,,3.772004,,,,,,,,,,,,0.983916,,,
T2,,,,,,,,0.100000,1.297867,0.116626,,0.100000,,,,,0.100000,0.241674,1.606767,,,,,,,0.238576,6.019650,9.510498,,,,0.976920,,,,,10.000000,,,,,1.471706,0.102442,,9.728726,0.100000,,,8.705003,2.463151,0.254964,0.100000,,0.100000,1.040041,0.100000
T2a,,,,,,,,,0.583766,0.100000,,,,,,,0.100000,,7.843304,,,,,,,0.271948,10.000000,3.529293,0.307472,,,0.102305,9.904845,,0.100000,0.100000,,,,,1.689297,0.501315,,8.764778,9.133178,,8.632999,,,4.318985,0.100000,,9.902384,0.118808,0.100000,0.100068
T3,,,,,,,,,,0.100000,,,,,,0.967405,0.297550,,,,,,,,,8.766449,10.000000,0.100000,,9.300052,,5.955546,,,,,,,10.000000,,,0.100000,,,,,5.175580,,,,,,,0.100209,,5.999036
C2,0.100000,10.000000,1.906515,2.428443,0.231899,1.059365,0.974638,1.425627,0.100000,,0.100000,,,,,,0.951527,,,0.668786,,,,,8.535892,0.100000,0.100000,0.100000,0.100000,10.000000,,,,1.875072,,,,0.100000,9.993579,10.000000,,,10.000000,,,,,,,,,,,,,
C3,2.908464,,,0.545115,2.727804,0.100000,0.588310,2.677628,3.460375,10.000000,1.086167,0.192031,10.000000,10.000000,0.100000,1.905506,0.231975,0.131695,0.522593,0.325745,,,,,9.566278,9.298655,0.100000,8.786628,0.100000,,,,,1.938920,,9.833052,,8.375235,0.699609,,9.848166,1.165750,0.109360,,,,,,,10.000000,,,,,,
Lawf1,0.933517,,,1.836189,0.100000,0.494970,,0.100000,,0.326658,,1.973543,,,,,,,,,,,,,0.128407,,,,,,0.100000,,,0.234273,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.102952,,,0.100000,0.100000,0.100000,,4.622838,,,,,,,,,0.100000,2.410604,,0.100000,,,,,3.821627,,,,0.100000,1.369436,0.349109,,,0.139061,,8.850512,1.302877,,,,,,,,,,,,,0.100000,,,,0.100000,,
Dm3v,,,,,,,,,,,0.100000,0.100000,,,,,0.100000,0.100000,,,,,,,,,10.000000,,,,,,8.426406,,,,,,,,9.955699,9.839451,,,,,10.000000,,,,,,7.664343,10.000000,7.411358,0.100000
Lai,0.302952,,,0.333145,0.100116,0.100000,,0.942899,,,,,,,,,,,,,,,,,0.342929,,,,,2.963799,,,,1.852888,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.100000,,,,,0.148327,0.100000,9.413364,,5.109279,1.024267,,0.133420,1.602933,,,,,,,7.594628,,,,,2.381508,,,,6.603833,,0.270620,10.000000,,0.942950,,,0.193935,,6.065341,,,,0.100000,,,,,,,
Mi13,,,,,,,0.100000,1.177569,0.106506,0.265214,,0.805569,,,,,0.100000,1.411149,2.412976,7.810483,,,,,0.100000,10.000000,0.100000,,,,,,,,,,,,,,0.100000,,,,1.649376,,,,,,,,,1.017419,,
Mi14,,,,,0.100000,,,2.804208,,,,10.000000,,,,,0.100000,0.100000,0.133631,,,,,,10.000000,0.100000,,0.100000,,,,,,,,3.738818,,,,,0.954798,,5.073600,,,,,,,,,2.390874,,9.709908,,
Mi15,,,,,,,,,,,0.100000,,,,,,,,9.995048,,,,,,0.100000,,10.000000,,,0.100958,10.000000,,,,0.129330,,0.100000,0.100000,0.100000,,,9.530650,1.041056,10.000000,,9.516084,,,,,,,,10.000000,,
Mi2,,,,,,,,,0.155032,,,,,,,,0.283097,,0.228431,,,,,,,2.984303,6.323335,4.738574,,,,,,,,,0.100000,,,,9.904993,5.269937,0.100000,,,,,2.139122,,,,,,1.026964,,
Tm16,,,,,,,,,2.244770,,0.100000,0.572364,,,,,0.799543,5.491933,0.100000,2.226485,,,,,,0.100000,,,,9.392062,1.276775,9.045936,,,0.210505,,,,,,0.245078,0.646025,0.100000,,,6.877766,2.856423,0.100000,9.448329,0.424191,7.904642,,,8.468498,,0.100000
Tm20,,,,,,,,,,,2.235015,0.241837,,,,,2.482922,0.100000,,3.176060,,,,,0.142047,0.100000,10.000000,,,0.100000,,,,,,,,,10.000000,1.742846,0.160808,1.054287,0.994572,0.256730,,9.926072,0.435313,0.218117,9.761061,,,9.678136,9.999993,5.057415,1.036144,
Tm21,,,,,,,,,0.721082,,,,,,,,2.920632,,,,,,,,,0.100000,0.100000,,,,,,,,,,0.968517,,1.211555,,,0.100000,,,,,,,,,9.969676,,,3.559361,,
Tm27,,,,,,,,,,,0.100000,8.891062,,,,,,,0.315466,,,,,,,0.247011,,,,,,,,,10.000000,,,,,,,10.000000,8.210898,,,,,,,,0.101293,,,0.100000,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,,,5.828895,,5.623235,9.879454,,,,,,,0.100000,,
Tm5b,,,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,,,,,,,,,,,,6.061931,,,10.000000,,0.100000,1.300496,,,10.000000,4.162107,6.457888,7.428356,,0.100000,,,9.736525,,0.100000,,
Tm5c,,,,,,,,2.110857,,,0.100000,,,,,,0.100000,,,,,,,,,,0.100000,,,,,,,,,9.569603,0.977229,0.823792,3.198351,,9.663104,3.830982,9.381780,8.250578,4.147607,2.021683,10.000000,8.174239,,,,0.481396,0.100000,8.556612,10.000000,
Tm5f,,,,,,,,,,,0.100000,,,,,,,,4.751854,,,,,,,,,0.130915,,,,,,,1.090172,,,,,,0.100000,,,2.821851,3.599808,,1.256814,9.514416,6.831757,,4.937248,,1.048031,0.100000,,
TmY10,,,,,,,,,,,0.107089,,,,,,,,,0.100000,,,,,,,0.137276,,,,0.160481,6.346122,1.285259,,,,,,0.100000,0.100000,8.193748,,,8.623896,,3.514976,10.000000,0.100000,1.120412,,,,0.100000,,1.590109,5.166341
TmY11,,,,,,,,,,,0.100000,0.100000,,,,,,,,,,,,,,9.305827,0.100000,,,,,,,,4.095246,2.807007,9.523863,,,4.467456,,,,,,10.000000,0.143015,,8.010124,10.000000,6.542792,,0.100000,0.100000,0.100000,0.100522
TmY14,,,,,,,,,,,,,,,10.000000,,4.839055,,,0.100000,,,,,,0.100000,,,,0.329767,,6.778402,,,,9.985773,,,,0.622541,,,,,,,,,,,,,,0.481954,,
TmY15,,,,,,,,,,,0.420879,,0.169013,1.795987,6.786465,4.677874,,,0.262393,0.100000,0.100000,2.112552,0.100000,8.195435,,4.857840,10.000000,1.043108,0.100000,,,,,,,,0.111225,,,0.100000,,,0.275354,,,,,,1.035974,9.741044,,0.100000,,0.227722,,
TmY3,,,,,,,1.521979,,0.113918,0.101631,1.291978,2.771891,,,1.033252,,,,1.785420,,,,,,,0.118488,10.000000,,,,0.592313,,,,,,0.276587,,,,,,8.809184,,,,,0.100000,7.495056,0.327463,10.000000,5.966001,,9.896263,,0.151656
TmY4,,,,,,,,,,,,,,,,,,,0.120696,,,,,,,,,,,,,,9.803560,,,0.206843,,,,,0.100000,,,,,,,,,,6.043655,,9.061525,0.100000,9.265080,9.111391
TmY5a,,,,,,,,,0.100000,0.435018,0.100000,,,,,9.693172,0.100000,0.186877,0.100000,,,,,7.670069,,7.239877,6.595996,10.000000,,,,10.000000,,,9.982945,,,,0.840576,0.191316,,10.000000,0.600460,0.981623,,,9.394439,1.863129,0.447548,0.100000,5.986343,5.386563,,,,
TmY9q,,,,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,,,,,,0.127941,,,,,,,,0.100000,,,0.487232,9.817460,0.100000,1.219831
TmY9q__perp,,,,,,,,,,0.110925,0.100000,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,0.100000,,,10.000000,,,,,,,,,,,,,,0.100000,0.347328,,8.293433
