cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_th_ca,a_ca,tau_ca,v_pre,v_onset,v_spot_end,delta_v,v_ca_pre,v_ca_onset,v_ca_spot_end,delta_v_ca,ca_pre,ca_onset,ca_spot_end,delta_ca
10,Mi4,1.996633,0.057687,2.953253,2.561986,-20.776075,-29.651958,10.222779,209.492188,0.000000,-20.534243,0.683498,350.963318,-21.861547,-21.906317,-18.264946,3.641371,0.057513,0.064476,1.834804,1.770328,0.057513,0.057687,0.076442,0.018755
11,Mi9,2.000000,9.420547,2.953253,6.716778,-23.878580,-26.532635,18.219175,205.529251,0.000000,-51.032310,0.431022,340.040558,-29.182676,-28.982691,-29.171413,-0.188723,9.417667,9.503865,9.422523,-0.081343,9.417667,9.420547,9.426314,0.005767
12,T4a,0.999744,22.206528,2.953253,1.518036,-21.338072,-28.601990,10.000000,207.365570,0.000000,-50.000000,1.000000,350.000000,-27.799250,-27.634428,-25.689463,1.944965,22.200750,22.365570,24.310537,1.944967,22.200750,22.206528,22.239944,0.033417
13,T4b,0.965774,44.610977,2.953253,0.779204,-2.829819,-46.687237,10.000000,196.167496,0.000000,-50.000000,1.000000,350.000000,-5.402601,-5.022051,-4.700442,0.321609,44.597397,44.977947,45.299557,0.321609,44.597397,44.610973,44.638199,0.027225
14,T4c,0.977149,40.028004,2.953253,0.100000,-4.735650,-45.182713,10.644222,204.520798,0.000000,-50.000000,1.000000,350.000000,-9.971223,-10.024325,-10.142714,-0.118388,40.028778,39.975674,39.857285,-0.118389,40.028778,40.028000,40.020367,-0.007633
15,T4d,0.991362,71.834656,2.953253,8.737742,21.452957,-70.996346,10.000000,207.726868,0.000000,-50.000000,1.000000,350.000000,21.805414,21.760105,22.870571,1.110466,71.835831,71.790344,72.895058,1.104713,71.835831,71.834656,71.845551,0.010895
16,Tm1,2.000000,8.518608,2.953253,1.555020,-24.722361,-25.499180,13.245276,206.559647,0.000000,-49.378414,0.363891,339.559967,-25.969296,-25.950741,-26.182337,-0.231596,8.518368,8.525120,8.440845,-0.084275,8.518368,8.518607,8.517472,-0.001135
17,Tm2,2.000000,7.101944,2.953253,3.247039,-29.040722,-21.433828,10.002578,208.772751,0.000000,-45.781612,0.420891,338.459137,-28.908154,-28.901661,-28.940617,-0.038956,7.101882,7.104615,7.088221,-0.016394,7.101882,7.101943,7.101673,-0.000271
18,Tm4,2.000000,4.794098,2.953253,1.914335,-23.548494,-26.813316,10.000187,202.723007,0.000000,-45.001492,0.251475,334.859222,-25.938631,-25.911968,-26.523493,-0.611525,4.793835,4.800540,4.646757,-0.153783,4.793835,4.794098,4.791495,-0.002603
19,Tm9,1.940602,38.427010,2.953253,1.124384,0.573947,-50.866161,10.000000,201.108292,0.000000,-45.270100,0.870502,340.637665,-1.130110,-1.032680,-1.296007,-0.263327,38.423950,38.508762,38.279537,-0.229225,38.423950,38.427010,38.430237,0.003227
20,T5a,1.017617,100.951828,2.953253,2.814283,0.640518,-50.742039,27.530247,202.415436,0.000000,-50.000000,1.000000,350.000000,50.932007,51.536152,51.949345,0.413193,100.932014,101.536148,101.949341,0.413193,100.932014,100.951820,101.002716,0.050896
21,T5b,1.045348,186.584824,2.953253,7.729387,3.923158,-53.676456,13.476517,208.092834,0.000000,-50.000000,1.000000,350.000000,136.162003,149.377487,161.178864,11.801376,186.162003,199.377472,211.178864,11.801392,186.162003,186.584824,187.774124,1.189301
22,T5c,0.984794,81.039223,2.953253,5.325302,0.567743,-50.310986,10.133134,196.761261,0.000000,-50.000000,1.000000,350.000000,31.025692,31.394264,31.475601,0.081337,81.025696,81.394272,81.475601,0.081329,81.025696,81.039223,81.064903,0.025681
23,T5d,0.993723,76.182343,2.953253,7.424739,-0.109788,-49.592674,36.470387,204.044876,0.000000,-50.000000,1.000000,350.000000,26.180227,26.239965,26.225937,-0.014029,76.180229,76.239967,76.225937,-0.014030,76.180229,76.182343,76.186035,0.003693
24,T1,0.994281,1.431704,2.953253,0.598049,-9.862245,-40.248627,10.000000,209.349915,0.000000,-50.000000,1.000000,350.000000,-118.681313,-117.672478,-143.466202,-25.793724,1.431130,1.445937,1.418345,-0.027593,1.431130,1.431704,1.431899,0.000195
25,T2,0.977948,38.133251,2.953253,1.022441,-7.171891,-42.433487,23.681543,203.537354,0.000000,-50.000000,1.000000,350.000000,-11.995378,-11.713680,-10.284417,1.429263,38.124256,38.413086,39.836784,1.423698,38.124256,38.133247,38.179073,0.045826
26,T2a,0.969491,22.274599,2.953253,0.835585,-17.550993,-32.322567,17.086788,190.384354,0.000000,-50.000000,1.000000,350.000000,-29.855711,-30.074495,-29.740984,0.333511,22.275805,22.236744,22.718622,0.481878,22.275805,22.274599,22.278149,0.003550
27,T3,0.984678,39.335419,2.953253,0.984639,-8.959795,-40.684963,39.579487,196.119659,0.000000,-50.000000,1.000000,350.000000,-10.722960,-10.727766,-10.580132,0.147634,39.335537,39.332527,39.480461,0.147934,39.335537,39.335419,39.337132,0.001713
28,C2,0.980805,19.577469,2.953253,1.602829,-3.422950,-46.729340,30.333666,195.208801,0.000000,-50.000000,1.000000,350.000000,-30.424150,-30.337025,-23.177525,7.159500,19.575850,19.662973,26.822475,7.159502,19.575850,19.577469,19.743687,0.166218
29,C3,1.002975,23.059847,2.953253,1.857486,-0.866719,-49.173073,11.539268,199.138229,0.000000,-50.000000,1.000000,350.000000,-26.943001,-26.790802,-15.141338,11.649464,23.056999,23.209198,34.858662,11.649464,23.056999,23.059845,23.355682,0.295837
30,Lawf1,1.036109,170.763596,2.953253,0.146874,-7.436788,-42.165512,10.198515,204.788956,0.000000,-50.000000,1.000000,350.000000,119.977295,144.967911,168.586380,23.618469,169.977295,194.967911,218.586380,23.618469,169.977295,170.763596,173.056335,2.292740
31,Lawf2,0.970982,35.005306,2.953253,0.314299,-4.278020,-46.077774,17.104275,209.818649,0.000000,-50.000000,1.000000,350.000000,-19.304825,-19.831068,-20.208328,-0.377260,35.017967,34.696819,34.471802,-0.225018,35.017967,35.005302,34.985050,-0.020252
32,Dm3v,0.988607,41.108021,2.953253,1.475584,-6.762890,-43.377201,10.624272,207.794098,0.000000,-50.000000,1.000000,350.000000,-8.897569,-8.740620,-9.021739,-0.281119,41.102432,41.259380,40.978260,-0.281120,41.102432,41.108017,41.116070,0.008053
33,Lai,0.966614,2.407516,2.953253,0.100000,-0.577253,-48.957653,10.221221,207.468842,0.000000,-50.000000,1.000000,350.000000,-147.424240,-149.539215,-169.996857,-20.457642,2.408323,2.387173,2.206137,-0.181036,2.408323,2.407516,2.401196,-0.006321
34,Mi10,1.003239,105.301369,2.953253,1.422348,-11.100693,-39.182991,10.000000,193.277664,0.000000,-50.000000,1.000000,350.000000,54.868778,68.542511,81.294647,12.752136,104.868759,118.542519,131.294632,12.752113,104.868759,105.301361,106.547707,1.246346
35,Mi13,0.996048,23.157549,2.953253,0.139245,-8.580374,-41.296474,11.100493,205.032852,0.000000,-50.000000,1.000000,350.000000,-42.611065,-44.795937,-45.937584,-1.141647,23.192581,22.273579,21.772520,-0.501059,23.192581,23.157547,23.094791,-0.062756
36,Mi14,1.020463,51.415268,2.953253,2.909552,-2.455923,-47.290390,23.649319,205.582642,0.000000,-50.000000,1.000000,350.000000,0.982482,1.218287,1.494453,0.276165,51.406242,51.711563,52.053169,0.341606,51.406242,51.415264,51.445412,0.030148
37,Mi15,0.989774,34.820900,2.953253,0.625256,-2.473858,-47.261303,37.751072,207.144653,0.000000,-50.000000,1.000000,350.000000,-15.178972,-15.181982,-15.008657,0.173325,34.821030,34.818016,34.991344,0.173328,34.821030,34.820900,34.822121,0.001221
38,Mi2,1.032129,35.753204,2.953253,2.380215,-11.239153,-39.038128,10.310351,195.185211,0.000000,-50.000000,1.000000,350.000000,-14.469409,-14.592182,-7.974197,6.617985,35.753704,35.742027,42.446510,6.704483,35.753704,35.753204,35.842937,0.089733
39,Tm16,1.047037,16.518993,2.953253,0.543176,-8.486007,-41.792183,10.000000,197.628677,0.000000,-50.000000,1.000000,350.000000,-33.952129,-33.378464,-35.532944,-2.154480,16.498148,17.059446,15.285506,-1.773940,16.498148,16.518993,16.537863,0.018869
40,Tm20,1.022482,6.837046,2.953253,1.465102,-11.755116,-38.360107,10.000000,193.124329,0.000000,-50.000000,1.000000,350.000000,-48.663303,-48.947483,-52.834541,-3.887058,6.839394,6.785950,5.812448,-0.973502,6.839394,6.837045,6.811757,-0.025289
41,Tm21,0.978738,20.153952,2.953253,0.186536,-1.514486,-48.542522,10.056244,205.524323,0.000000,-50.000000,1.000000,350.000000,-35.116585,-35.141453,-34.907436,0.234016,20.141024,20.479881,20.977030,0.497149,20.141024,20.153950,20.184311,0.030361
42,Tm27,0.960033,44.777149,2.953253,0.493615,-8.725414,-40.962132,10.000000,207.197418,0.000000,-50.000000,1.000000,350.000000,-5.233510,-5.065951,-4.358575,0.707376,44.770855,44.943634,45.651436,0.707802,44.770855,44.777145,44.801224,0.024078
43,Tm5a,1.049318,93.335663,2.953253,8.827233,8.940808,-59.333824,15.210137,192.369949,0.000000,-50.000000,1.000000,350.000000,41.222588,55.493816,71.691238,16.197422,92.887451,107.250771,123.607895,16.357124,92.887451,93.335648,94.726639,1.390991
44,Tm5b,1.046301,66.668182,2.953253,4.086683,-0.303217,-49.512203,10.000000,203.026871,0.000000,-50.000000,1.000000,350.000000,16.304895,23.777597,31.123356,7.345758,66.426109,73.912842,81.273323,7.360481,66.426109,66.668190,67.354042,0.685852
45,Tm5c,1.026258,33.042320,2.953253,5.270229,2.559768,-52.706390,10.106885,205.455734,0.000000,-50.000000,1.000000,350.000000,-18.803459,-18.400766,-20.101780,-1.701014,33.027264,33.553528,32.827496,-0.726032,33.027264,33.042313,33.059227,0.016914
46,Tm5f,0.973461,140.625458,2.953253,4.968381,-2.576389,-47.073631,25.746061,196.048340,0.000000,-50.000000,1.000000,350.000000,90.138969,103.238762,120.558174,17.319412,140.236618,153.338348,170.659821,17.321472,140.236618,140.625458,141.971725,1.346268
47,TmY10,0.992746,75.613510,2.953253,0.100000,-10.336131,-39.498974,14.106333,197.926956,0.000000,-50.000000,1.000000,350.000000,25.373404,32.676243,39.089676,6.413433,75.373398,82.839035,89.475983,6.636948,75.373398,75.613518,76.291931,0.678413
48,TmY11,1.010211,13.832626,2.953253,6.519196,1.037448,-51.450592,27.061008,200.544357,0.000000,-50.000000,1.000000,350.000000,-39.975094,-38.361881,-38.444355,-0.082474,13.798057,14.939953,15.344873,0.404921,13.798057,13.832625,13.935939,0.103313
49,TmY14,0.994142,74.030724,2.953253,2.645389,-11.321498,-38.283077,10.117432,203.382202,0.000000,-50.000000,1.000000,350.000000,20.766537,20.156977,27.135792,6.978815,74.024628,73.886009,80.369156,6.483147,74.024628,74.030724,74.105515,0.074791
50,TmY15,0.955659,73.321495,2.953253,0.767606,-12.548739,-37.100792,18.440968,191.676636,0.000000,-50.000000,1.000000,350.000000,23.243765,25.743229,28.169855,2.426626,73.243759,75.743240,78.169868,2.426628,73.243759,73.321487,73.556870,0.235382
51,TmY3,1.032210,25.033989,2.953253,3.723729,-9.549013,-40.096893,10.000000,207.139282,0.000000,-50.000000,1.000000,350.000000,-25.180077,-23.849663,-13.548891,10.300772,24.991137,26.320509,36.497883,10.177374,24.991137,25.033989,25.298622,0.264633
52,TmY4,0.965688,95.065872,2.953253,4.288815,-1.826033,-48.219894,12.598339,206.599579,0.000000,-50.000000,1.000000,350.000000,43.695950,91.923698,208.650406,116.726707,93.731659,141.961243,258.688324,116.727081,93.731659,95.065865,101.363075,6.297211
53,TmY5a,1.018122,56.796780,2.953253,4.739344,-10.409414,-40.068336,10.000000,194.934860,0.000000,-50.000000,1.000000,350.000000,6.647788,7.760735,10.259585,2.498850,56.760044,57.881229,60.405212,2.523983,56.760044,56.796772,56.919136,0.122364
54,TmY9q,1.033995,46.226891,2.953253,0.100000,-3.427634,-46.237949,10.000000,203.376984,0.000000,-50.000000,1.000000,350.000000,-3.776329,-3.684390,-3.625784,0.058606,46.223667,46.315613,46.374210,0.058598,46.223667,46.226887,46.234207,0.007320
55,TmY9q__perp,0.993971,85.378357,2.953253,3.369143,-15.281340,-34.221802,18.394625,206.436310,0.000000,-50.000000,1.000000,350.000000,35.257313,38.988983,41.958851,2.969868,85.257317,88.988983,91.958847,2.969864,85.257317,85.378349,85.702560,0.324211
