idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,7.979419,1.998937,-19.610729,1.006631,0.182637,10.000000,194.519531,0.000000,0.000000,20.005324,20.005324
1,R7,7.979419,0.100000,-19.898938,1.042982,-0.275628,65.331370,208.464266,0.000000,0.000000,19.919712,19.919713
2,R8,7.979419,0.100000,-15.864623,0.993917,-0.410792,100.000000,190.700654,0.000000,0.000000,20.027193,20.027198
3,L1,7.979419,1.359939,6.637482,2.593368,0.697081,10.000000,256.472442,0.000000,0.600000,0.267415,0.267126
4,L2,7.979419,0.178856,7.603513,4.710420,0.224816,10.000000,188.562866,0.000000,0.600000,-0.927830,-0.928662
5,L3,7.979419,1.424458,3.670037,2.140282,-6.193958,72.314843,195.138412,0.000000,0.000000,-0.225623,-0.223232
6,L4,7.979419,10.000000,0.096348,0.100000,0.060991,10.000000,306.441285,0.000000,1.000000,0.000000,-0.000011
7,L5,7.979419,8.050264,0.225711,0.659347,-0.150459,10.000000,127.593849,0.000000,1.000000,0.000000,0.000255
8,Mi1,7.979419,1.150344,15.053005,2.245472,-9.470967,10.000000,197.548261,0.000000,0.000000,-8.922034,-8.921164
9,Tm3,7.979419,1.257479,-6.035663,0.723312,-2.463668,10.000000,196.058265,0.000000,0.000000,-2.323782,-2.325151
10,Mi4,7.979419,4.993446,-2.712489,1.580035,3.616199,10.000000,200.044814,0.000000,0.000000,1.972595,1.923187
11,Mi9,7.979419,0.100000,15.923192,3.126454,3.127372,30.943489,194.854976,0.000000,0.000000,3.662073,3.608593
12,T4a,7.979419,0.100000,-13.553082,1.028183,0.239049,90.597718,198.171971,0.000000,0.000000,3.178751,3.176322
13,T4b,7.979419,10.000000,-9.125277,1.036611,0.083227,10.000000,196.413955,0.000000,0.000000,2.618372,2.613658
14,T4c,7.979419,8.623353,-3.310283,1.008707,0.398131,10.000000,194.121686,0.000000,0.000000,3.006725,3.001382
15,T4d,7.979419,10.000000,-2.235979,0.979803,0.036256,10.000000,197.776744,0.000000,0.000000,2.638128,2.635736
16,Tm1,7.979419,0.100000,-10.257199,0.738441,2.070774,10.000000,202.021619,0.000000,0.000000,1.711286,1.710935
17,Tm2,7.979419,0.100000,-22.564633,0.592667,1.856479,10.000000,196.805786,0.000000,0.000000,1.586067,1.586477
18,Tm4,7.979419,10.000000,-3.539902,0.265984,1.004287,10.000000,191.216647,0.000000,0.000000,0.874652,0.874857
19,Tm9,7.979419,0.100000,-3.375940,0.991892,1.830677,43.872917,209.519939,0.000000,0.000000,1.128864,1.114178
20,T5a,7.979419,0.348153,-0.348867,1.021096,0.248311,50.715599,207.188814,0.000000,0.000000,-0.032012,-0.032012
21,T5b,7.979419,0.100000,-1.042682,1.036906,0.266972,62.219612,203.467778,0.000000,0.000000,-0.014539,-0.014539
22,T5c,7.979419,1.511929,-1.623733,1.038365,-0.345935,51.557380,200.339537,0.000000,0.000000,-0.025925,-0.025934
23,T5d,7.979419,0.100000,-1.063166,1.039027,0.122083,51.996210,199.544303,0.000000,0.000000,-0.038006,-0.038007
24,T1,7.979419,0.100000,-7.708500,1.039641,-0.361736,21.253864,201.417626,0.000000,0.000000,1.320130,1.321558
25,T2,7.979419,5.809851,-1.927242,1.003294,-0.345144,10.000000,203.196815,0.000000,0.000000,1.579905,1.579759
26,T2a,7.979419,3.388092,-0.894965,0.986279,0.386332,10.000000,198.905052,0.000000,0.000000,3.063450,3.063111
27,T3,7.979419,0.100000,0.422867,0.969630,-0.256504,10.000000,194.750011,0.000000,0.000000,3.623244,3.622736
28,C2,7.979419,0.799216,3.716729,0.959844,0.191059,10.000000,209.895986,0.000000,0.000000,-2.318215,-2.318251
29,C3,7.979419,1.029694,5.181876,0.964525,0.491723,10.000000,208.199630,0.000000,0.000000,-5.504485,-5.504296
30,Lawf1,7.979419,1.169728,3.891330,1.004968,-0.044916,94.129435,193.882075,0.000000,0.000000,0.024793,0.020213
31,Lawf2,7.979419,0.100000,-5.846400,0.951951,-0.261615,72.699800,198.623618,0.000000,0.000000,0.316673,0.307823
32,Dm3v,7.979419,1.787151,-1.944338,1.004634,0.288492,73.146520,205.071155,0.000000,0.000000,0.380674,0.375256
33,Lai,7.979419,0.241484,-0.931220,0.977754,-0.094158,39.207376,207.618200,0.000000,0.000000,-2.444378,-2.444312
34,Mi10,7.979419,6.189991,-1.714645,0.967817,0.119512,55.196934,190.939648,0.000000,0.000000,-0.912108,-0.906532
35,Mi13,7.979419,0.100000,-3.939292,0.982387,0.474463,48.648700,202.008641,0.000000,0.000000,0.149908,0.149964
36,Mi14,7.979419,10.000000,0.092792,1.029573,0.252740,10.000000,199.186977,0.000000,0.000000,0.012107,0.012056
37,Mi15,7.979419,8.430760,-0.668912,1.003380,0.041892,10.000000,195.675514,0.000000,0.000000,0.156791,0.157482
38,Mi2,7.979419,2.583931,-1.385814,1.020623,0.256030,10.000000,192.502859,0.000000,0.000000,1.525584,1.525513
39,Tm16,7.979419,0.100000,-2.129430,0.951769,-0.065714,47.067861,209.082257,0.000000,0.000000,-0.285680,-0.380086
40,Tm20,7.979419,0.106319,-5.585146,1.016504,0.139854,55.414948,194.879368,0.000000,0.000000,1.831790,1.810488
41,Tm21,7.979419,0.458934,13.918947,1.030763,-0.179329,10.000000,206.680884,0.000000,0.000000,0.997507,0.998394
42,Tm27,7.979419,10.000000,-10.084446,0.994856,-0.012670,81.286858,202.247606,0.000000,0.000000,2.533001,2.524875
43,Tm5a,7.979419,0.100000,-1.776200,0.969404,0.157242,39.563494,192.614539,0.000000,0.000000,0.254224,0.237319
44,Tm5b,7.979419,0.100000,-1.413171,0.979891,-0.355844,58.584453,192.860491,0.000000,0.000000,-0.050863,-0.062965
45,Tm5c,7.979419,2.605942,-6.445003,0.997107,0.197889,52.280590,204.828789,0.000000,0.000000,1.728590,1.710265
46,Tm5f,7.979419,9.485468,-3.023658,0.990178,-0.257486,69.247061,207.055357,0.000000,0.000000,0.280358,0.274160
47,TmY10,7.979419,9.956176,0.317596,0.977081,-0.384954,10.000000,200.654494,0.000000,0.000000,0.632132,0.602790
48,TmY11,7.979419,0.270136,-0.691367,1.024623,0.301241,47.298725,191.436903,0.000000,0.000000,-2.112262,-2.191506
49,TmY14,7.979419,10.000000,-1.686203,0.984324,0.322953,80.000545,199.979250,0.000000,0.000000,-0.209564,-0.210156
50,TmY15,7.979419,10.000000,-0.646609,1.027511,0.231603,10.000000,194.977944,0.000000,0.000000,0.525293,0.525147
51,TmY3,7.979419,0.100000,-9.592973,0.988652,-0.452282,93.475697,206.052599,0.000000,0.000000,2.387717,2.356746
52,TmY4,7.979419,10.000000,-5.044843,0.951521,0.334077,52.334941,192.263331,0.000000,0.000000,0.928765,0.914855
53,TmY5a,7.979419,3.100324,-4.638063,0.981206,0.238769,10.000000,203.942335,0.000000,0.000000,1.101685,1.089867
54,TmY9q,7.979419,0.100000,-3.515875,0.981950,0.391685,80.167993,205.294664,0.000000,0.000000,0.851402,0.845632
55,TmY9q__perp,7.979419,0.100000,-2.888435,1.016002,-0.310879,63.982225,197.987854,0.000000,0.000000,0.532284,0.520812
