,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,8.635536,,,5.945036,3.439940,0.100000,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,,,,1.951078,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.610668,10.000000,,0.100000,,,0.403712,,0.106062,0.100000,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,1.998097,10.000000,,,0.100000,10.000000,,3.170811,,0.100000,0.100000,0.547945,4.324425,10.000000,,,,,,,,,
R8,,1.948289,7.947695,10.000000,0.100000,0.100000,,0.100000,0.100000,,0.100000,0.100000,,,,,,,,,,,,,8.545714,,,,0.100000,0.100000,2.284394,0.100000,,,0.100000,,10.000000,0.100000,0.100000,,5.598114,10.000000,,,10.000000,0.100000,,10.000000,,0.100000,,,,,0.964515,
L1,0.100000,0.100000,0.100000,0.100000,0.202258,0.100000,0.100000,1.671117,0.738985,1.211887,0.100000,,,,,,0.100000,0.100000,,,,,,,0.100000,0.100000,10.000000,,7.717841,5.430481,,10.000000,,2.080728,,,,0.100000,9.882846,,,,0.100000,,,,,,,,,0.100000,,,,
L2,7.543213,,0.100000,0.100000,0.100000,1.461462,5.792978,0.100000,0.100000,0.805116,0.100000,0.355422,,,,,0.272710,0.479800,0.208248,,,,,,0.100000,0.100000,7.470315,,0.100000,0.535020,,,,0.100000,,10.000000,0.100000,,3.436340,,9.999763,,,,9.967377,,,,,,,10.000000,,,,
L3,,0.100000,0.100000,10.000000,0.100000,,,,1.608208,,0.100000,0.100000,,,,,0.100000,7.707628,8.182179,0.245000,,,,,10.000000,,,,0.100000,0.100000,0.100000,,10.000000,,6.277788,9.135442,,10.000000,0.100000,10.000000,0.101113,0.961649,0.100000,10.000000,10.000000,4.519713,0.100000,0.100000,,,,,1.008767,,0.100000,10.000000
L4,4.707252,,,0.100000,0.100000,2.532746,10.000000,0.100000,0.100000,,,1.351475,,,,,0.100000,0.182662,0.100000,0.362512,,,,,,0.100000,,,,0.100000,0.100000,10.000000,,,,10.000000,0.100000,,,,,,10.000000,,,,,,,,,0.100000,,,,
L5,,,,4.440794,7.888297,,,0.232897,0.604583,0.780778,0.195893,0.100000,,,,,0.326288,0.100000,0.100000,,,,,,10.000000,0.576785,0.100000,,0.461445,4.926294,8.234525,0.100000,,0.100296,0.100000,10.000000,0.100000,0.100000,0.100000,,4.053230,0.842869,0.100000,,0.100000,,,,0.100000,0.100000,10.000000,0.100000,,5.110539,,
Mi1,,0.100000,10.000000,0.228287,0.100000,,,0.100000,0.100000,1.298687,2.809705,0.100000,0.100000,2.560693,0.100000,0.100000,0.340207,2.926252,0.100000,,,,,,10.000000,0.100000,0.100000,2.687083,2.812334,6.646143,9.267545,0.100000,0.100000,,0.100000,10.000000,10.000000,8.644103,0.100000,,5.661603,0.100000,5.526572,,,10.000000,,0.100000,0.971918,3.491570,0.100000,0.100000,0.100000,0.100000,0.100000,2.032514
Tm3,,,,0.100000,0.100000,,,,0.209206,0.100000,0.100000,0.100000,7.170110,0.100000,2.955552,0.100000,,,0.100000,,,0.962041,,1.033854,,2.522696,5.547969,0.100000,0.100000,1.614774,0.100000,0.100000,,,0.100000,10.000000,0.100000,,,10.000000,,,3.491183,,,,10.000000,,8.507941,2.159542,0.100000,10.000000,,0.100000,,
Mi4,,,,,0.216907,0.100000,,1.636074,7.775679,0.100000,0.100000,0.100000,1.487644,0.100000,0.100000,10.000000,0.100000,0.100000,5.571861,0.100000,,,,,9.305223,,10.000000,,0.100000,9.931827,10.000000,10.000000,7.670706,,0.100000,,0.100000,,10.000000,4.688885,10.000000,,4.512522,0.100000,5.372098,10.000000,0.100000,0.100000,1.663374,,0.100000,6.235910,1.011352,10.000000,,
Mi9,,,,,,0.100000,10.000000,,1.700177,2.801955,2.637460,,10.000000,1.161461,10.000000,2.948218,0.529600,0.945643,0.753391,0.100000,,,,,,10.000000,0.100000,0.100000,0.100000,,10.000000,10.000000,5.944448,,1.318356,,0.100000,0.100000,,2.158172,10.000000,1.418919,0.100000,10.000000,3.032518,,0.965562,,2.219581,0.956252,,0.100000,0.100000,10.000000,8.753942,
T4a,,,,,,,,,,,,0.100000,10.000000,1.044381,8.105461,1.010572,,,,,10.000000,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,0.100000,,,,,,,10.000000,,,,,6.733216,0.100000
T4b,,,,,,,,,4.900904,,0.100000,0.905236,10.000000,2.166207,,0.976097,,,,,,0.100000,,,,,,,,,,,,,,10.000000,,,,,,,10.000000,,,,,,0.100000,0.100000,0.100000,,,,,
T4c,,,,,,,,,,,,0.517939,,,10.000000,,,,,,,,10.000000,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,0.351406,0.224879,,0.100000,0.100000,,
T4d,,,,,,,,,0.230473,,,,,,1.014596,0.100000,,,,,,,,6.100698,,,,,,,,,,,,,,,,,,,,,,,,,,8.139585,10.000000,,0.268835,9.749949,,
Tm1,,,,,0.100000,,,7.057759,0.564223,7.417958,0.100000,0.158070,,,1.049891,,0.100000,0.100000,0.100000,0.100000,10.000000,7.979467,9.817966,8.100427,8.821266,0.100000,0.100000,0.100000,0.285859,3.591548,,10.000000,5.484569,,0.100000,0.100000,,0.100000,0.100000,10.000000,0.100000,4.532132,0.100000,10.000000,,,0.100000,0.100000,,9.817796,,0.100000,0.100000,0.100000,0.100000,2.236279
