idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,3.628113,1.155736,0.000000,1.000000,-47.493588,-0.304254,-50.110487
1,R2,3.782435,1.414360,0.000000,1.000000,-47.493588,-0.304254,-50.110487
2,R3,2.321604,1.686365,0.000000,1.000000,-47.493588,-0.304254,-50.110487
3,R4,2.813970,1.003025,0.000000,1.000000,-47.493588,-0.304254,-50.110487
4,R5,2.760888,1.337888,0.000000,1.000000,-47.493588,-0.304254,-50.110487
5,R6,2.817111,0.913450,0.000000,1.000000,-47.493588,-0.304254,-50.110487
6,R7,0.100000,1.814197,0.000000,1.000000,-47.493588,-0.304254,-50.110487
7,R8,1.727616,0.959842,0.000000,1.000000,-47.493588,-0.304254,-50.110487
8,L1,2.000300,1.501292,53.643234,3.027453,-47.493588,-0.304254,-50.110487
9,L2,0.907463,1.547872,51.788847,3.158553,-47.493588,-0.304254,-50.110487
10,L3,0.435636,2.157754,0.000000,2.599873,-47.493588,-0.304254,-50.110487
11,L4,3.533824,0.633890,0.818607,6.194180,-47.493588,-0.304254,-50.110487
12,L5,3.083704,0.268280,50.948438,4.285181,-47.493588,-0.304254,-50.110487
13,Lawf1,0.100000,0.100000,0.000000,1.000000,-47.493588,-0.304254,-50.110487
14,Lawf2,0.194716,0.100000,0.000000,1.000000,-47.493588,-0.304254,-50.110487
15,Am,0.100000,0.100000,0.000000,1.000000,-47.493588,-0.304254,-50.110487
16,C2,0.100000,0.100000,0.000000,1.000000,-47.493588,-0.304254,-50.110487
17,C3,2.260808,0.386914,0.000000,1.000000,-47.493588,-0.304254,-50.110487
18,CT1(Lo1),0.100000,0.100000,0.000000,1.000000,-47.493588,-0.304254,-50.110487
19,CT1(M10),1.937195,2.468635,0.000000,1.000000,-47.493588,-0.304254,-50.110487
20,Mi1,4.364622,3.086181,0.000000,3.179520,-47.493588,-0.304254,-50.110487
21,Mi2,0.187232,0.209414,0.000000,1.000000,-47.493588,-0.304254,-50.110487
22,Mi3,0.881136,0.880717,0.000000,1.000000,-47.493588,-0.304254,-50.110487
23,Mi4,1.428832,1.011814,0.000000,2.229361,-47.493588,-0.304254,-50.110487
24,Mi9,0.923474,0.452615,0.000000,1.461027,-47.493588,-0.304254,-50.110487
25,Mi10,5.939038,5.612274,0.000000,1.000000,-47.493588,-0.304254,-50.110487
26,Mi11,0.508344,0.584329,0.000000,1.000000,-47.493588,-0.304254,-50.110487
27,Mi12,2.733013,3.123551,0.000000,1.000000,-47.493588,-0.304254,-50.110487
28,Mi13,0.884594,0.977021,0.000000,1.000000,-47.493588,-0.304254,-50.110487
29,Mi14,2.793143,1.994731,0.000000,1.000000,-47.493588,-0.304254,-50.110487
30,Mi15,2.194906,2.592653,0.000000,1.000000,-47.493588,-0.304254,-50.110487
31,T1,0.100000,0.100000,0.000000,1.000000,-47.493588,-0.304254,-50.110487
32,T2,0.111208,0.102500,0.000000,1.000000,-47.493588,-0.304254,-50.110487
33,T2a,0.720553,0.794241,0.000000,1.000000,-47.493588,-0.304254,-50.110487
34,T3,0.600341,0.837038,0.000000,1.000000,-47.493588,-0.304254,-50.110487
35,T4a,2.537431,0.475839,0.000000,1.332917,-47.493588,-0.304254,-50.110487
36,T4b,3.513589,0.865884,0.000000,1.129116,-47.493588,-0.304254,-50.110487
37,T4c,1.458837,3.470905,0.000000,1.000000,-47.493588,-0.304254,-50.110487
