idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_pre,v_onset
19,Tm9,0.293712,0.000000,2.527301,4.554645,-8.757765,-50.000000,10.000000,240.030361,0.000000,-16.298874,-16.325034
20,T5a,0.958849,0.000000,2.527301,2.605847,-42.057942,-50.000000,10.000000,240.030361,0.000000,-2.311662,-2.328484
21,T5b,0.952550,0.000000,2.527301,4.970909,-19.018544,-50.000000,10.000000,240.030361,0.000000,93.426317,93.553489
22,T5c,0.971147,0.000000,2.527301,6.459051,-22.578625,-50.000000,10.000000,240.030361,0.000000,27.246146,27.311578
23,T5d,1.027726,0.000000,2.527301,5.244326,-23.788897,-50.000000,10.000000,240.030361,0.000000,-43.866094,-43.832333
24,T1,0.965196,0.000000,2.527301,1.768174,-30.395621,-50.000000,10.000000,240.030361,0.000000,-56.199153,-56.979494
25,T2,1.012392,0.000000,2.527301,4.020492,-23.724878,-50.000000,10.000000,240.030361,0.000000,-14.171264,-14.159466
26,T2a,0.983650,0.000000,2.527301,6.914561,-13.719820,-50.000000,10.000000,240.030361,0.000000,-14.544685,-14.723471
27,T3,1.037999,0.000000,2.527301,3.221621,-35.372752,-50.000000,10.000000,240.030361,0.000000,-25.522535,-25.712792
28,C2,0.956597,0.000000,2.527301,2.675406,-17.036894,-50.000000,10.000000,240.030361,0.000000,-23.248760,-23.211533
29,C3,1.037194,0.000000,2.527301,2.047398,-16.276987,-50.000000,10.000000,240.030361,0.000000,-20.845233,-20.814655
30,Lawf1,1.014184,0.000000,2.527301,2.033865,-44.037168,-50.000000,10.000000,240.030361,0.000000,78.837106,82.043539
31,Lawf2,0.968279,0.000000,2.527301,2.655303,-28.738725,-50.000000,10.000000,240.030361,0.000000,-46.482801,-47.040915
32,Dm3v,0.999981,0.000000,2.527301,9.733118,-28.297823,-50.000000,10.000000,240.030361,0.000000,-1.162353,-1.408100
33,Lai,0.974608,0.000000,2.527301,3.636721,-20.810566,-50.000000,10.000000,240.030361,0.000000,-14.131919,-13.807796
34,Mi10,1.028767,0.000000,2.527301,8.852180,-16.565937,-50.000000,10.000000,240.030361,0.000000,-45.170632,-45.162105
35,Mi13,1.011669,0.000000,2.527301,1.815767,-31.185988,-50.000000,10.000000,240.030361,0.000000,-21.169141,-21.227046
36,Mi14,0.986237,0.000000,2.527301,3.500344,-40.585583,-50.000000,10.000000,240.030361,0.000000,6.616101,6.774063
37,Mi15,0.971192,0.000000,2.527301,1.744697,-16.965639,-50.000000,10.000000,240.030361,0.000000,-36.772637,-36.680945
38,Mi2,0.973577,0.000000,2.527301,4.704974,-38.818066,-50.000000,10.000000,240.030361,0.000000,-17.146759,-17.116135
39,Tm16,1.018406,0.000000,2.527301,7.868116,-17.332523,-50.000000,10.000000,240.030361,0.000000,-38.039267,-38.204381
40,Tm20,0.990047,0.000000,2.527301,5.254402,-22.840687,-50.000000,10.000000,240.030361,0.000000,-32.328451,-32.283689
41,Tm21,0.996914,0.000000,2.527301,9.988506,-25.162039,-50.000000,10.000000,240.030361,0.000000,-101.952461,-102.000474
42,Tm27,0.960833,0.000000,2.527301,4.784303,-16.029218,-50.000000,10.000000,240.030361,0.000000,-33.195582,-33.272674
43,Tm5a,0.964710,0.000000,2.527301,9.692815,-13.135813,-50.000000,10.000000,240.030361,0.000000,-35.788804,-35.863212
44,Tm5b,0.999699,0.000000,2.527301,5.245307,-12.822535,-50.000000,10.000000,240.030361,0.000000,-2.652328,-2.341171
45,Tm5c,1.008372,0.000000,2.527301,4.858982,-25.830234,-50.000000,10.000000,240.030361,0.000000,3.688853,3.584671
46,Tm5f,0.984010,0.000000,2.527301,3.150557,-44.782601,-50.000000,10.000000,240.030361,0.000000,-5.057828,-5.152296
47,TmY10,1.024603,0.000000,2.527301,6.072936,-9.559284,-50.000000,10.000000,240.030361,0.000000,-34.206587,-34.230604
48,TmY11,1.032075,0.000000,2.527301,9.118206,-20.258685,-50.000000,10.000000,240.030361,0.000000,-78.699659,-78.815680
49,TmY14,0.992481,0.000000,2.527301,2.029591,-16.129928,-50.000000,10.000000,240.030361,0.000000,54.013861,54.741114
50,TmY15,1.048450,0.000000,2.527301,2.652772,-50.000000,-50.000000,10.000000,240.030361,0.000000,92.438229,92.765571
51,TmY3,1.015216,0.000000,2.527301,4.260992,-23.174127,-50.000000,10.000000,240.030361,0.000000,-9.321804,-9.247711
52,TmY4,1.027983,0.000000,2.527301,6.593759,-24.321710,-50.000000,10.000000,240.030361,0.000000,-100.751060,-101.021668
53,TmY5a,0.985664,0.000000,2.527301,6.718930,-44.813364,-50.000000,10.000000,240.030361,0.000000,-11.531821,-11.518246
54,TmY9q,1.006745,0.000000,2.527301,8.236655,-45.925370,-50.000000,10.000000,240.030361,0.000000,-18.530335,-18.777098
55,TmY9q__perp,1.034776,0.000000,2.527301,4.510125,-45.420704,-50.000000,10.000000,240.030361,0.000000,-24.952470,-25.048687
