,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.100000,,,4.176445,3.558169,4.874675,8.542314,,,,,,,,,,,,,,,,,,0.100000,,,,2.891638,0.654948,,,,2.042670,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.570226,7.166533,,6.113730,,,0.100000,,0.100000,2.861445,,,,,,,,,,,,,,,,,,1.807540,0.979602,,,0.547954,1.029407,,,0.100000,3.362495,,0.100000,,0.576772,1.190355,2.104002,1.957783,2.168620,,,,,,,,,
R8,,0.100000,2.370813,2.958868,1.897122,2.501287,,0.100000,0.100000,,0.100000,2.423770,,,,,,,,,,,,,0.314489,,,,2.379563,0.148758,1.572463,0.100000,,,2.193298,,0.100000,0.110070,0.675908,,2.398415,1.544255,,,2.050421,2.374669,,1.045407,,1.702379,,,,,0.973496,
L1,1.512384,1.720872,1.018342,2.666032,6.467021,0.100000,0.100000,4.728328,3.840716,6.427961,3.835722,,,,,,5.741067,0.100000,,,,,,,2.552904,2.709484,3.581189,,0.920483,0.100000,,0.100000,,1.089342,,,,3.869825,0.692154,,,,2.410720,,,,,,,,,2.292452,,,,
L2,0.100000,,2.306337,0.802181,0.100000,0.772537,10.000000,0.275263,0.100000,3.227592,0.100000,3.573665,,,,,3.088334,3.032831,3.678931,,,,,,1.477399,0.163825,0.100001,,0.100000,2.398411,,,,0.920811,,0.100000,1.098403,,2.710462,,5.871690,,,,0.401718,,,,,,,0.152068,,,,
L3,,1.813859,1.808419,2.383822,2.193562,,,,0.107031,,0.405813,1.121922,,,,,1.603953,0.101493,0.614926,1.777543,,,,,0.430561,,,,2.224229,0.721898,0.100000,,1.308876,,0.629725,1.878932,,1.011573,1.495979,0.376995,0.436935,0.980843,2.145502,0.539911,0.982164,1.148985,0.696783,0.632863,,,,,1.038458,,0.936817,0.100000
L4,0.160532,,,2.693388,0.572848,3.149669,7.403223,0.100000,2.198819,,,0.100000,,,,,0.100000,0.100000,0.100000,5.891074,,,,,,8.681468,,,,3.174062,0.104493,4.789363,,,,3.173898,1.603460,,,,,,2.437495,,,,,,,,,2.116268,,,,
L5,,,,0.100000,0.100000,,,2.551828,2.001208,2.212563,1.257069,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,1.191072,3.309822,1.074430,,0.100000,3.491973,0.611677,0.412101,,1.591557,0.100000,5.454106,3.056106,2.239978,0.216742,,0.100000,0.100000,0.655262,,0.272235,,,,2.350051,0.100000,0.382288,2.271988,,0.397055,,
Mi1,,3.371136,1.986237,0.100000,2.733953,,,9.598104,2.212165,1.416341,2.449266,0.100000,2.266620,0.373873,0.100000,1.754664,0.100000,0.100000,0.100000,,,,,,2.086726,2.249387,1.705954,1.537667,0.216525,2.243767,2.460340,0.100000,1.750677,,0.100000,2.286691,0.344343,1.032233,0.297349,,0.100000,1.561634,1.243552,,,0.100000,,0.240092,1.003559,0.100000,0.191455,1.783156,0.100000,0.100000,2.002813,1.951570
Tm3,,,,1.689620,1.430869,,,,2.297029,1.181603,0.100000,0.100000,2.045572,0.105023,0.100000,1.629738,,,0.100000,,,1.047741,,1.016458,,2.104179,1.756458,1.977912,0.107119,2.336316,0.100000,3.431025,,,0.100000,1.766283,2.271556,,,1.012630,,,1.681187,,,,2.531865,,2.653063,0.100000,0.574300,1.920450,,0.321560,,
Mi4,,,,,1.092552,0.100000,,0.100000,0.100000,0.100000,0.100000,0.936661,0.167240,1.173037,2.905227,2.254688,3.595941,2.560787,0.100000,2.381752,,,,,1.664176,,0.100000,,3.674805,1.480331,2.657382,0.100000,0.682269,,1.950368,,5.842743,,0.100000,1.648816,0.195512,,1.179337,2.186625,2.127466,0.100000,0.100000,0.100000,1.294001,,2.519103,0.657108,1.028319,1.662544,,
Mi9,,,,,,0.215320,0.100000,,7.056105,0.996344,4.428453,,0.123961,2.120477,2.138031,0.406998,0.100000,0.100000,0.810363,0.100000,,,,,,1.895899,10.000000,2.505634,0.100000,,1.917712,4.023186,1.070503,,1.933753,,0.473025,0.909577,,1.577235,3.871796,1.050563,0.737455,1.010731,0.869810,,1.036635,,0.251361,0.967886,,0.811121,1.589745,3.605757,0.770020,
T4a,,,,,,,,,,,,0.100000,2.327479,1.023878,2.052557,0.986147,,,,,0.817164,,,,,,,,,2.690496,,,,,,1.574224,,,,,,,1.230110,,,,,,,0.100000,,,,,1.366735,2.378831
T4b,,,,,,,,,1.260112,,1.856269,0.100000,0.596638,0.138232,,0.981016,,,,,,0.815112,,,,,,,,,,,,,,4.000321,,,,,,,0.433897,,,,,,1.721181,0.100000,1.689119,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.100000,,,,,,,,0.220145,0.994379,,0.400292,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.100290,,0.100000,0.319390,,
T4d,,,,,,,,,2.212828,,,,,,0.991920,1.873678,,,,,,,,2.386026,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,1.275451,,
Tm1,,,,,0.238473,,,0.100000,0.100000,4.754004,0.100000,4.691353,,,1.031402,,2.047290,0.100000,2.973550,0.100000,2.118442,0.856349,1.401883,1.370887,3.074495,0.100000,0.100000,1.192709,1.320443,4.253283,,0.100000,4.312864,,2.580393,1.565114,,3.156138,4.747897,0.635259,6.361903,0.100000,1.651510,1.645900,,,2.628809,0.100000,,1.189770,,0.100000,0.100000,10.000000,1.630726,0.100000
Tm2,,,,1.344794,0.450148,,,0.100000,0.100000,2.184025,0.100000,5.077135,2.091013,,0.274884,,5.719739,,0.800005,0.100000,1.102474,1.614533,0.100658,0.210977,4.245008,0.100000,0.100000,2.174961,,7.011483,3.173337,0.100000,0.100000,,,1.367542,,,0.133390,,,0.100000,0.987325,,,,,,2.154877,0.952268,3.251856,0.100000,0.268726,0.100000,0.763985,1.204137
Tm4,,,,,0.100000,,,,0.100000,2.239889,3.480029,,,,,,1.109222,0.100000,2.282344,,2.737722,2.109931,2.041326,0.814696,1.013941,1.525937,1.421767,3.406161,1.625344,1.340923,,0.100000,,,0.100000,3.114117,1.315779,,1.261981,,,0.100000,1.312243,,,,,,0.100000,3.721764,2.146904,1.846006,,0.385624,,1.304929
Tm9,,,,,,4.304153,,,,,0.100000,4.785474,,,,,2.161110,0.506893,5.209544,1.001312,0.327019,0.548784,0.129573,0.329789,,0.421584,1.236128,,,,,,1.112179,,,,,,,,0.785488,0.994010,,,,1.037945,1.580895,,,4.252951,0.674511,,0.592923,,1.874393,1.481407
T5a,,,,,,,,,,,,,2.078930,,,,,3.074607,,,0.100000,5.509972,,,,1.227571,,,,,,,,,,,,,,,,,0.481751,,,,,,,1.853989,,,,1.519732,1.467754,2.102956
T5b,,,,,,,,,,,,,,0.687275,,,,,,,0.312210,0.721066,,,,0.859024,,,,,,,,,,,,,,,,,,,,,,,1.422594,1.031348,3.258943,,,0.382192,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,0.995999,0.101725,1.007277,,1.457351,,,,,,,,,,,,,,,,,,,,,,,,0.502983,1.445304,,0.129705,0.100000,,
T5d,,,,,,,,,,,,,,,0.218966,0.993220,,,,,,,,0.113887,,0.641415,,,,,,,,,,,,,,,,,,,,,,,,0.567121,1.439158,,0.100000,0.957933,,
T1,0.100000,2.105923,0.100000,,0.100000,1.599030,,1.994325,,,,1.415508,,,,,0.834303,0.307699,0.100000,,,,,,,,,,,,,,,0.687185,,,,,,,0.180918,,,,,,,,,,,,0.993757,,,
T2,,,,,,,,1.327316,2.895774,1.655638,,2.467124,,,,,0.100000,0.100000,0.100000,,,,,,,2.021146,0.902086,1.698545,,,,2.987382,,,,,1.319226,,,,,0.100000,0.885822,,0.100000,0.100000,,,2.375139,0.100000,0.778343,1.636444,,0.100000,1.022253,2.108353
T2a,,,,,,,,,2.815243,0.356081,,,,,,,1.443678,,1.608019,,,,,,,1.825398,2.182331,1.967872,0.100000,,,2.738701,1.612450,,0.100000,0.371658,,,,,0.100000,2.170629,,1.482597,0.100000,,2.199044,,,0.100000,0.556555,,0.100000,0.100000,2.338505,2.219073
T3,,,,,,,,,,2.090973,,,,,,0.955700,0.100000,,,,,,,,,2.074668,0.204040,0.697155,,1.910994,,2.593235,,,,,,,0.567610,,,0.100000,,,,,0.140189,,,,,,,1.170063,,1.900670
C2,4.300782,0.100000,0.128907,0.100000,0.100000,0.100000,10.000000,3.072872,0.100000,,0.100000,,,,,,0.100000,,,1.345128,,,,,1.655583,0.100000,0.100000,0.100000,0.117167,3.418659,,,,0.100000,,,,2.914135,2.810241,1.040947,,,0.100000,,,,,,,,,,,,,
C3,0.623612,,,0.100000,0.100000,0.100000,8.742223,2.722873,0.100000,2.522567,0.100000,1.670675,0.655394,2.921890,2.566995,1.768372,2.100555,0.235184,2.836436,0.368891,,,,,1.041390,0.145092,0.844322,2.761810,2.502935,,,,,2.188809,,0.100000,,2.606853,0.918260,,0.100000,0.255930,0.941668,,,,,,,1.301512,,,,,,
Lawf1,0.100000,,,1.578418,0.143914,0.100000,,2.454218,,1.798337,,0.100000,,,,,,,,,,,,,0.894065,,,,,,0.100000,,,0.100000,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.100000,,,0.940219,0.100000,0.100000,,10.000000,,,,,,,,,0.100000,0.100000,,3.664786,,,,,0.791538,,,,0.100000,2.673957,0.100000,,,0.196573,,0.703375,1.619189,,,,,,,,,,,,,0.100000,,,,0.196104,,
Dm3v,,,,,,,,,,,1.887402,0.100000,,,,,0.100000,1.546182,,,,,,,,,0.256171,,,,,,1.839361,,,,,,,,0.100000,1.924727,,,,,0.100000,,,,,,2.374779,0.100398,0.981737,2.403212
