idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
27,Mi12,0.484315,0.249432,0.000000,1.000000,-50.330055,-0.293051,-48.250831
28,Mi13,0.100000,0.100000,0.000000,1.000000,-50.330055,-0.293051,-48.250831
29,Mi14,2.443956,1.768830,0.000000,1.000000,-50.330055,-0.293051,-48.250831
30,Mi15,1.362253,1.130242,0.000000,1.000000,-50.330055,-0.293051,-48.250831
31,T1,0.741231,1.914522,0.000000,1.000000,-50.330055,-0.293051,-48.250831
32,T2,0.155374,0.110882,0.000000,1.000000,-50.330055,-0.293051,-48.250831
33,T2a,0.909437,1.154020,0.000000,1.000000,-50.330055,-0.293051,-48.250831
34,T3,0.100000,0.100000,0.000000,1.000000,-50.330055,-0.293051,-48.250831
35,T4a,1.765152,1.206410,0.000000,0.937786,-50.330055,-0.293051,-48.250831
36,T4b,2.041514,2.037911,0.000000,0.801866,-50.330055,-0.293051,-48.250831
37,T4c,1.322909,2.253951,0.000000,1.000000,-50.330055,-0.293051,-48.250831
38,T4d,1.402324,2.589590,0.000000,1.000000,-50.330055,-0.293051,-48.250831
39,T5a,0.754003,1.411632,0.000000,1.269194,-50.330055,-0.293051,-48.250831
40,T5b,0.830671,1.286751,0.000000,1.535698,-50.330055,-0.293051,-48.250831
41,T5c,0.100000,0.100000,0.000000,1.000000,-50.330055,-0.293051,-48.250831
42,T5d,0.100000,0.100000,0.000000,1.000000,-50.330055,-0.293051,-48.250831
43,Tm1,0.508893,0.100000,0.000000,1.189898,-50.330055,-0.293051,-48.250831
44,Tm2,0.112099,0.100000,0.000000,1.819886,-50.330055,-0.293051,-48.250831
45,Tm3,2.130185,0.604060,0.000000,1.446309,-50.330055,-0.293051,-48.250831
46,Tm4,3.162266,0.248501,0.000000,3.710196,-50.330055,-0.293051,-48.250831
47,Tm5Y,0.100000,0.100000,0.000000,1.000000,-50.330055,-0.293051,-48.250831
48,Tm5a,0.402638,0.567514,0.000000,1.000000,-50.330055,-0.293051,-48.250831
49,Tm5b,0.521062,0.402968,0.000000,1.000000,-50.330055,-0.293051,-48.250831
50,Tm5c,3.462095,3.571632,0.000000,1.000000,-50.330055,-0.293051,-48.250831
51,Tm9,2.349412,0.694293,0.000000,1.809965,-50.330055,-0.293051,-48.250831
52,Tm16,0.582111,0.618969,0.000000,1.000000,-50.330055,-0.293051,-48.250831
53,Tm20,2.041519,2.009836,0.000000,1.000000,-50.330055,-0.293051,-48.250831
54,Tm28,0.100000,0.100000,0.000000,1.000000,-50.330055,-0.293051,-48.250831
55,Tm30,0.403390,0.485139,0.000000,1.000000,-50.330055,-0.293051,-48.250831
56,TmY3,0.214800,0.590761,0.000000,1.000000,-50.330055,-0.293051,-48.250831
57,TmY4,0.100000,0.100000,0.000000,1.000000,-50.330055,-0.293051,-48.250831
58,TmY5a,3.107657,1.954075,0.000000,1.000000,-50.330055,-0.293051,-48.250831
59,TmY9,0.100000,0.100000,0.000000,1.000000,-50.330055,-0.293051,-48.250831
60,TmY10,0.111857,0.104175,0.000000,1.000000,-50.330055,-0.293051,-48.250831
61,TmY13,0.564483,0.575072,0.000000,1.000000,-50.330055,-0.293051,-48.250831
62,TmY14,2.671544,2.420334,0.000000,1.000000,-50.330055,-0.293051,-48.250831
63,TmY15,0.100000,0.100000,0.000000,1.000000,-50.330055,-0.293051,-48.250831
64,TmY18,1.017446,1.308365,0.000000,1.000000,-50.330055,-0.293051,-48.250831
