,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.046303,1.688811,1.641620,0.100000,,,,,,,,,,,,,,,,,,2.224069,,,,9.019425,0.401084,,,,0.488615,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.220803,10.000000,,7.264458,,,4.040969,,0.100000,10.000000,,,,,,,,,,,,,,,,,,0.380999,0.100000,,,1.023909,0.991953,,,0.975997,0.969934,,0.987869,,1.017554,1.011275,0.314973,0.100000,0.958858,,,,,,,,,
R8,,7.749202,3.060815,10.000000,0.100000,2.769020,,0.100000,0.100000,,0.100000,8.931231,,,,,,,,,,,,,1.275239,,,,0.100000,0.420500,0.100000,0.951908,,,0.100000,,0.152689,1.536955,7.607304,,0.878869,10.000000,,,1.016131,0.100000,,7.500277,,7.367838,,,,,1.038535,
L1,0.100000,0.100000,0.462456,0.100000,0.100000,10.000000,0.100000,7.034797,7.785060,7.113898,0.792670,,,,,,0.100000,0.100000,,,,,,,1.918333,0.992035,10.000000,,4.438354,0.656296,,0.975170,,1.001017,,,,1.046132,10.000000,,,,1.017579,,,,,,,,,10.000000,,,,
L2,10.000000,,0.100000,2.716022,5.558451,0.100000,3.540710,0.100000,0.100000,0.100000,0.379351,1.478854,,,,,0.494822,0.393576,1.036606,,,,,,0.100000,0.981438,10.000000,,3.760437,1.159634,,,,0.980154,,0.100000,0.100000,,10.000000,,0.599879,,,,1.045053,,,,,,,0.100000,,,,
L3,,0.100000,0.690678,0.100000,0.100000,,,,9.677262,,0.100000,2.665019,,,,,0.100000,10.000000,8.458154,0.100000,,,,,0.100000,,,,1.105669,0.978671,0.100000,,0.100000,,10.000000,0.100000,,0.995130,6.942117,1.044166,1.049273,0.971537,1.035687,0.958030,1.022374,0.100000,0.100000,0.100000,,,,,0.994873,,0.131374,10.000000
L4,10.000000,,,10.000000,7.987524,0.100000,0.100000,0.100000,0.100000,,,0.100000,,,,,1.221128,1.533048,0.100000,8.800078,,,,,,1.013451,,,,1.048250,0.100000,1.019753,,,,3.402571,1.088257,,,,,,0.957049,,,,,,,,,0.100000,,,,
L5,,,,3.922297,10.000000,,,0.735851,0.100000,3.562470,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,2.592264,0.472809,9.993174,,7.682003,0.373958,0.100000,0.976007,,0.961019,6.308737,3.102433,0.100000,0.443861,0.100000,,1.115800,0.100000,1.009471,,2.202065,,,,0.826440,0.100000,0.964582,1.276620,,10.000000,,
Mi1,,0.100000,10.000000,5.848955,0.100000,,,0.100000,1.380066,0.335433,9.785667,0.100000,0.533131,0.593848,1.377543,5.112602,0.100000,0.100000,0.100000,,,,,,2.165382,0.545625,1.569092,0.100000,2.142664,0.100000,10.000000,1.077672,10.000000,,0.100000,0.100000,1.128687,0.495074,0.826779,,0.986918,0.100000,0.722431,,,3.896012,,0.100000,0.964392,0.879390,0.999594,7.949238,0.100000,0.100000,0.146493,0.100000
Tm3,,,,0.788201,0.100000,,,,9.798304,0.795687,1.007975,10.000000,0.849821,0.917014,0.305759,10.000000,,,0.100000,,,1.015622,,0.957163,,0.698962,0.100000,0.100000,1.012735,1.047566,2.843492,1.010768,,,10.000000,9.858588,2.853987,,,0.951601,,,0.987347,,,,0.983581,,9.850066,0.100000,1.030710,8.683363,,10.000000,,
Mi4,,,,,0.100000,0.100000,,1.026599,0.100000,1.909050,10.000000,1.819547,0.963590,0.979650,10.000000,1.705853,3.729257,0.100000,1.090585,6.812945,,,,,1.017383,,4.208172,,0.266276,0.952682,0.100000,1.044527,4.625757,,0.100000,,1.512696,,0.100000,1.613100,0.982540,,1.014344,1.016406,0.476155,0.100000,1.844032,5.418618,2.995133,,0.988017,0.100000,0.967071,0.100000,,
Mi9,,,,,,7.163186,3.163530,,0.629267,0.691257,7.969888,,0.943757,1.016913,0.100000,0.100000,5.511076,4.480538,4.316192,7.117749,,,,,,1.033439,0.944795,0.624391,0.100000,,1.499975,1.048036,10.000000,,7.452869,,0.100000,0.453773,,0.994471,0.966874,8.126276,0.972898,0.998112,0.398466,,1.045365,,10.000000,1.044318,,0.100000,0.100000,10.000000,10.000000,
T4a,,,,,,,,,,,,1.010107,0.983972,0.966000,1.019998,1.045242,,,,,0.961537,,,,,,,,,1.005537,,,,,,0.955733,,,,,,,0.964742,,,,,,,1.013419,,,,,1.002184,1.011333
T4b,,,,,,,,,0.961641,,0.968013,0.941516,1.024133,1.011962,,0.976448,,,,,,1.031197,,,,,,,,,,,,,,0.973911,,,,,,,1.045590,,,,,,0.994493,0.980332,0.997150,,,,,
T4c,,,,,,,,,,,,0.833982,,,10.000000,,,,,,,,0.966146,1.026288,,0.976582,,,,,,,,,,,,,,,,,,,,,,,,9.987001,1.017725,,0.100000,0.100000,,
T4d,,,,,,,,,0.100000,,,,,,1.018515,10.000000,,,,,,,,1.006741,,,,,,,,,,,,,,,,,,,,,,,,,,5.339719,1.047161,,1.804371,0.100000,,
Tm1,,,,,0.100000,,,0.100000,0.100000,0.100000,0.590277,0.935711,,,1.010161,,0.100000,0.100000,0.100000,10.000000,10.000000,1.413789,7.127002,1.508192,0.100000,0.995808,0.100000,9.880122,0.100000,1.680397,,0.466730,0.100000,,0.100000,0.100000,,0.966178,7.785384,1.042225,0.599459,10.000000,0.976657,1.035962,,,2.877053,10.000000,,1.000223,,9.883387,2.402010,0.634293,3.607699,4.799725
Tm2,,,,10.000000,0.100000,,,0.100000,10.000000,0.572710,6.703600,0.100000,0.990339,,10.000000,,0.100000,,0.100000,2.152936,10.000000,1.167082,6.835813,5.062620,0.100000,1.358672,0.100000,0.629465,,0.787239,0.100000,0.954505,0.590936,,,0.100000,,,0.100000,,,10.000000,1.005729,,,,,,0.100000,10.000000,1.015976,10.000000,10.000000,10.000000,1.004307,0.101752
Tm4,,,,,10.000000,,,,0.100000,0.100000,5.197958,,,,,,5.468367,9.223245,2.624153,,10.000000,0.429545,8.206906,3.003804,1.013640,0.972025,0.100000,0.100000,0.100000,1.034926,,0.920204,,,0.100000,0.100000,0.100000,,0.100000,,,2.000727,1.016934,,,,,,0.100000,0.138090,0.499762,0.100000,,8.517601,,0.100000
Tm9,,,,,,0.100000,,,,,0.980443,0.100000,,,,,0.985099,1.032037,1.042881,1.038998,0.100000,1.002563,1.532389,0.100000,,0.965399,0.982562,,,,,,0.719193,,,,,,,,0.999121,1.018817,,,,0.969080,1.022810,,,0.100000,1.029598,,1.038288,,0.100000,1.005917
T5a,,,,,,,,,,,,,0.982126,,,,,3.496114,,,10.000000,1.006261,,,,1.036525,,,,,,,,,,,,,,,,,0.994017,,,,,,,10.000000,,,,0.100000,7.546688,0.179436
T5b,,,,,,,,,,,,,,0.957410,,,,,,,0.997994,1.044936,,,,1.033965,,,,,,,,,,,,,,,,,,,,,,,1.581593,1.037374,1.040013,,,0.870815,,
T5c,,,,,,,,,,,,,,,6.085173,,,,,,,1.000107,10.000000,1.012036,,1.015916,,,,,,,,,,,,,,,,,,,,,,,,4.237276,1.028817,,10.000000,3.086720,,
T5d,,,,,,,,,,,,,,,2.807100,1.017272,,,,,,,,5.016256,,1.047312,,,,,,,,,,,,,,,,,,,,,,,,2.530962,1.042406,,10.000000,2.442604,,
T1,0.738218,0.950776,1.732239,,0.989248,0.100000,,0.100000,,,,3.364747,,,,,3.620381,0.100000,3.888653,,,,,,,,,,,,,,,1.005442,,,,,,,0.976891,,,,,,,,,,,,1.048867,,,
T2,,,,,,,,1.007912,0.875211,1.025891,,0.963785,,,,,1.038275,1.044345,0.965765,,,,,,,0.984711,1.031933,1.031609,,,,1.049451,,,,,1.007187,,,,,1.019493,1.005995,,0.952122,1.034595,,,1.037193,0.980881,0.977022,0.990710,,0.999856,1.014752,0.955566
T2a,,,,,,,,,8.512529,0.100000,,,,,,,0.100000,,0.100000,,,,,,,1.019348,0.100000,10.000000,6.582301,,,1.043765,10.000000,,10.000000,10.000000,,,,,0.997428,3.732245,,1.016380,0.981770,,0.100000,,,0.100000,0.959463,,0.100000,10.000000,0.100000,0.100000
T3,,,,,,,,,,0.100000,,,,,,0.989573,10.000000,,,,,,,,,1.043446,0.996009,1.867792,,0.955398,,0.989398,,,,,,,0.100000,,,10.000000,,,,,1.004725,,,,,,,0.722045,,10.000000
