,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.422090,,,3.783934,1.585225,0.100000,10.000000,,,,,,,,,,,,,,,,,,2.400970,,,,6.113250,0.812878,,,,1.526881,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.661707,10.000000,,0.100000,,,0.100000,,0.100000,0.100000,,,,,,,,,,,,,,,,,,2.937573,0.962764,,,4.866818,1.044387,,,0.904708,0.100332,,2.767693,,6.684377,3.384497,1.776791,1.988796,5.961649,,,,,,,,,
R8,,0.103501,0.679059,5.621772,0.100000,2.989652,,10.000000,0.100000,,1.057347,0.100000,,,,,,,,,,,,,0.285068,,,,0.100000,6.496035,0.768334,10.000000,,,0.430406,,0.100000,0.100000,0.100000,,0.100000,10.000000,,,1.961509,4.004555,,1.507557,,0.300035,,,,,1.047443,
L1,0.100000,0.100000,0.514333,0.100000,0.100000,0.100000,0.100000,6.547529,0.228443,1.706479,1.413931,,,,,,0.100000,0.100000,,,,,,,10.000000,2.885504,1.586761,,0.292307,0.161975,,0.140388,,1.257345,,,,2.370020,4.854295,,,,1.574390,,,,,,,,,7.969943,,,,
L2,0.355397,,0.100000,2.637407,0.781353,0.100000,10.000000,0.100000,0.100000,0.100000,0.100000,0.289622,,,,,0.304403,1.446182,1.752938,,,,,,0.228199,0.234093,0.421893,,0.598611,0.100000,,,,0.100000,,0.100000,5.012740,,8.340036,,1.016079,,,,0.116003,,,,,,,0.100000,,,,
L3,,0.100000,0.763787,0.100000,10.000000,,,,0.100000,,0.632347,0.896304,,,,,10.000000,2.402234,4.837740,3.716295,,,,,0.666713,,,,0.100000,0.719754,3.420692,,0.100000,,0.138394,0.100000,,0.100000,2.287043,0.583878,0.100000,0.975790,0.100000,1.821805,1.347345,0.243281,0.373611,0.678272,,,,,1.046407,,3.274411,0.100000
L4,0.100000,,,10.000000,0.610573,0.100000,5.146268,0.100000,0.100000,,,0.555915,,,,,1.141424,0.709970,3.125389,2.287865,,,,,,0.100000,,,,0.177957,4.215036,0.985038,,,,0.766727,10.000000,,,,,,0.100000,,,,,,,,,0.100000,,,,
L5,,,,1.933986,0.799864,,,3.830400,0.580301,2.278553,0.762185,0.100000,,,,,0.100000,0.100000,3.593654,,,,,,6.749855,0.298966,1.173734,,0.196591,2.029381,0.100000,10.000000,,10.000000,1.001529,0.100000,10.000000,8.755261,0.111921,,3.821589,0.441015,5.404368,,1.301537,,,,1.000941,0.100000,10.000000,0.100000,,0.562505,,
Mi1,,0.373923,5.344709,0.100000,0.100000,,,8.538752,0.100000,0.197346,1.940383,0.100000,0.100000,1.785421,0.720645,1.119455,0.100000,1.838710,0.100000,,,,,,0.503039,0.100000,0.996748,0.330723,0.248149,1.482426,0.100000,0.917770,4.274551,,0.796030,0.100000,0.100000,3.185520,0.213125,,2.624154,0.159708,0.100000,,,3.250408,,2.657097,0.992180,9.973941,0.100000,0.100000,0.100000,0.368796,2.452537,0.100000
Tm3,,,,0.100000,0.100000,,,,0.100000,2.104876,5.303616,0.100000,1.677975,0.281926,0.487872,1.335488,,,4.083437,,,1.033793,,1.024541,,0.759156,2.076717,4.124220,5.213042,0.100000,2.005861,3.100939,,,0.100000,0.466294,2.674597,,,0.100000,,,0.100000,,,,5.372572,,0.982743,0.100000,0.100000,4.887910,,0.100000,,
Mi4,,,,,0.100000,0.100000,,10.000000,0.100000,1.455396,10.000000,0.251096,9.782320,2.552181,0.100000,1.734441,3.471541,0.100000,10.000000,1.502090,,,,,0.424573,,0.100000,,0.100000,0.100000,9.846624,0.449525,5.832688,,1.669571,,10.000000,,10.000000,0.180943,0.100000,,10.000000,9.895464,0.287706,0.100000,0.100000,0.100000,1.550817,,0.100000,0.100000,0.959160,9.407368,,
