,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.068941,0.821139,2.164964,0.100000,,,,,,,,,,,,,,,,,,5.602886,,,,0.966967,0.100000,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,
R7,,,4.058399,2.875896,,1.981198,,,2.153063,,7.717795,5.874920,,,,,,,,,,,,,,,,,,1.900406,1.032992,,,0.998331,0.100000,,,1.575834,1.969639,,0.100000,,5.465236,8.381536,0.235478,0.100000,10.000000,,,,,,,,,
R8,,3.410101,2.948612,2.023493,0.100000,2.024428,,0.100000,4.302171,,9.222271,0.100000,,,,,,,,,,,,,6.196894,,,,1.031798,0.100000,2.154931,0.100000,,,0.100000,,9.871002,1.652401,1.429608,,0.100000,0.100000,,,1.438987,10.000000,,0.100000,,0.100000,,,,,1.007633,
L1,0.100000,0.100000,0.100000,0.220959,0.100000,1.806714,0.100000,2.670233,1.981641,1.787880,2.853364,,,,,,0.605729,1.059603,,,,,,,0.192622,0.420408,0.100000,,0.103878,3.892409,,5.028743,,1.001043,,,,1.006449,1.448666,,,,0.374925,,,,,,,,,10.000000,,,,
L2,10.000000,,10.000000,0.100000,4.224099,0.100000,5.870798,0.100000,0.392227,0.100000,0.100000,10.000000,,,,,1.700812,1.785259,1.487225,,,,,,0.100000,7.106935,7.151036,,0.990039,10.000000,,,,0.100000,,0.100000,0.100000,,0.100000,,2.496469,,,,1.019644,,,,,,,9.967987,,,,
L3,,1.027669,1.938208,1.028183,1.004539,,,,0.100000,,1.034708,0.100000,,,,,0.957836,0.958843,0.980583,1.000635,,,,,0.100000,,,,0.964926,0.966351,0.977652,,0.806205,,0.100000,0.978081,,1.018439,1.040894,0.987159,0.100000,0.965906,1.032653,1.032645,1.025318,1.846766,0.969917,1.801936,,,,,0.976229,,0.243893,1.004385
L4,2.479732,,,0.100000,4.507631,1.043959,0.461372,0.986672,1.036137,,,0.100000,,,,,0.100000,3.340653,0.100000,1.526463,,,,,,3.561591,,,,0.981746,1.020153,1.026003,,,,0.984738,1.026736,,,,,,0.891857,,,,,,,,,0.100000,,,,
L5,,,,4.194633,5.799274,,,0.363596,0.100000,2.454328,0.100000,1.283723,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,0.100000,0.100000,,0.100000,1.161827,0.100000,0.100000,,0.225449,0.100000,10.000000,1.270283,0.456787,0.163096,,10.000000,10.000000,6.428625,,0.100000,,,,0.583637,2.171412,10.000000,2.509232,,0.100000,,
Mi1,,0.100000,1.284888,4.212926,4.732047,,,0.100000,0.100000,0.207067,3.917445,0.100000,2.599610,0.292318,0.100000,0.100000,0.255286,0.100000,0.100000,,,,,,9.438671,1.149096,4.505341,0.100000,0.100000,0.100000,0.148677,0.100000,10.000000,,0.100000,0.100000,0.100000,1.023239,0.611279,,0.100000,0.100000,0.100000,,,10.000000,,0.100000,1.015852,0.100000,0.100000,0.100000,0.602032,9.977824,1.934353,9.904517
Tm3,,,,2.226757,0.100000,,,,0.100000,0.739444,0.100000,0.153545,0.727083,0.100000,9.707947,0.100000,,,10.000000,,,0.960879,,0.997662,,0.100000,0.100000,0.100000,0.953714,7.897207,0.100000,0.100000,,,0.100000,3.396958,0.383032,,,0.982210,,,9.635597,,,,0.445542,,7.485657,0.247533,0.256271,8.618917,,0.100000,,
Mi4,,,,,8.538550,1.027477,,0.108185,10.000000,0.100000,2.776709,3.068584,0.127936,0.595829,10.000000,0.100000,2.437263,0.100000,0.100000,0.824310,,,,,0.100000,,0.100000,,0.966431,0.971076,0.100000,2.258807,0.100000,,0.100000,,7.988675,,1.016748,1.515657,2.584004,,0.135031,0.100000,2.148067,2.193613,9.287608,1.318880,0.121167,,4.191961,4.326790,1.018845,0.100000,,
Mi9,,,,,,0.957781,2.122319,,4.416049,0.100000,0.100000,,3.511454,1.042744,0.100000,1.019147,10.000000,8.260808,0.100000,0.971344,,,,,,10.000000,0.100000,1.032877,1.027904,,7.077313,10.000000,0.545710,,0.307773,,8.904121,1.383836,,0.100000,9.917574,3.507246,0.100000,10.000000,1.463838,,1.008786,,0.103946,0.962417,,0.100000,8.152676,1.562988,1.102763,
T4a,,,,,,,,,,,,0.100000,1.115355,1.021665,1.745384,1.013777,,,,,0.766128,,,,,,,,,2.760398,,,,,,0.100000,,,,,,,4.887941,,,,,,,1.777359,,,,,0.100000,0.100000
T4b,,,,,,,,,0.100000,,1.003144,2.170561,0.100000,0.100000,,0.990794,,,,,,0.100000,,,,,,,,,,,,,,0.990285,,,,,,,0.100000,,,,,,0.984900,0.100000,0.100000,,,,,
T4c,,,,,,,,,,,,2.940903,,,0.100000,,,,,,,,1.268443,0.979353,,3.106402,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,3.832721,,
T4d,,,,,,,,,0.100000,,,,,,0.968448,0.100000,,,,,,,,1.105121,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,3.884803,,
Tm1,,,,,0.100000,,,1.964701,0.100000,0.100000,0.980763,5.661569,,,0.956421,,0.100000,0.657752,0.100000,0.488963,0.100000,1.325480,3.330745,1.998110,0.100000,9.815048,3.579713,0.100000,0.995022,0.281946,,0.233137,10.000000,,0.108417,0.100000,,1.029622,0.295184,0.100000,9.352398,0.100000,7.698561,0.126303,,,6.059774,8.332081,,0.984506,,0.100000,4.270183,0.100000,7.027753,10.000000
Tm2,,,,0.100000,0.100000,,,1.946999,0.100000,10.000000,0.100000,6.251347,0.100000,,10.000000,,0.100000,,0.100059,2.271893,3.322759,1.276818,4.102290,2.652106,0.100000,3.402077,10.000000,0.100000,,0.981743,0.100000,0.100000,3.583832,,,1.001843,,,0.960442,,,0.438811,2.419772,,,,,,0.100000,3.447519,0.100000,2.912159,4.890667,0.100000,2.162512,0.100000
Tm4,,,,,10.000000,,,,10.000000,9.878055,0.100000,,,,,,10.000000,0.100000,7.435296,,9.018261,0.243471,1.340474,0.512296,1.045687,0.100000,10.000000,0.100000,1.024211,0.561279,,1.167787,,,7.510460,2.898445,2.355709,,0.100000,,,0.100000,7.138911,,,,,,0.631873,0.590734,2.480485,0.100000,,3.853936,,9.988623
Tm9,,,,,,0.956956,,,,,0.953447,0.169898,,,,,1.007623,0.996998,1.014762,1.008960,2.998988,2.303034,2.648427,3.049406,,0.970019,0.950311,,,,,,2.069260,,,,,,,,1.392669,1.016992,,,,1.016462,0.854679,,,2.984052,1.030160,,1.050152,,1.072205,0.100000
T5a,,,,,,,,,,,,,0.199400,,,,,0.100000,,,8.771882,0.702734,,,,0.195383,,,,,,,,,,,,,,,,,8.302689,,,,,,,2.332556,,,,1.505745,10.000000,8.936804
T5b,,,,,,,,,,,,,,2.195620,,,,,,,1.927070,0.682022,,,,0.227101,,,,,,,,,,,,,,,,,,,,,,,0.955303,0.675043,1.771917,,,3.445727,,
T5c,,,,,,,,,,,,,,,4.387360,,,,,,,1.020090,2.554367,1.015759,,3.926986,,,,,,,,,,,,,,,,,,,,,,,,1.282992,1.626330,,0.813517,4.381208,,
T5d,,,,,,,,,,,,,,,5.471639,1.026820,,,,,,,,1.582206,,2.524568,,,,,,,,,,,,,,,,,,,,,,,,0.936529,0.985633,,6.001288,1.813957,,
T1,1.005823,0.546619,10.000000,,3.093055,0.260606,,0.100000,,,,10.000000,,,,,10.000000,10.000000,0.100000,,,,,,,,,,,,,,,0.984174,,,,,,,10.000000,,,,,,,,,,,,1.035354,,,
T2,,,,,,,,0.708570,0.239649,2.390429,,0.209690,,,,,0.100000,2.682965,1.494339,,,,,,,0.100000,9.379467,2.277043,,,,0.312156,,,,,0.100000,,,,,0.100000,0.161854,,1.655071,10.000000,,,0.191637,4.282138,0.266914,0.730066,,5.310618,0.971179,4.436782
T2a,,,,,,,,,4.550504,4.900728,,,,,,,0.704257,,5.684380,,,,,,,0.157318,10.000000,0.955142,0.997199,,,10.000000,10.000000,,0.100000,0.100000,,,,,0.100000,0.100000,,0.215675,0.100000,,2.051339,,,2.579376,10.000000,,4.967240,3.643402,3.370129,0.100000
T3,,,,,,,,,,0.100000,,,,,,1.017000,0.967580,,,,,,,,,2.239716,1.000354,1.020198,,0.997575,,1.027391,,,,,,,0.950422,,,1.000021,,,,,1.008922,,,,,,,1.043928,,1.048127
C2,1.036337,0.968523,0.989120,0.266744,0.282573,0.981727,0.977734,0.985089,0.972441,,0.978691,,,,,,1.004123,,,0.984363,,,,,1.026599,1.047539,0.961049,1.043081,1.012063,0.983306,,,,1.047182,,,,0.995660,1.007570,0.989047,,,1.033848,,,,,,,,,,,,,
C3,10.000000,,,0.100000,0.100000,1.009303,10.000000,6.811236,10.000000,0.974775,4.678526,1.317843,2.678378,0.100000,9.995959,1.708899,1.641885,0.100000,3.663404,0.975566,,,,,10.000000,0.106081,10.000000,1.014999,0.971384,,,,,2.321966,,0.464491,,0.983009,1.029926,,10.000000,0.100000,0.158635,,,,,,,2.860140,,,,,,
Lawf1,0.100000,,,8.340418,3.349219,1.035843,,2.004016,,0.100000,,0.100000,,,,,,,,,,,,,0.100000,,,,,,2.124931,,,1.039640,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.100000,,,10.000000,0.100000,1.046363,,3.185954,,,,,,,,,1.090803,3.239759,,1.041805,,,,,8.540160,,,,0.996760,10.000000,0.100000,,,0.100000,,7.791433,10.000000,,,,,,,,,,,,,0.101117,,,,0.119189,,
Dm3v,,,,,,,,,,,0.148140,10.000000,,,,,9.446547,10.000000,,,,,,,,,1.442835,,,,,,4.221518,,,,,,,,0.100000,10.000000,,,,,10.000000,,,,,,3.132249,0.100000,0.100000,0.100000
Lai,0.100000,,,1.037587,0.770490,1.026923,,0.954116,,,,,,,,,,,,,,,,,1.996988,,,,,0.979221,,,,1.011149,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.100000,,,,,7.440109,3.843782,3.593688,,0.100000,0.999392,,0.100000,4.154246,,,,,,,2.799756,,,,,0.100000,,,,2.464820,,9.958302,0.957785,,0.100000,,,10.000000,,0.100000,,,,1.048627,,,,,,,
Mi13,,,,,,,0.699105,2.192198,4.330570,0.100000,,0.392261,,,,,3.767236,1.923589,7.844087,1.003262,,,,,10.000000,3.049070,10.000000,,,,,,,,,,,,,,0.100000,,,,2.150347,,,,,,,,,1.032039,,
Mi14,,,,,0.100000,,,0.100000,,,,1.748969,,,,,3.060603,0.100000,9.933948,,,,,,0.100000,10.000000,,2.029985,,,,,,,,9.966515,,,,,1.006555,,10.000000,,,,,,,,,8.300571,,1.082561,,
Mi15,,,,,,,,,,,0.494383,,,,,,,,0.919305,,,,,,0.999240,,1.035622,,,1.009596,1.032194,,,,1.012151,,1.015617,1.406671,0.266065,,,0.976907,1.037740,0.967364,,1.006212,,,,,,,,1.019858,,
Mi2,,,,,,,,,0.125201,,,,,,,,0.100000,,0.100000,,,,,,,2.316788,1.573428,1.628078,,,,,,,,,0.774120,,,,1.748155,0.100000,1.938655,,,,,1.647813,,,,,,1.000869,,
Tm16,,,,,,,,,0.100000,,0.100000,1.387081,,,,,0.100000,0.100000,2.381997,1.013408,,,,,,2.916031,,,,0.100000,3.127927,1.397202,,,2.232417,,,,,,0.100000,1.021417,2.294185,,,2.631930,1.656988,2.149149,1.042230,0.100000,0.100000,,,0.100000,,1.026963
Tm20,,,,,,,,,,,0.100000,9.677817,,,,,9.369642,1.319943,,0.987843,,,,,0.100000,9.593905,3.968811,,,1.803866,,,,,,,,,1.263065,1.038406,2.710106,10.000000,1.043384,10.000000,,6.371001,5.169601,0.100000,0.100000,,,1.775746,0.100000,0.256699,0.971634,
Tm21,,,,,,,,,2.580596,,,,,,,,10.000000,,,,,,,,,1.934485,10.000000,,,,,,,,,,1.037399,,0.100000,,,0.376653,,,,,,,,,1.869377,,,10.000000,,
Tm27,,,,,,,,,,,0.100000,0.100000,,,,,,,10.000000,,,,,,,0.100000,,,,,,,,,9.982717,,,,,,,10.000000,0.100000,,,,,,,,0.100000,,,0.100000,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.951019,,,7.088407,,2.934108,8.864553,,,,,,,0.987275,,
Tm5b,,,,,,,,,,,2.731092,,,,,,1.004642,,,,,,,,,,,,,,,,,,0.100000,,,0.999898,,0.967383,2.889839,,,0.978192,0.100000,2.581608,1.032001,,0.972693,,,0.100000,,2.182075,,
Tm5c,,,,,,,,0.312455,,,0.100000,,,,,,0.100000,,,,,,,,,,10.000000,,,,,,,,,0.100000,1.024851,1.019803,0.100000,,0.981078,10.000000,10.000000,9.310864,2.003542,4.575533,9.428269,10.000000,,,,0.100000,0.964739,3.728386,5.141970,
Tm5f,,,,,,,,,,,0.100000,,,,,,,,8.165561,,,,,,,,,0.950248,,,,,,,10.000000,,,,,,0.100000,,,3.363537,0.100000,,5.897420,8.921378,3.136441,,0.100000,,1.009034,0.100000,,
TmY10,,,,,,,,,,,1.132772,,,,,,,,,0.130859,,,,,,,0.100000,,,,0.100000,0.102461,0.570043,,,,,,0.100000,2.209291,10.000000,,,0.828042,,0.947681,2.271036,0.100000,3.050922,,,,2.815488,,3.035415,8.012520
TmY11,,,,,,,,,,,2.251498,0.981503,,,,,,,,,,,,,,0.100000,0.100000,,,,,,,,0.100000,1.026466,0.100000,,,0.963853,,,,,,1.021257,0.100000,,0.100000,0.994828,0.108113,,0.100000,0.109617,0.100000,0.357107
TmY14,,,,,,,,,,,,,,,0.443164,,5.705010,,,0.964718,,,,,,4.236804,,,,0.483117,,3.422187,,,,0.100968,,,,2.151131,,,,,,,,,,,,,,0.100000,,
TmY15,,,,,,,,,,,0.799072,,3.334635,1.707366,3.605582,1.519471,,,0.100000,0.990736,2.670022,3.142505,1.146349,2.962269,,9.665233,3.355841,0.998048,0.983395,,,,,,,,0.155875,,,1.044385,,,7.257931,,,,,,2.194025,2.237144,,6.063032,,0.110630,,
TmY3,,,,,,,10.000000,,0.100000,0.100000,0.544497,10.000000,,,1.035723,,,,0.100000,,,,,,,5.234677,10.000000,,,,0.100000,,,,,,0.100000,,,,,,0.164089,,,,,5.150923,2.170374,0.891035,9.863894,2.117823,,3.551711,,0.100000
TmY4,,,,,,,,,,,,,,,,,,,0.324832,,,,,,,,,,,,,,2.082845,,,5.202819,,,,,6.887508,,,,,,,,,,3.506542,,0.586017,2.642766,10.000000,0.100000
TmY5a,,,,,,,,,7.356224,10.000000,10.000000,,,,,0.732866,3.384868,8.345443,1.159284,,,,,4.872480,,4.116797,2.251495,0.972476,,,,0.992993,,,7.703939,,,,0.100000,1.444271,,4.033542,9.901119,1.022276,,,6.547908,3.025387,0.100000,2.064873,0.302694,0.100029,,,,
TmY9q,,,,,,,,,,,2.637829,,,,,,,,,,,,,,,,,,,,,,,,,6.524600,,,,,,1.262225,,,,,,,,0.100000,,,1.655304,10.000000,5.788000,5.542761
TmY9q__perp,,,,,,,,,,10.000000,0.100000,,,,,,,,,,,,,,,,,,,,,0.100000,9.562364,,,7.052328,,,0.100000,,,,,,,,,,,,,,0.100000,8.331515,,1.673077
