idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,1.534276,1.664572,0.000000,1.000000,-47.514341,-0.274984,-46.070607
1,R2,1.612427,1.801105,0.000000,1.000000,-47.514341,-0.274984,-46.070607
2,R3,1.091450,1.568678,0.000000,1.000000,-47.514341,-0.274984,-46.070607
3,R4,1.213474,1.548227,0.000000,1.000000,-47.514341,-0.274984,-46.070607
4,R5,1.058049,1.759990,0.000000,1.000000,-47.514341,-0.274984,-46.070607
5,R6,1.332586,1.441822,0.000000,1.000000,-47.514341,-0.274984,-46.070607
6,R7,1.493274,0.576597,0.000000,1.000000,-47.514341,-0.274984,-46.070607
7,R8,0.952645,0.756748,0.000000,1.000000,-47.514341,-0.274984,-46.070607
8,L1,1.881206,2.177089,51.942618,1.000000,-47.514341,-0.274984,-46.070607
9,L2,0.880609,1.072515,54.738952,1.000000,-47.514341,-0.274984,-46.070607
10,L3,0.868352,1.659690,0.720449,1.000000,-47.514341,-0.274984,-46.070607
11,L4,1.226824,0.638289,0.000000,1.000000,-47.514341,-0.274984,-46.070607
12,L5,2.030238,0.513254,44.855436,1.000000,-47.514341,-0.274984,-46.070607
13,Lawf1,0.100000,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
14,Lawf2,0.100000,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
15,Am,0.100000,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
16,C2,0.163855,0.142169,0.000000,1.000000,-47.514341,-0.274984,-46.070607
17,C3,0.635785,2.438740,0.000000,1.000000,-47.514341,-0.274984,-46.070607
18,CT1(Lo1),2.778316,2.864890,0.000000,1.000000,-47.514341,-0.274984,-46.070607
19,CT1(M10),3.077899,3.246790,0.000000,1.000000,-47.514341,-0.274984,-46.070607
20,Mi1,4.101938,2.306232,0.000000,1.000000,-47.514341,-0.274984,-46.070607
21,Mi2,0.100000,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
22,Mi3,1.777133,1.672926,0.000000,1.000000,-47.514341,-0.274984,-46.070607
23,Mi4,2.304166,1.695572,0.000000,1.000000,-47.514341,-0.274984,-46.070607
24,Mi9,0.422531,0.878234,0.000000,1.000000,-47.514341,-0.274984,-46.070607
25,Mi10,8.109747,9.056903,0.000000,1.000000,-47.514341,-0.274984,-46.070607
26,Mi11,0.400409,0.550607,0.000000,1.000000,-47.514341,-0.274984,-46.070607
27,Mi12,0.144144,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
28,Mi13,0.312537,0.357317,0.000000,1.000000,-47.514341,-0.274984,-46.070607
29,Mi14,0.100000,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
30,Mi15,2.382277,3.839433,0.000000,1.000000,-47.514341,-0.274984,-46.070607
31,T1,0.100000,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
32,T2,0.100000,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
33,T2a,0.360487,0.320598,0.000000,1.000000,-47.514341,-0.274984,-46.070607
34,T3,3.682959,7.153550,0.000000,1.000000,-47.514341,-0.274984,-46.070607
35,T4a,1.149098,0.443012,0.000000,1.000000,-47.514341,-0.274984,-46.070607
36,T4b,1.949051,2.300308,0.000000,1.000000,-47.514341,-0.274984,-46.070607
37,T4c,1.321202,2.664193,0.000000,1.000000,-47.514341,-0.274984,-46.070607
38,T4d,2.652089,3.479024,0.000000,1.000000,-47.514341,-0.274984,-46.070607
39,T5a,0.100000,0.683853,0.000000,1.000000,-47.514341,-0.274984,-46.070607
40,T5b,1.380150,2.541535,0.000000,1.000000,-47.514341,-0.274984,-46.070607
41,T5c,0.111430,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
42,T5d,0.326217,0.100000,0.000000,1.000000,-47.514341,-0.274984,-46.070607
43,Tm1,2.831593,0.416730,0.000000,1.000000,-47.514341,-0.274984,-46.070607
44,Tm2,0.100000,0.112759,0.000000,1.000000,-47.514341,-0.274984,-46.070607
45,Tm3,0.100000,1.370935,0.000000,1.000000,-47.514341,-0.274984,-46.070607
