,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,9.471696,,,2.609793,1.718406,1.474453,10.000000,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,,,,2.382445,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.637463,8.408951,,5.828652,,,0.100000,,0.100000,3.738656,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,9.994362,0.100000,,,0.100000,10.000000,,0.100000,,2.122540,0.335249,10.000000,0.100000,10.000000,,,,,,,,,
R8,,1.869492,0.100000,10.000000,0.100000,4.152694,,0.100000,0.100000,,0.100000,3.556015,,,,,,,,,,,,,0.100000,,,,0.100000,4.420879,4.176636,10.000000,,,10.000000,,7.984505,0.100000,10.000000,,8.502184,10.000000,,,1.034174,10.000000,,8.586344,,0.100000,,,,,0.972846,
L1,3.445753,4.105636,0.100000,10.000000,0.100000,5.242176,0.100000,3.589500,1.094135,6.187196,0.677603,,,,,,0.100000,0.100000,,,,,,,10.000000,0.100000,0.100000,,0.100000,0.475879,,4.863568,,4.173964,,,,0.100000,9.057522,,,,4.256305,,,,,,,,,0.100000,,,,
L2,9.989237,,4.470988,4.072496,0.100000,0.100000,1.746735,1.795727,0.100000,0.100000,0.100000,2.231629,,,,,0.753898,0.710674,3.531746,,,,,,0.100000,0.100000,3.852161,,3.552707,7.166788,,,,10.000000,,0.100000,0.100000,,0.200904,,3.685697,,,,10.000000,,,,,,,4.745214,,,,
L3,,10.000000,6.256057,0.100000,0.100000,,,,0.100000,,0.100000,0.700119,,,,,0.844499,7.358244,7.559960,1.157988,,,,,0.999868,,,,0.100000,9.162530,10.000000,,0.100000,,4.987048,10.000000,,5.509089,1.831416,10.000000,0.149382,1.049753,10.000000,2.869140,8.938994,4.913534,0.100000,0.100000,,,,,0.961825,,10.000000,10.000000
L4,3.852876,,,9.480388,0.371367,1.172952,2.160880,8.707228,0.100000,,,0.100000,,,,,0.100000,3.668318,5.677209,0.100000,,,,,,0.100000,,,,3.379235,10.000000,10.000000,,,,9.992348,1.905247,,,,,,6.892896,,,,,,,,,6.452029,,,,
L5,,,,4.888465,5.288050,,,10.000000,0.100000,0.100000,1.522725,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,0.100000,0.100000,,0.100000,0.100000,0.100000,0.100000,,5.882740,0.100000,0.100000,10.000000,0.100000,0.245540,,6.103057,0.100000,0.433605,,3.345646,,,,7.473249,10.000000,10.000000,1.648107,,10.000000,,
Mi1,,10.000000,0.831209,2.310497,0.100000,,,0.100000,0.466791,0.100000,6.386581,0.100000,3.504126,0.100000,0.210485,2.846274,0.702307,0.100000,3.379899,,,,,,5.570076,2.854843,3.011820,1.470979,3.763280,2.947304,9.869238,10.000000,9.258581,,4.214540,2.027697,5.271572,3.117832,4.349130,,0.126993,9.994605,2.600927,,,0.100000,,10.000000,1.001761,0.100000,1.715959,1.966003,0.100000,0.100000,2.598363,1.886472
Tm3,,,,2.458895,0.100000,,,,1.112246,3.087993,10.000000,0.473469,5.486405,6.655739,0.100000,7.055414,,,10.000000,,,1.001512,,0.953561,,2.118541,8.298686,1.602539,5.864313,10.000000,0.100000,0.100000,,,0.100000,1.973029,1.801112,,,3.332143,,,4.812920,,,,0.113105,,0.100000,6.851982,0.119776,2.654251,,0.365197,,
