idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.156801,2.179113,2.644647,1.000679,0.000000,13.661372,190.843324,0.000000,0.000000,20.963360,20.873318
1,R7,2.156801,5.248629,0.081538,1.018855,0.000000,17.879690,201.512641,0.000000,0.000000,7.126226,6.855130
2,R8,2.156801,5.244156,6.659901,1.028892,0.000000,25.986617,207.286028,0.000000,0.000000,17.942529,18.091184
3,L1,2.156801,2.654801,41.508565,1.016330,0.000000,25.231924,193.954523,0.000000,0.600000,13.247756,12.968590
4,L2,2.156801,2.179331,47.954814,1.696183,0.000000,10.000000,180.451268,0.000000,0.600000,-12.976355,-17.000645
5,L3,2.156801,2.229053,46.945046,1.470681,0.000000,23.779808,202.897040,0.000000,0.000000,-24.500766,-27.386553
6,L4,2.156801,5.193808,55.000000,0.100000,0.000000,11.856511,187.361421,0.000000,1.000000,0.000000,-1.273195
7,L5,2.156801,4.112396,49.204317,1.429231,0.000000,10.000000,178.531572,0.000000,1.000000,0.000000,-3.146703
8,Mi1,2.156801,2.344155,54.749429,0.867615,0.000000,17.369085,196.080669,0.000000,0.000000,74.900034,91.656215
9,Tm3,2.156801,2.996170,42.983678,1.035452,0.000000,10.000000,201.244808,0.000000,0.000000,-107.293622,-103.883066
10,Mi4,2.156801,1.165940,50.919722,1.628171,0.000000,10.000000,192.470478,0.000000,0.000000,166.110628,218.747760
11,Mi9,2.156801,3.297129,49.039727,0.976019,0.000000,10.331139,192.589086,0.000000,0.000000,-25.071249,-57.400063
12,T4a,2.156801,3.380452,51.930880,0.994210,0.000000,14.248193,206.751944,0.000000,0.000000,100.516864,140.883266
13,T4b,2.156801,7.185207,54.181217,0.974437,0.000000,50.599765,200.700161,0.000000,0.000000,-69.649365,-74.591926
14,T4c,2.156801,6.497413,52.222151,1.028363,0.000000,42.505057,192.385540,0.000000,0.000000,-22.828133,-27.412071
15,T4d,2.156801,4.252545,46.540013,0.994819,0.000000,13.544793,201.792031,0.000000,0.000000,-16.430942,8.029095
16,Tm1,2.156801,2.180167,54.947873,1.186834,0.000000,10.000000,203.398109,0.000000,0.000000,26.166352,19.896914
17,Tm2,2.156801,4.413075,55.000000,0.876240,0.000000,10.000000,201.643390,0.000000,0.000000,36.438724,36.794346
18,Tm4,2.156801,3.818693,49.944846,1.030516,0.000000,10.000000,194.673751,0.000000,0.000000,82.565941,73.481599
19,Tm9,2.156801,9.031885,55.000000,0.330428,0.000000,10.000000,203.835800,0.000000,0.000000,-22.234304,-36.635713
20,T5a,2.156801,5.094444,53.070234,1.030325,0.000000,43.419433,199.612346,0.000000,0.000000,74.954673,60.566868
21,T5b,2.156801,9.003686,55.000000,1.032550,0.000000,16.787076,196.245677,0.000000,0.000000,101.002372,85.510258
22,T5c,2.156801,9.274215,53.010484,0.992113,0.000000,46.440613,190.019560,0.000000,0.000000,476.144515,482.341197
23,T5d,2.156801,0.100000,44.251288,1.032166,0.000000,42.332541,205.111397,0.000000,0.000000,126.117562,105.507601
24,T1,2.156801,4.770119,51.271547,0.964847,0.000000,34.323600,205.634608,0.000000,0.000000,-44.422445,-55.709473
25,T2,2.156801,3.335026,53.193687,1.022955,0.000000,42.499235,196.861847,0.000000,0.000000,746.302033,787.609411
26,T2a,2.156801,5.438357,54.713296,1.036020,0.000000,35.656258,204.132961,0.000000,0.000000,259.884723,275.165783
27,T3,2.156801,5.241997,53.975735,1.010776,0.000000,56.398362,192.855142,0.000000,0.000000,212.326856,216.056145
28,C2,2.156801,1.272720,54.097787,0.988974,0.000000,36.229541,207.386471,0.000000,0.000000,51.864265,63.402780
29,C3,2.156801,1.490954,50.917420,1.033741,0.000000,24.472266,209.811584,0.000000,0.000000,65.419369,84.964614
