,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.842508,1.798049,0.972098,2.394171,,,,,,,,,,,,,,,,,,3.954541,,,,2.547359,0.100000,,,,1.059488,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.084310,10.000000,,1.477928,,,0.100000,,0.100000,1.168040,,,,,,,,,,,,,,,,,,10.000000,0.100000,,,10.000000,7.606875,,,0.100000,2.537860,,0.680275,,0.100000,2.422148,2.288402,0.100000,10.000000,,,,,,,,,
R8,,4.239582,5.302335,10.000000,0.100000,1.614895,,0.100000,0.100000,,0.100000,0.567138,,,,,,,,,,,,,10.000000,,,,1.484424,0.100000,0.100000,0.100000,,,10.000000,,5.663458,0.100000,1.272268,,2.243964,0.100000,,,0.107260,2.614596,,3.351841,,8.650870,,,,,0.960056,
L1,0.184568,2.366537,0.100000,3.177519,0.100000,1.124787,0.100000,5.097992,1.149055,2.332719,0.129237,,,,,,0.100000,0.100000,,,,,,,10.000000,1.792118,0.461118,,0.662822,0.100000,,2.132222,,10.000000,,,,6.772923,6.127865,,,,7.033069,,,,,,,,,0.100000,,,,
L2,0.710091,,0.100000,1.974869,0.100000,10.000000,5.012209,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,1.217664,2.076683,5.989004,,,,,,0.100000,0.226002,10.000000,,0.100000,0.955692,,,,6.682621,,0.100000,2.493018,,0.100000,,6.473589,,,,1.383205,,,,,,,6.735104,,,,
L3,,3.857218,0.193734,0.149734,7.350559,,,,0.676813,,0.119396,0.103544,,,,,0.995440,10.000000,10.000000,1.534258,,,,,0.393263,,,,0.100054,3.282210,0.100000,,8.314138,,9.404865,1.328514,,1.014886,10.000000,5.019611,0.282005,1.012413,0.100000,0.428694,1.041966,10.000000,2.261621,1.682722,,,,,0.952001,,7.459740,0.109964
L4,0.103834,,,9.898974,3.559337,0.565112,0.100000,10.000000,0.101961,,,0.488759,,,,,0.100000,0.540717,0.246729,0.151765,,,,,,0.100723,,,,0.101530,0.100000,3.863277,,,,0.133155,10.000000,,,,,,5.904886,,,,,,,,,0.100326,,,,
L5,,,,0.100000,0.100000,,,3.346058,0.587108,9.854971,0.885538,0.100000,,,,,0.100000,0.197887,8.924648,,,,,,9.093043,0.188664,0.100000,,0.100000,0.287444,0.811446,0.101641,,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,,0.622508,0.100000,0.149245,,0.320359,,,,4.659326,2.832368,8.159713,1.447795,,0.597584,,
Mi1,,10.000000,6.684681,0.100000,7.394526,,,0.100000,0.100000,0.100000,5.239816,0.100000,0.458817,0.100000,0.100000,0.381333,0.100000,3.176319,3.160296,,,,,,0.506562,0.478483,0.921917,0.100000,9.890807,2.748185,7.424201,1.920833,0.100000,,0.100000,0.100000,10.000000,1.981380,0.158587,,0.100000,1.747418,0.225938,,,0.100000,,5.393006,1.036832,3.445161,0.882811,1.905580,0.100000,0.100000,0.100000,0.100000
Tm3,,,,0.422406,0.100000,,,,0.191178,0.489177,0.100000,0.427381,3.228887,0.100000,0.100000,0.766671,,,0.100000,,,0.977721,,1.012446,,9.667206,6.042629,0.100000,0.100000,10.000000,0.100000,0.100000,,,0.100000,0.100000,1.073643,,,0.973346,,,8.053752,,,,9.981187,,0.182674,3.434947,0.104450,2.745226,,0.100000,,
Mi4,,,,,5.844370,3.051930,,5.047117,0.100000,7.151637,0.142555,1.758958,5.640440,0.100000,7.012805,6.742263,5.789718,0.207885,0.100000,3.572070,,,,,0.100000,,4.400946,,0.100000,1.768676,1.565707,10.000000,9.648865,,0.100000,,7.586701,,10.000000,2.428848,0.820058,,4.990872,0.100000,3.375709,0.100000,1.002041,0.366739,0.874735,,8.893441,0.581486,0.961917,10.000000,,
