,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.100000,,,3.431203,1.646966,0.841076,7.042550,,,,,,,,,,,,,,,,,,0.354734,,,,6.061868,4.283198,,,,3.567989,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.914083,6.545187,,0.652345,,,0.100000,,10.000000,0.129052,,,,,,,,,,,,,,,,,,4.272681,10.000000,,,1.766948,4.195288,,,2.035792,0.100000,,6.971398,,2.085460,8.277809,2.899399,9.778887,7.412544,,,,,,,,,
R8,,6.965190,0.100000,3.287849,1.851992,5.952557,,8.300633,0.100000,,9.955216,1.877265,,,,,,,,,,,,,8.339178,,,,1.309094,5.360170,8.923372,10.000000,,,0.219667,,8.559454,2.885085,3.169104,,2.507356,0.100000,,,2.047229,1.452745,,4.915395,,3.599265,,,,,0.985206,
L1,2.580383,2.289959,0.100000,3.717867,7.947971,8.582794,8.266708,1.543456,0.321851,0.496327,1.387925,,,,,,6.172192,0.100000,,,,,,,2.856850,10.000000,10.000000,,0.100000,0.100000,,3.323010,,1.978443,,,,2.714479,8.185205,,,,3.206758,,,,,,,,,7.899439,,,,
L2,2.439498,,0.121317,3.234975,0.100000,2.874278,2.749854,0.100000,3.341176,2.707015,0.100000,10.000000,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,10.000000,0.699755,,0.100000,10.000000,,,,0.100000,,1.039830,0.100000,,0.471596,,0.931765,,,,0.100000,,,,,,,0.100000,,,,
L3,,0.767223,3.067921,8.788030,7.563509,,,,1.829373,,0.100000,1.055534,,,,,10.000000,4.424427,9.663532,4.029923,,,,,0.195724,,,,0.263080,10.000000,0.931912,,4.208619,,5.623392,1.616501,,9.423961,0.100000,3.756001,3.432862,0.981130,2.830631,2.969590,2.462625,9.539544,0.100000,3.459944,,,,,0.970711,,8.677445,0.939667
L4,3.988847,,,7.980787,0.100000,0.100000,0.100000,0.100000,0.100000,,,3.871431,,,,,4.288623,0.100000,0.100000,9.932174,,,,,,0.100000,,,,3.045075,4.907230,3.237680,,,,0.100000,0.100000,,,,,,0.100000,,,,,,,,,0.100000,,,,
L5,,,,0.100000,4.499536,,,9.640801,3.594544,3.717928,1.354708,10.000000,,,,,9.522964,6.777528,6.977120,,,,,,7.615440,0.100000,2.617713,,2.356436,2.778501,0.100000,1.269460,,6.742272,9.782722,1.066378,5.247669,2.646167,0.100000,,5.999077,8.373140,0.100000,,8.204794,,,,1.726768,3.423170,6.378099,1.114132,,1.981877,,
Mi1,,0.100000,10.000000,1.229109,4.192381,,,1.544094,2.336281,7.145473,7.334183,1.681475,0.211434,2.013959,0.164673,0.139505,0.259337,1.072286,3.041963,,,,,,4.539748,3.109042,8.512496,3.893994,7.519565,4.743299,0.100000,0.100000,0.403576,,4.613789,1.559343,6.224813,1.657816,5.942323,,7.565691,9.227506,7.626485,,,2.099134,,0.471667,0.974651,10.000000,2.766810,10.000000,1.490318,0.100000,9.190006,9.436960
Tm3,,,,0.229856,0.100000,,,,0.830772,9.766322,2.343528,1.687964,0.154399,2.307600,1.229069,1.217535,,,3.380597,,,0.997590,,1.015900,,3.858219,5.147947,2.435709,5.234106,6.048409,1.248675,0.100000,,,8.530509,0.900608,2.147220,,,4.839421,,,0.639999,,,,8.178806,,8.578842,8.141047,0.340739,9.320943,,5.216910,,
Mi4,,,,,10.000000,8.248672,,2.501921,8.110827,3.253968,9.095899,0.100000,8.034569,3.850127,0.100000,0.535781,7.837773,1.341672,2.450443,0.128707,,,,,1.546381,,5.344918,,1.946957,5.638195,8.180360,2.318287,0.100000,,1.313067,,1.717747,,8.635590,0.996572,0.219346,,3.061569,4.570690,1.070364,5.549515,4.693435,4.998122,1.510602,,4.246585,0.388423,0.967953,9.937388,,
