,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.918376,1.920692,0.369858,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,10.000000,,,,3.266228,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.805160,9.467637,,2.128725,,,0.676704,,0.100000,1.870407,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,3.526999,10.000000,,,0.100000,10.000000,,2.630353,,0.100000,1.660641,1.274043,2.037589,10.000000,,,,,,,,,
R8,,0.100000,10.000000,10.000000,0.100000,0.817619,,0.100000,0.100000,,0.100000,1.361471,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,0.100000,9.613326,,,0.100000,,0.100000,0.100000,10.000000,,6.589315,0.100000,,,1.269629,0.100000,,6.488968,,5.012405,,,,,1.016345,
L1,0.100000,0.100000,0.100000,0.100000,3.788882,0.819810,0.100000,3.110667,1.166143,1.890323,0.733230,,,,,,0.100000,0.100000,,,,,,,10.000000,2.228417,9.998763,,0.718700,0.100000,,8.933628,,9.988920,,,,10.000000,7.694528,,,,0.453304,,,,,,,,,5.172338,,,,
L2,10.000000,,0.100000,0.100000,1.964646,0.353638,7.352685,0.100000,0.100000,0.100000,0.100000,0.221446,,,,,0.374578,0.404463,0.884265,,,,,,0.106939,10.000000,0.100000,,10.000000,1.883459,,,,2.483239,,0.100000,10.000000,,0.100000,,0.100000,,,,10.000000,,,,,,,0.100000,,,,
L3,,0.100000,0.100000,0.100000,0.100000,,,,0.632231,,0.100000,0.786188,,,,,0.100000,7.017015,10.000000,3.511290,,,,,6.093730,,,,0.100000,9.900544,3.627054,,10.000000,,0.197784,0.100000,,7.151643,4.669297,0.686463,0.141838,1.036901,0.100000,1.940335,10.000000,0.214914,0.100000,0.100000,,,,,1.034212,,0.100000,0.100000
L4,10.000000,,,0.253446,0.580913,0.100000,10.000000,3.648278,9.298404,,,1.369170,,,,,0.754986,0.100000,0.171000,0.100000,,,,,,0.100000,,,,2.405287,7.958580,10.000000,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,6.695996,,,,
L5,,,,1.122559,5.429359,,,10.000000,0.911648,0.100000,0.738696,0.100000,,,,,0.100000,0.121581,0.100000,,,,,,0.100000,3.138772,10.000000,,1.057452,0.100000,0.100000,0.743250,,10.000000,10.000000,0.100000,10.000000,0.932095,0.100000,,10.000000,3.222531,4.075583,,0.100000,,,,3.544428,10.000000,9.991033,0.693031,,10.000000,,
Mi1,,3.980251,2.284666,0.100000,0.100000,,,0.989122,0.142465,0.100000,4.748674,0.100000,5.667011,0.166637,0.552359,1.880205,0.100000,0.103555,0.100000,,,,,,0.441172,2.225679,6.204118,0.169684,9.419092,1.235746,9.218830,0.620223,10.000000,,0.100000,0.100000,10.000000,2.934890,2.531378,,10.000000,10.000000,6.463253,,,0.100000,,10.000000,1.028362,0.138435,2.211879,6.743496,0.100000,0.100000,0.100000,0.971741
Tm3,,,,0.333764,0.100000,,,,0.100000,1.873647,0.100000,0.100000,9.799200,0.122109,0.106498,0.100000,,,1.793482,,,1.033531,,1.036218,,5.377567,4.139907,1.827976,0.100000,10.000000,0.100000,0.100000,,,0.100000,4.018166,0.100000,,,10.000000,,,5.089950,,,,0.100000,,4.257744,5.595078,0.100000,3.250132,,0.100000,,
Mi4,,,,,2.142872,10.000000,,10.000000,0.100000,0.123511,0.316859,0.892947,0.100000,10.000000,5.997594,1.714076,3.693104,0.616344,2.540602,3.880417,,,,,0.100000,,0.952286,,2.968414,10.000000,9.996323,9.854918,0.100000,,5.328681,,0.100000,,0.100000,2.132871,0.100000,,0.114736,5.664228,0.178017,1.764933,2.679832,3.152298,3.906042,,10.000000,1.050318,0.955161,10.000000,,
Mi9,,,,,,2.736820,0.100000,,3.180837,0.424395,1.598294,,2.117309,0.346800,0.100000,3.696192,0.100000,5.925218,3.022058,0.100000,,,,,,6.183226,3.802915,0.100000,10.000000,,0.200362,8.373728,4.817533,,3.355769,,3.105118,0.395016,,0.751746,8.226255,8.110793,6.027237,0.100000,7.976551,,0.986332,,0.173093,0.987696,,9.718371,0.100000,1.011480,0.100000,
T4a,,,,,,,,,,,,0.100000,0.147663,0.953689,10.000000,1.019494,,,,,7.245697,,,,,,,,,5.052106,,,,,,0.100000,,,,,,,0.100000,,,,,,,5.297589,,,,,2.768406,5.479617
T4b,,,,,,,,,0.167158,,5.770473,1.405643,0.100000,4.791797,,1.026303,,,,,,0.100000,,,,,,,,,,,,,,0.100000,,,,,,,9.837373,,,,,,8.031309,4.279539,6.439888,,,,,
T4c,,,,,,,,,,,,2.885332,,,0.100000,,,,,,,,0.100000,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,7.367951,0.100000,,0.100000,9.845864,,
T4d,,,,,,,,,3.618055,,,,,,1.004822,4.351898,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,8.588653,,
Tm1,,,,,0.100000,,,0.100000,0.270146,0.100000,0.100000,2.600720,,,1.004417,,0.100000,0.100000,0.100000,4.114834,0.100000,9.947961,7.268615,5.711189,9.992003,0.100000,3.576347,4.468551,0.100000,5.079684,,3.159882,0.104014,,0.100000,6.549305,,0.100000,5.813194,0.100000,0.100000,0.100000,2.174378,10.000000,,,2.318133,6.746290,,5.246618,,1.737802,9.709030,0.100000,10.000000,1.681434
Tm2,,,,0.100000,0.100000,,,1.342173,10.000000,0.189120,0.100000,1.297600,0.100000,,0.100000,,0.100000,,0.100000,10.000000,0.100000,0.626448,7.249135,0.894893,3.042819,2.666542,8.944495,7.460001,,3.564141,1.769208,4.713488,7.743920,,,8.322963,,,5.658648,,,0.100000,7.379881,,,,,,10.000000,0.124211,3.513255,3.581390,4.553421,9.412985,4.414657,0.100000
Tm4,,,,,10.000000,,,,10.000000,0.100000,0.204807,,,,,,0.598808,4.431100,0.100000,,2.292537,7.767764,0.617228,0.189951,10.000000,10.000000,0.100000,10.000000,3.769638,0.100000,,3.607186,,,0.100000,10.000000,1.572561,,4.450140,,,0.100000,10.000000,,,,,,7.358547,0.100000,0.938872,0.124968,,0.100000,,6.072615
Tm9,,,,,,0.100000,,,,,1.499826,0.100000,,,,,0.100000,0.100000,0.100000,10.000000,0.862977,3.195477,0.361969,0.611156,,9.208228,0.100000,,,,,,0.112258,,,,,,,,0.125831,2.723713,,,,9.605195,3.351158,,,0.175170,6.382598,,0.224304,,9.483228,1.583052
T5a,,,,,,,,,,,,,0.100000,,,,,0.100000,,,9.887714,0.100000,,,,0.100000,,,,,,,,,,,,,,,,,0.100000,,,,,,,0.379311,,,,0.100000,6.516481,2.106139
T5b,,,,,,,,,,,,,,0.100000,,,,,,,7.403527,2.555403,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,2.055256,3.322829,10.000000,,,10.000000,,
T5c,,,,,,,,,,,,,,,3.620325,,,,,,,1.017346,0.100000,0.100000,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,2.966134,0.136489,,10.000000,8.697337,,
T5d,,,,,,,,,,,,,,,10.000000,1.040049,,,,,,,,10.000000,,2.408881,,,,,,,,,,,,,,,,,,,,,,,,0.212152,6.433588,,10.000000,2.221099,,
T1,1.434890,10.000000,0.100000,,0.100000,2.402437,,0.100000,,,,0.100000,,,,,3.858472,4.654841,10.000000,,,,,,,,,,,,,,,2.807117,,,,,,,9.860327,,,,,,,,,,,,1.031821,,,
T2,,,,,,,,2.083769,2.905944,5.328091,,5.493478,,,,,1.882869,0.100000,0.100000,,,,,,,0.754777,0.100000,0.100000,,,,0.100000,,,,,8.577836,,,,,2.051000,0.101891,,0.100000,0.100000,,,0.100000,0.100000,0.100000,0.100000,,0.100000,1.002129,10.000000
T2a,,,,,,,,,2.567566,0.100000,,,,,,,2.559348,,4.919067,,,,,,,10.000000,4.850121,10.000000,10.000000,,,10.000000,7.062245,,2.711542,4.042144,,,,,0.100000,6.611396,,0.100000,0.994449,,0.100000,,,0.330206,0.100000,,6.042297,0.100000,0.100000,2.683606
T3,,,,,,,,,,2.188095,,,,,,1.006019,1.139872,,,,,,,,,2.338527,0.100000,0.100000,,10.000000,,8.529964,,,,,,,0.100000,,,5.305767,,,,,0.100000,,,,,,,0.100000,,10.000000
C2,0.100000,0.100000,5.344842,1.872309,0.192968,1.653711,4.408330,0.596718,0.131585,,0.100000,,,,,,1.853305,,,0.103299,,,,,0.100000,0.100000,10.000000,10.000000,0.100000,10.000000,,,,0.805358,,,,10.000000,9.216746,8.532276,,,9.600016,,,,,,,,,,,,,
C3,10.000000,,,6.667970,1.515848,3.455117,6.279408,0.100000,3.542231,0.100000,2.549914,2.157570,10.000000,0.100000,10.000000,9.860032,0.969425,2.930048,0.100000,2.871849,,,,,0.346343,6.337325,2.565556,0.100000,0.100000,,,,,1.332533,,6.141292,,0.100882,0.100000,,1.968867,0.100000,2.775587,,,,,,,0.116586,,,,,,
Lawf1,0.100000,,,10.000000,6.020369,1.385616,,0.100000,,0.100000,,5.141892,,,,,,,,,,,,,0.781375,,,,,,8.950864,,,10.000000,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.100000,,,10.000000,0.100000,2.666652,,0.100000,,,,,,,,,1.379731,0.100000,,0.100000,,,,,6.939739,,,,0.100000,0.100000,10.000000,,,0.746141,,8.770458,0.100000,,,,,,,,,,,,,1.330004,,,,0.186251,,
Dm3v,,,,,,,,,,,3.954097,8.295456,,,,,2.261987,7.236937,,,,,,,,,1.332045,,,,,,9.551917,,,,,,,,0.231538,2.460133,,,,,4.493052,,,,,,3.227902,0.214609,10.000000,3.695216
Lai,0.100000,,,10.000000,10.000000,0.555919,,2.093908,,,,,,,,,,,,,,,,,8.096236,,,,,0.100000,,,,9.906613,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.100000,,,,,10.000000,0.100000,10.000000,,10.000000,1.048469,,10.000000,0.100000,,,,,,,0.100000,,,,,0.100000,,,,0.115382,,2.575278,10.000000,,6.968480,,,0.911471,,10.000000,,,,2.316407,,,,,,,
Mi13,,,,,,,1.167379,2.456189,1.811831,0.100000,,0.100000,,,,,0.137231,1.659747,3.627963,0.787086,,,,,10.000000,3.711070,10.000000,,,,,,,,,,,,,,9.986711,,,,1.810603,,,,,,,,,0.958144,,
Mi14,,,,,0.100000,,,3.682900,,,,0.100000,,,,,2.186806,1.416591,3.465721,,,,,,0.100000,3.089114,,0.100000,,,,,,,,0.100000,,,,,1.024931,,1.838472,,,,,,,,,0.632186,,0.134282,,
Mi15,,,,,,,,,,,0.100000,,,,,,,,10.000000,,,,,,3.260423,,10.000000,,,3.365641,8.561592,,,,6.240340,,10.000000,5.328072,0.100000,,,1.216644,0.985772,10.000000,,6.926122,,,,,,,,10.000000,,
Mi2,,,,,,,,,0.100000,,,,,,,,0.873419,,0.100000,,,,,,,9.619580,5.126796,0.100000,,,,,,,,,10.000000,,,,8.753962,2.048390,3.612370,,,,,0.100000,,,,,,1.015722,,
Tm16,,,,,,,,,4.990456,,0.100000,1.745014,,,,,1.412379,2.852069,0.100000,2.749171,,,,,,0.100000,,,,10.000000,7.790668,3.077036,,,0.672064,,,,,,0.100000,0.100000,0.100000,,,10.000000,0.100000,0.100000,9.984845,4.553133,10.000000,,,9.105339,,10.000000
Tm20,,,,,,,,,,,0.100000,1.413253,,,,,0.100000,0.100000,,2.317885,,,,,0.100000,10.000000,10.000000,,,0.100000,,,,,,,,,10.000000,10.000000,2.303825,0.100000,0.989070,0.100000,,10.000000,0.161637,3.839849,0.100000,,,0.100000,9.809560,0.100000,0.959535,
Tm21,,,,,,,,,1.356563,,,,,,,,0.100000,,,,,,,,,0.100000,0.229422,,,,,,,,,,1.007157,,5.645201,,,8.710155,,,,,,,,,10.000000,,,2.215235,,
Tm27,,,,,,,,,,,1.469436,0.113330,,,,,,,0.100000,,,,,,,0.100000,,,,,,,,,1.847897,,,,,,,0.100000,3.087916,,,,,,,,0.100000,,,0.100000,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000000,,,9.975882,,8.509547,9.230512,,,,,,,10.000000,,
Tm5b,,,,,,,,,,,3.544036,,,,,,10.000000,,,,,,,,,,,,,,,,,,0.100000,,,10.000000,,2.201332,10.000000,,,0.100000,0.100000,1.509514,10.000000,,0.100000,,,0.114764,,10.000000,,
Tm5c,,,,,,,,0.100000,,,2.887485,,,,,,10.000000,,,,,,,,,,0.100000,,,,,,,,,4.705386,0.985546,0.929202,0.100000,,7.352973,9.404216,10.000000,3.482891,4.642462,0.100000,2.281157,0.542712,,,,0.100000,0.100000,0.100000,10.000000,
Tm5f,,,,,,,,,,,1.028464,,,,,,,,4.929281,,,,,,,,,10.000000,,,,,,,2.476208,,,,,,8.398317,,,0.100000,0.179514,,9.888713,10.000000,0.100000,,0.100000,,1.008354,5.654511,,
TmY10,,,,,,,,,,,0.283098,,,,,,,,,0.100000,,,,,,,9.975354,,,,8.183794,5.185798,10.000000,,,,,,0.100000,0.160835,10.000000,,,0.100000,,0.100000,9.933736,7.926415,5.024882,,,,9.817158,,1.438923,3.306378
TmY11,,,,,,,,,,,0.338627,0.762509,,,,,,,,,,,,,,1.123487,0.100000,,,,,,,,6.769149,0.100000,0.100000,,,6.022129,,,,,,10.000000,7.623765,,0.100000,0.100000,9.633607,,9.633089,10.000000,0.100000,8.446885
TmY14,,,,,,,,,,,,,,,10.000000,,0.100000,,,0.991912,,,,,,4.560614,,,,0.100000,,10.000000,,,,0.702606,,,,2.401695,,,,,,,,,,,,,,0.100000,,
TmY15,,,,,,,,,,,1.297885,,5.670641,0.100000,0.875505,2.086451,,,4.383428,10.000000,2.253330,10.000000,10.000000,7.924515,,6.527720,7.908829,5.724090,10.000000,,,,,,,,0.216052,,,0.100000,,,5.029278,,,,,,0.100000,3.866579,,4.173944,,0.100000,,
TmY3,,,,,,,0.100000,,0.100000,2.361067,0.645980,0.100000,,,1.041777,,,,3.256830,,,,,,,7.424335,0.100000,,,,0.100000,,,,,,0.100000,,,,,,0.100000,,,,,10.000000,0.147643,2.891857,0.100000,9.974817,,0.100000,,10.000000
TmY4,,,,,,,,,,,,,,,,,,,0.100000,,,,,,,,,,,,,,0.100000,,,5.353022,,,,,9.795270,,,,,,,,,,10.000000,,0.119725,0.100000,10.000000,7.232474
