idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294767,0.997855,0.256230,10.000000,565.870095,0.000000,1.000000
1,R7,1.000000,10.000000,0.000002,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.222478,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.246187,15.689340,0.788121,0.177847,27.345607,942.242900,0.000000,0.395248
4,L2,1.000000,10.000000,20.000000,1.915350,0.599350,10.000000,1100.000000,0.000000,0.881979
5,L3,1.000000,1.673296,20.000000,0.668522,-0.829974,60.359598,1100.000000,0.000000,0.935117
6,L4,1.000000,5.574488,5.577531,0.955785,0.396664,10.000000,1100.000000,0.000000,0.515983
7,L5,1.000000,10.000000,-20.000000,1.631577,-0.157237,10.000000,183.701235,0.000000,0.951925
8,Mi1,1.000000,3.311198,-3.827511,2.843779,-0.434717,10.000000,1100.000000,0.000000,1.000000
9,Mi4,1.000000,10.000000,-1.899849,1.949849,2.083527,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.825958,5.360497,1.046042,-0.325323,22.790399,1100.000000,0.000000,0.807835
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.061877,0.982925,0.102146,10.000000,218.558054,0.000000,1.000000
14,T3,1.000000,8.328898,0.625509,1.040982,0.158285,10.000000,100.000000,0.000000,0.851781
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.809399,0.955059,0.958713,0.011335,10.000000,332.131821,0.000000,0.972009
17,T4c,1.000000,7.684444,0.264853,0.988681,0.167995,10.000000,166.421686,0.000000,0.999916
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.945326,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891505,999.812967,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871766,967.354167,0.000000,0.010000
22,T5d,1.000000,9.978396,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.979566
23,Tm1,1.000000,2.834630,-1.705661,1.893216,0.799658,20.963189,1100.000000,0.000000,0.995470
24,Tm2,1.000000,2.483886,3.472176,1.159095,0.305226,10.000000,118.348492,0.000000,1.000000
25,Tm20,1.000000,5.811631,7.808200,0.990437,0.424979,100.000000,1100.000000,0.000000,0.559138
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.802667,1.286807,0.971945,-1.236034,10.000000,236.377540,0.000000,0.994345
28,Tm4,1.000000,5.810933,19.999532,1.069976,0.944240,10.000000,386.164440,0.000000,0.692605
29,Tm9,1.000000,7.118799,9.912757,1.733911,0.992254,58.410434,1100.000000,0.000000,1.000000
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.812452,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.966018,0.961095,0.332954,10.000000,180.562001,0.000000,1.000000
