idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294913,0.997855,0.256230,10.000000,561.927564,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000001,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.221250,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.229705,15.664510,0.787752,0.177656,27.323090,944.002018,0.000000,0.394928
4,L2,1.000000,10.000000,20.000000,1.915358,0.599407,10.000000,1100.000000,0.000000,0.879334
5,L3,1.000000,1.664778,20.000000,0.667939,-0.829377,60.388189,1100.000000,0.000000,0.933535
6,L4,1.000000,5.548065,5.542138,0.949087,0.393952,10.000000,1100.000000,0.000000,0.496736
7,L5,1.000000,10.000000,-20.000000,1.630928,-0.157192,10.000000,183.806682,0.000000,0.951777
8,Mi1,1.000000,3.333975,-3.806209,2.826834,-0.432065,10.000000,1100.000000,0.000000,0.999982
9,Mi4,1.000000,10.000000,-1.903516,1.952327,2.086349,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.666424,5.208359,1.017171,-0.316320,22.853962,1100.000000,0.000000,0.785314
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.057862,0.982925,0.102146,10.000000,218.745891,0.000000,1.000000
14,T3,1.000000,8.329258,0.626658,1.040982,0.158285,10.000000,100.000000,0.000000,0.852236
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.811285,0.952477,0.958713,0.011335,10.000000,328.242466,0.000000,0.974410
17,T4c,1.000000,7.706935,0.263192,0.988681,0.167995,10.000000,163.134006,0.000000,0.999821
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.951575,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891607,999.812967,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871859,967.354164,0.000000,0.010000
22,T5d,1.000000,9.963966,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.965866
23,Tm1,1.000000,2.830429,-1.704158,1.892854,0.799591,20.963272,1100.000000,0.000000,0.996044
24,Tm2,1.000000,2.494599,3.455542,1.153204,0.303723,10.000000,118.318415,0.000000,0.999975
25,Tm20,1.000000,5.809572,7.807034,0.990437,0.424979,100.000000,1100.000000,0.000000,0.559569
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.801127,1.286929,0.971742,-1.234893,10.000000,236.506628,0.000000,0.994662
28,Tm4,1.000000,5.821802,19.990339,1.069851,0.946172,10.000000,384.486584,0.000000,0.691518
29,Tm9,1.000000,7.216022,9.799830,1.714688,0.981312,58.368674,1100.000000,0.000000,0.999988
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.813764,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.966887,0.961095,0.332954,10.000000,180.480750,0.000000,1.000000
