idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.295073,0.997855,0.256230,10.000000,606.526794,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000019,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.215786,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.300122,15.792904,0.786205,0.177547,27.614151,936.264989,0.000000,0.393552
4,L2,1.000000,10.000000,20.000000,1.912756,0.597226,10.000000,1100.000000,0.000000,0.897978
5,L3,1.000000,1.705155,20.000000,0.667947,-0.827056,60.013661,1100.000000,0.000000,0.935395
6,L4,1.000000,5.668978,5.714509,0.978770,0.404676,10.000000,1100.000000,0.000000,0.573524
7,L5,1.000000,10.000000,-20.000000,1.637294,-0.157523,10.000000,183.494901,0.000000,0.950727
8,Mi1,1.000000,3.278596,-3.831723,2.872618,-0.438977,10.000000,1100.000000,0.000000,0.996552
9,Mi4,1.000000,10.000000,-1.913131,1.955557,2.089174,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,8.408273,5.835891,1.137401,-0.354196,22.399834,1100.000000,0.000000,0.873764
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.089258,0.982925,0.102146,10.000000,219.420432,0.000000,1.000000
14,T3,1.000000,8.330395,0.627326,1.040982,0.158285,10.000000,100.000000,0.000000,0.848608
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.802059,0.975811,0.958713,0.011335,10.000000,370.032288,0.000000,0.954024
17,T4c,1.000000,7.519890,0.293255,0.988681,0.167995,10.000000,205.674684,0.000000,0.999652
18,T4d,1.000000,10.000000,9.541193,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.960655,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.890405,999.812970,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.870573,967.354194,0.000000,0.010000
22,T5d,1.000000,9.999697,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.999698
23,Tm1,1.000000,2.863768,-1.681702,1.880957,0.792554,20.987852,1100.000000,0.000000,0.993015
24,Tm2,1.000000,2.391610,3.613509,1.206205,0.316570,10.000000,118.462562,0.000000,0.999986
25,Tm20,1.000000,5.855971,7.920451,0.990437,0.424979,100.000000,1100.000000,0.000000,0.565375
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.813214,1.294573,0.977141,-1.243387,10.000000,235.962825,0.000000,0.992449
28,Tm4,1.000000,5.802699,19.972520,1.069385,0.901886,10.000000,424.867944,0.000000,0.689446
29,Tm9,1.000000,6.806253,10.208493,1.802697,1.032304,58.378053,1100.000000,0.000000,0.999954
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.806130,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.971406,0.961095,0.332954,10.000000,180.312693,0.000000,1.000000
