idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.295589,0.997855,0.256230,10.000000,597.646127,0.000000,1.000000
1,R7,1.000000,10.000000,0.000204,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.217452,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.294576,15.783664,0.786208,0.177506,27.606949,936.203085,0.000000,0.393199
4,L2,1.000000,10.000000,20.000000,1.912969,0.597623,10.000000,1100.000000,0.000000,0.894418
5,L3,1.000000,1.701049,20.000000,0.668049,-0.827810,60.088456,1100.000000,0.000000,0.935853
6,L4,1.000000,5.652739,5.682298,0.973412,0.402792,10.000000,1100.000000,0.000000,0.562577
7,L5,1.000000,10.000000,-20.000000,1.636863,-0.157657,10.000000,183.327534,0.000000,0.950473
8,Mi1,1.000000,3.281302,-3.826556,2.868523,-0.438821,10.000000,1100.000000,0.000000,0.996484
9,Mi4,1.000000,10.000000,-1.910261,1.953790,2.087403,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,8.325894,5.769821,1.125702,-0.350333,22.492194,1100.000000,0.000000,0.864900
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.085694,0.982925,0.102146,10.000000,219.318827,0.000000,1.000000
14,T3,1.000000,8.329867,0.627946,1.040982,0.158285,10.000000,100.000000,0.000000,0.849127
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.802945,0.972670,0.958713,0.011335,10.000000,362.177254,0.000000,0.957340
17,T4c,1.000000,7.554440,0.287251,0.988681,0.167995,10.000000,196.616817,0.000000,1.000000
18,T4d,1.000000,10.000000,9.680759,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.936759,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.890655,999.812970,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.870881,967.354188,0.000000,0.010000
22,T5d,1.000000,10.000000,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,1.000000
23,Tm1,1.000000,2.860326,-1.684020,1.879706,0.792545,20.979614,1100.000000,0.000000,0.991959
24,Tm2,1.000000,2.428675,3.552913,1.186121,0.311523,10.000000,118.436735,0.000000,0.999359
25,Tm20,1.000000,5.844863,7.897813,0.990437,0.424979,100.000000,1100.000000,0.000000,0.564927
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.811375,1.293968,0.976878,-1.243001,10.000000,235.941819,0.000000,0.992720
28,Tm4,1.000000,5.799663,19.966201,1.069892,0.911900,10.000000,415.458549,0.000000,0.691080
29,Tm9,1.000000,6.756629,10.175875,1.789810,1.024149,58.355863,1100.000000,0.000000,1.000000
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.807440,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.969749,0.961095,0.332954,10.000000,180.540978,0.000000,1.000000
