idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294744,0.997855,0.256230,10.000000,567.840561,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000066,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.222647,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.258459,15.730813,0.787897,0.177850,27.446492,940.400118,0.000000,0.394911
4,L2,1.000000,10.000000,20.000000,1.915907,0.599387,10.000000,1100.000000,0.000000,0.883460
5,L3,1.000000,1.679196,20.000000,0.668969,-0.830438,60.346142,1100.000000,0.000000,0.935548
6,L4,1.000000,5.589044,5.601487,0.959893,0.398297,10.000000,1100.000000,0.000000,0.526156
7,L5,1.000000,10.000000,-20.000000,1.633336,-0.157469,10.000000,183.335012,0.000000,0.951450
8,Mi1,1.000000,3.302891,-3.829668,2.850745,-0.435817,10.000000,1100.000000,0.000000,0.999115
9,Mi4,1.000000,10.000000,-1.900539,1.950507,2.084335,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.908507,5.435442,1.060246,-0.329751,22.761391,1100.000000,0.000000,0.818677
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.068249,0.982925,0.102146,10.000000,218.736318,0.000000,1.000000
14,T3,1.000000,8.328683,0.627060,1.040982,0.158285,10.000000,100.000000,0.000000,0.851503
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.807552,0.955391,0.958713,0.011335,10.000000,334.077102,0.000000,0.969752
17,T4c,1.000000,7.671439,0.266612,0.988681,0.167995,10.000000,168.269563,0.000000,0.999922
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.942688,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891454,999.812968,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871720,967.354168,0.000000,0.010000
22,T5d,1.000000,9.987548,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.988214
23,Tm1,1.000000,2.836480,-1.706589,1.893885,0.799874,20.965475,1100.000000,0.000000,0.994760
24,Tm2,1.000000,2.478847,3.482896,1.162811,0.306157,10.000000,118.376507,0.000000,0.999982
25,Tm20,1.000000,5.812847,7.811862,0.990437,0.424979,100.000000,1100.000000,0.000000,0.558841
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.803889,1.289887,0.973803,-1.238933,10.000000,236.250559,0.000000,0.994163
28,Tm4,1.000000,5.806257,20.000000,1.069947,0.942273,10.000000,387.972142,0.000000,0.693195
29,Tm9,1.000000,7.053687,9.983009,1.746125,0.999235,58.375167,1100.000000,0.000000,1.000000
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.812384,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.967945,0.961095,0.332954,10.000000,180.802245,0.000000,1.000000
