idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294487,0.997855,0.256230,10.000000,663.176071,0.000000,1.000000
1,R7,1.000000,10.000000,-0.010041,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.220066,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.353344,15.856896,0.788063,0.178391,27.737802,932.223055,0.000000,0.394275
4,L2,1.000000,10.000000,20.000000,1.915437,0.600062,10.000000,1079.100538,0.000000,0.896485
5,L3,1.000000,1.713316,20.000000,0.677405,-0.834908,59.549269,1100.000000,0.000000,0.921916
6,L4,1.000000,5.806238,6.017247,1.030542,0.428194,10.000000,1100.000000,0.000000,0.643482
7,L5,1.000000,10.000000,-20.000000,1.639510,-0.157693,10.000000,184.244714,0.000000,0.946023
8,Mi1,1.000000,3.287719,-3.863971,2.913815,-0.446511,10.000000,1100.000000,0.000000,0.997900
9,Mi4,1.000000,10.000000,-1.942442,1.990165,2.124895,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,9.547660,6.695382,1.303739,-0.405766,22.026271,1100.000000,0.000000,0.994715
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.123253,0.982925,0.102146,10.000000,221.805937,0.000000,1.000000
14,T3,1.000000,8.435312,0.695538,1.040982,0.158285,10.000000,100.000000,0.000000,0.948735
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.796875,0.988041,0.958713,0.011335,10.000000,424.280982,0.000000,0.936690
17,T4c,1.000000,7.316904,0.328795,0.988681,0.167995,10.000000,263.483023,0.000000,0.999166
18,T4d,1.000000,10.000000,8.050326,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,9.271366,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.888852,999.812974,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.868367,967.354233,0.000000,0.010000
22,T5d,1.000000,10.000000,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,1.000000
23,Tm1,1.000000,2.680470,-1.798719,2.030932,0.856934,21.066294,1100.000000,0.000000,1.000000
24,Tm2,1.000000,2.257321,3.907295,1.308572,0.343073,10.000000,119.477288,0.000000,0.999729
25,Tm20,1.000000,5.995986,8.135492,0.990437,0.424979,100.000000,1100.000000,0.000000,0.579646
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.781545,1.311568,0.990800,-1.261861,10.000000,235.838009,0.000000,0.999047
28,Tm4,1.000000,5.824144,20.000000,1.084310,0.867380,10.000000,483.443414,0.000000,0.679141
29,Tm9,1.000000,6.674627,10.868452,1.942958,1.111789,58.491380,1100.000000,0.000000,1.000000
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,9.965373,0.826740,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.975300,0.961095,0.332954,10.000000,179.763331,0.000000,1.000000
