idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294848,0.997855,0.256230,10.000000,569.831167,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000003,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.221910,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.264633,15.752810,0.789106,0.178201,27.482720,938.936677,0.000000,0.395275
4,L2,1.000000,10.000000,20.000000,1.915157,0.599191,10.000000,1100.000000,0.000000,0.886816
5,L3,1.000000,1.685296,20.000000,0.669232,-0.830462,60.327705,1100.000000,0.000000,0.936941
6,L4,1.000000,5.612730,5.634735,0.965122,0.400318,10.000000,1100.000000,0.000000,0.540338
7,L5,1.000000,10.000000,-20.000000,1.633853,-0.157529,10.000000,183.338206,0.000000,0.950949
8,Mi1,1.000000,3.300895,-3.831395,2.853329,-0.436083,10.000000,1100.000000,0.000000,0.996961
9,Mi4,1.000000,10.000000,-1.903728,1.951134,2.084929,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.995759,5.515538,1.076734,-0.334959,22.743784,1100.000000,0.000000,0.830125
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.070337,0.982925,0.102146,10.000000,218.774801,0.000000,1.000000
14,T3,1.000000,8.328742,0.627506,1.040982,0.158285,10.000000,100.000000,0.000000,0.851531
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.808114,0.958606,0.958713,0.011335,10.000000,336.046777,0.000000,0.969701
17,T4c,1.000000,7.663525,0.269210,0.988681,0.167995,10.000000,170.226967,0.000000,0.999867
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.936448,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891403,999.812968,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871673,967.354169,0.000000,0.010000
22,T5d,1.000000,9.991561,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.992127
23,Tm1,1.000000,2.834520,-1.707058,1.894844,0.800012,20.968865,1100.000000,0.000000,0.993741
24,Tm2,1.000000,2.468546,3.499111,1.168951,0.307582,10.000000,118.406892,0.000000,0.999569
25,Tm20,1.000000,5.815316,7.818096,0.990437,0.424979,100.000000,1100.000000,0.000000,0.559710
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.803593,1.289881,0.974745,-1.240495,10.000000,236.150424,0.000000,0.994300
28,Tm4,1.000000,5.796761,19.996228,1.069442,0.939497,10.000000,389.866530,0.000000,0.694086
29,Tm9,1.000000,6.974526,10.069828,1.762474,1.008500,58.366976,1100.000000,0.000000,0.999732
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.811612,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.969805,0.961095,0.332954,10.000000,181.038455,0.000000,1.000000
