idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.240334,0.997855,0.256230,10.000000,945.340876,0.000000,1.000000
1,R7,1.000000,10.000000,-0.024069,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.281935,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,5.962537,12.221614,0.593303,0.142820,28.529025,612.063731,0.000000,0.299257
4,L2,1.000000,10.000000,20.000000,1.795653,0.631712,10.000000,653.036946,0.000000,0.842449
5,L3,1.000000,1.744290,20.000000,0.660106,-0.839237,58.633668,1100.000000,0.000000,0.646742
6,L4,1.000000,7.052364,5.513992,0.862948,0.425194,10.000000,689.795583,0.000000,0.538092
7,L5,1.000000,10.000000,-20.000000,1.668128,-0.163867,10.000000,238.828333,0.000000,0.859670
8,Mi1,1.000000,4.012019,-2.680830,2.341005,-0.382370,12.835842,1100.000000,0.000000,0.767411
9,Mi4,1.000000,9.516249,-2.068037,1.943416,2.050618,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,9.227060,6.466207,1.267956,-0.394822,16.498222,1100.000000,0.000000,0.892546
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,2.538732,0.982925,0.102146,10.000000,535.096140,0.000000,1.000000
14,T3,1.000000,9.140532,2.885246,1.040982,0.158285,10.000000,493.566541,0.000000,0.904762
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,4.571377,0.706849,0.958713,0.011335,10.000000,750.736123,0.000000,0.747857
17,T4c,1.000000,7.236349,0.476227,0.988681,0.167995,10.000000,694.976879,0.000000,0.927363
18,T4d,1.000000,10.000000,3.466082,1.011130,0.042308,10.000000,548.125811,0.000000,1.000000
19,T5a,1.000000,10.000000,10.682433,1.014142,0.330204,10.000000,1016.849128,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.877753,999.813010,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.850528,967.354469,0.000000,0.010000
22,T5d,1.000000,9.198724,12.746870,0.960378,-0.339860,23.460221,1100.000000,0.000000,0.782304
23,Tm1,1.000000,2.281485,-1.890946,1.836257,0.845902,24.769277,1100.000000,0.000000,0.928138
24,Tm2,1.000000,2.328917,4.399898,1.514502,0.361915,10.000000,512.271494,0.000000,0.939417
25,Tm20,1.000000,7.093242,7.849190,0.990437,0.424979,100.000000,1100.000000,0.000000,0.559065
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.325711,3.565670,0.987056,-1.108149,10.000000,515.888164,0.000000,0.947771
28,Tm4,1.000000,5.785588,20.000000,1.127434,0.797154,10.000000,994.474043,0.000000,0.832118
29,Tm9,1.000000,2.538409,8.626121,1.701492,0.976723,62.729889,1100.000000,0.000000,0.819226
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,9.489320,1.354708,1.001789,0.307160,10.000000,489.788616,0.000000,0.846734
33,Lawf2,1.000000,10.000000,1.446238,0.961095,0.332954,10.000000,482.940157,0.000000,1.000000
