idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294642,0.997855,0.256230,10.000000,634.315212,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000356,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.216552,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.321346,15.814378,0.786871,0.177681,27.617410,936.576137,0.000000,0.393294
4,L2,1.000000,10.000000,20.000000,1.918997,0.598465,10.000000,1100.000000,0.000000,0.903742
5,L3,1.000000,1.730989,20.000000,0.665136,-0.822098,59.794175,1100.000000,0.000000,0.929423
6,L4,1.000000,5.717026,5.791558,0.992096,0.409581,10.000000,1100.000000,0.000000,0.598405
7,L5,1.000000,10.000000,-20.000000,1.637778,-0.157868,10.000000,184.058760,0.000000,0.948776
8,Mi1,1.000000,3.264274,-3.833142,2.885646,-0.441201,10.000000,1100.000000,0.000000,0.992073
9,Mi4,1.000000,10.000000,-1.911736,1.956878,2.089778,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,8.855499,6.146056,1.196322,-0.372636,22.216780,1100.000000,0.000000,0.916917
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.094514,0.982925,0.102146,10.000000,219.743126,0.000000,1.000000
14,T3,1.000000,8.329584,0.626466,1.040982,0.158285,10.000000,100.000000,0.000000,0.843629
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.797853,0.984653,0.958713,0.011335,10.000000,395.968846,0.000000,0.944107
17,T4c,1.000000,7.405352,0.311921,0.988681,0.167995,10.000000,234.138213,0.000000,1.000000
18,T4d,1.000000,10.000000,8.927518,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,9.087197,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.889638,999.812972,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.869544,967.354214,0.000000,0.010000
22,T5d,1.000000,10.000000,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,1.000000
23,Tm1,1.000000,2.846773,-1.663459,1.885219,0.793664,21.014467,1100.000000,0.000000,0.999418
24,Tm2,1.000000,2.326551,3.716504,1.239863,0.324918,10.000000,118.524876,0.000000,1.000000
25,Tm20,1.000000,5.928343,8.000241,0.990437,0.424979,100.000000,1100.000000,0.000000,0.571313
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.795667,1.301172,0.983454,-1.251661,10.000000,235.942840,0.000000,0.996248
28,Tm4,1.000000,5.807913,19.945824,1.071761,0.876112,10.000000,453.883969,0.000000,0.685390
29,Tm9,1.000000,6.855812,10.311683,1.842682,1.054287,58.460965,1100.000000,0.000000,1.000000
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.804713,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.973704,0.961095,0.332954,10.000000,179.859848,0.000000,1.000000
