idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294795,0.997855,0.256230,10.000000,563.906208,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000013,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.221863,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.237401,15.672765,0.788109,0.177710,27.321114,943.646642,0.000000,0.395057
4,L2,1.000000,10.000000,20.000000,1.915350,0.599352,10.000000,1100.000000,0.000000,0.880563
5,L3,1.000000,1.669205,20.000000,0.668180,-0.829773,60.370862,1100.000000,0.000000,0.934351
6,L4,1.000000,5.560758,5.557998,0.952493,0.395337,10.000000,1100.000000,0.000000,0.506375
7,L5,1.000000,10.000000,-20.000000,1.631244,-0.157172,10.000000,183.825099,0.000000,0.951886
8,Mi1,1.000000,3.321752,-3.817850,2.835392,-0.433494,10.000000,1100.000000,0.000000,0.999980
9,Mi4,1.000000,10.000000,-1.900878,1.950260,2.084118,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.740562,5.274959,1.029533,-0.320172,22.838220,1100.000000,0.000000,0.794697
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.061100,0.982925,0.102146,10.000000,218.648630,0.000000,1.000000
14,T3,1.000000,8.329082,0.625955,1.040982,0.158285,10.000000,100.000000,0.000000,0.852002
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.810660,0.954622,0.958713,0.011335,10.000000,330.187725,0.000000,0.973500
17,T4c,1.000000,7.699764,0.262838,0.988681,0.167995,10.000000,164.577004,0.000000,0.999815
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.950558,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891556,999.812967,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871812,967.354165,0.000000,0.010000
22,T5d,1.000000,9.969789,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.971355
23,Tm1,1.000000,2.831561,-1.705166,1.893296,0.799746,20.962389,1100.000000,0.000000,0.995114
24,Tm2,1.000000,2.491279,3.463867,1.156219,0.304500,10.000000,118.328041,0.000000,0.999976
25,Tm20,1.000000,5.808875,7.805804,0.990437,0.424979,100.000000,1100.000000,0.000000,0.559553
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.801228,1.286806,0.971832,-1.235626,10.000000,236.461831,0.000000,0.994630
28,Tm4,1.000000,5.819523,19.981677,1.069232,0.945354,10.000000,384.694968,0.000000,0.691851
29,Tm9,1.000000,7.175601,9.853052,1.723690,0.986395,58.405850,1100.000000,0.000000,0.999979
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.813231,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.966718,0.961095,0.332954,10.000000,180.500386,0.000000,1.000000
