idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294720,0.997855,0.256230,10.000000,566.846865,0.000000,1.000000
1,R7,1.000000,10.000000,0.000009,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.222612,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.248540,15.696102,0.788451,0.177880,27.353197,941.469722,0.000000,0.395416
4,L2,1.000000,10.000000,20.000000,1.915538,0.599332,10.000000,1100.000000,0.000000,0.882969
5,L3,1.000000,1.675040,20.000000,0.668399,-0.829833,60.350470,1100.000000,0.000000,0.935033
6,L4,1.000000,5.581490,5.587717,0.957550,0.397333,10.000000,1100.000000,0.000000,0.521002
7,L5,1.000000,10.000000,-20.000000,1.631729,-0.157259,10.000000,183.676482,0.000000,0.951940
8,Mi1,1.000000,3.307784,-3.831383,2.846463,-0.435176,10.000000,1100.000000,0.000000,0.999971
9,Mi4,1.000000,10.000000,-1.899996,1.949621,2.083265,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.857495,5.389586,1.051593,-0.327042,22.781945,1100.000000,0.000000,0.812074
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.061567,0.982925,0.102146,10.000000,218.568558,0.000000,1.000000
14,T3,1.000000,8.328827,0.625651,1.040982,0.158285,10.000000,100.000000,0.000000,0.851694
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.808839,0.955014,0.958713,0.011335,10.000000,333.093811,0.000000,0.971366
17,T4c,1.000000,7.679796,0.265608,0.988681,0.167995,10.000000,167.322866,0.000000,0.999508
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.942215,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891480,999.812967,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871743,967.354167,0.000000,0.010000
22,T5d,1.000000,9.982525,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.983537
23,Tm1,1.000000,2.834877,-1.705676,1.893296,0.799653,20.963963,1100.000000,0.000000,0.995355
24,Tm2,1.000000,2.481177,3.476470,1.160665,0.305616,10.000000,118.357564,0.000000,1.000000
25,Tm20,1.000000,5.811517,7.809547,0.990437,0.424979,100.000000,1100.000000,0.000000,0.559181
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.802710,1.286566,0.971958,-1.236623,10.000000,236.349502,0.000000,0.994356
28,Tm4,1.000000,5.808269,19.999438,1.069912,0.943183,10.000000,387.053074,0.000000,0.692935
29,Tm9,1.000000,7.089450,9.942369,1.739028,0.995128,58.404516,1100.000000,0.000000,0.999973
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.812015,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.966097,0.961095,0.332954,10.000000,180.614612,0.000000,1.000000
