idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294903,0.997855,0.256230,10.000000,560.930103,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000003,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.220696,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.226346,15.658070,0.787421,0.177606,27.319603,944.249625,0.000000,0.394872
4,L2,1.000000,10.000000,20.000000,1.915774,0.599565,10.000000,1100.000000,0.000000,0.879042
5,L3,1.000000,1.662594,20.000000,0.667813,-0.829376,60.397397,1100.000000,0.000000,0.933432
6,L4,1.000000,5.542700,5.534213,0.947766,0.393436,10.000000,1100.000000,0.000000,0.492796
7,L5,1.000000,10.000000,-20.000000,1.630739,-0.157195,10.000000,183.788534,0.000000,0.951736
8,Mi1,1.000000,3.340306,-3.800553,2.822457,-0.431440,10.000000,1100.000000,0.000000,0.999941
9,Mi4,1.000000,10.000000,-1.904187,1.952953,2.086953,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.623512,5.171468,1.010118,-0.314113,22.857578,1100.000000,0.000000,0.779880
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.057373,0.982925,0.102146,10.000000,218.742112,0.000000,1.000000
14,T3,1.000000,8.329243,0.626539,1.040982,0.158285,10.000000,100.000000,0.000000,0.852253
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.811154,0.952828,0.958713,0.011335,10.000000,327.258972,0.000000,0.974880
17,T4c,1.000000,7.710319,0.262644,0.988681,0.167995,10.000000,162.813414,0.000000,0.999956
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.952125,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891633,999.812967,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871883,967.354164,0.000000,0.010000
22,T5d,1.000000,9.962277,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.964308
23,Tm1,1.000000,2.830683,-1.704209,1.892833,0.799640,20.965656,1100.000000,0.000000,0.996080
24,Tm2,1.000000,2.497389,3.452201,1.151995,0.303426,10.000000,118.326935,0.000000,0.999983
25,Tm20,1.000000,5.808766,7.806060,0.990437,0.424979,100.000000,1100.000000,0.000000,0.559729
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.802276,1.286878,0.971542,-1.234801,10.000000,236.529813,0.000000,0.994404
28,Tm4,1.000000,5.822792,19.993487,1.069978,0.946350,10.000000,384.545202,0.000000,0.691494
29,Tm9,1.000000,7.233806,9.773471,1.710259,0.978810,58.372865,1100.000000,0.000000,0.999989
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.814231,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.966676,0.961095,0.332954,10.000000,180.494791,0.000000,1.000000
