idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294921,0.997855,0.256230,10.000000,579.186704,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000068,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.222436,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.279900,15.784884,0.786712,0.177603,27.575452,937.467388,0.000000,0.393869
4,L2,1.000000,10.000000,20.000000,1.914734,0.598771,10.000000,1100.000000,0.000000,0.889042
5,L3,1.000000,1.691265,20.000000,0.668855,-0.830205,60.263934,1100.000000,0.000000,0.936292
6,L4,1.000000,5.628107,5.648779,0.967818,0.401133,10.000000,1100.000000,0.000000,0.547937
7,L5,1.000000,10.000000,-20.000000,1.635926,-0.157709,10.000000,182.936328,0.000000,0.950532
8,Mi1,1.000000,3.295445,-3.817406,2.856640,-0.436836,10.000000,1100.000000,0.000000,0.995847
9,Mi4,1.000000,10.000000,-1.905811,1.952019,2.085628,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,8.136286,5.613906,1.096937,-0.341354,22.639362,1100.000000,0.000000,0.843614
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.081278,0.982925,0.102146,10.000000,218.964150,0.000000,1.000000
14,T3,1.000000,8.329825,0.628646,1.040982,0.158285,10.000000,100.000000,0.000000,0.851127
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.806197,0.963522,0.958713,0.011335,10.000000,345.219532,0.000000,0.964606
17,T4c,1.000000,7.627489,0.274196,0.988681,0.167995,10.000000,178.664331,0.000000,0.998910
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.933319,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891148,999.812968,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871427,967.354176,0.000000,0.010000
22,T5d,1.000000,9.999361,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.999378
23,Tm1,1.000000,2.836622,-1.705848,1.894533,0.799571,20.970505,1100.000000,0.000000,0.994451
24,Tm2,1.000000,2.457354,3.515036,1.174182,0.308837,10.000000,118.430545,0.000000,0.999691
25,Tm20,1.000000,5.827526,7.856440,0.990437,0.424979,100.000000,1100.000000,0.000000,0.562215
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.802092,1.294427,0.977397,-1.244115,10.000000,236.005498,0.000000,0.994636
28,Tm4,1.000000,5.795656,20.000000,1.069620,0.930871,10.000000,397.578893,0.000000,0.693816
29,Tm9,1.000000,6.874683,10.128599,1.772042,1.014148,58.368289,1100.000000,0.000000,0.999896
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.811653,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.968991,0.961095,0.332954,10.000000,181.071565,0.000000,1.000000
