idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.285180,0.997855,0.256230,10.000000,751.006972,0.000000,1.000000
1,R7,1.000000,10.000000,0.000020,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.262988,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.768251,14.621630,0.710542,0.165276,29.412205,851.222873,0.000000,0.363975
4,L2,1.000000,10.000000,20.000000,1.907770,0.626713,10.000000,911.580221,0.000000,0.935815
5,L3,1.000000,1.667190,20.000000,0.673724,-0.862442,59.130060,1100.000000,0.000000,0.834591
6,L4,1.000000,6.209893,5.521812,0.924814,0.415290,10.000000,943.836945,0.000000,0.577414
7,L5,1.000000,10.000000,-20.000000,1.652462,-0.160603,10.000000,194.002267,0.000000,0.940039
8,Mi1,1.000000,3.288690,-3.466973,2.776803,-0.444128,10.000000,1100.000000,0.000000,0.966926
9,Mi4,1.000000,10.000000,-1.965138,1.890331,2.023381,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,10.000000,7.088496,1.411506,-0.441313,20.417342,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,2.948670,0.982925,0.102146,10.000000,265.253091,0.000000,1.000000
14,T3,1.000000,8.410010,1.253484,1.040982,0.158285,10.000000,161.305738,0.000000,0.972900
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,4.119735,0.806732,0.958713,0.011335,10.000000,521.973622,0.000000,0.815644
17,T4c,1.000000,6.612810,0.488260,0.988681,0.167995,10.000000,411.435247,0.000000,0.959464
18,T4d,1.000000,10.000000,5.343360,1.011130,0.042308,10.000000,235.791103,0.000000,1.000000
19,T5a,1.000000,10.000000,10.682433,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.884214,999.812985,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.862596,967.354323,0.000000,0.010000
22,T5d,1.000000,9.536274,15.292293,0.960378,-0.339860,18.456066,1100.000000,0.000000,0.945668
23,Tm1,1.000000,1.990361,-2.120026,2.357780,1.039597,22.164975,1100.000000,0.000000,0.943662
24,Tm2,1.000000,2.646809,3.656614,1.308918,0.356269,10.000000,191.838971,0.000000,1.000000
25,Tm20,1.000000,6.426856,7.977403,0.990437,0.424979,100.000000,1100.000000,0.000000,0.571922
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.757736,1.635481,0.998102,-1.311948,10.000000,246.013693,0.000000,0.999313
28,Tm4,1.000000,5.664952,20.000000,1.081370,0.792334,10.000000,676.213404,0.000000,0.703128
29,Tm9,1.000000,4.423835,9.013840,1.867785,1.070110,60.588999,1100.000000,0.000000,0.995645
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,8.993908,1.095109,1.001789,0.307160,10.000000,173.721984,0.000000,0.928739
33,Lawf2,1.000000,10.000000,1.062283,0.961095,0.332954,10.000000,187.734323,0.000000,1.000000
