idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.208360,0.997855,0.256230,10.000000,969.309778,0.000000,1.000000
1,R7,1.000000,10.000000,0.004126,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.290696,1.004159,-0.366786,10.000000,1098.953351,0.000000,1.000000
3,L1,1.000000,6.520376,11.130727,0.537633,0.129023,30.611572,538.214547,0.000000,0.280404
4,L2,1.000000,10.000000,20.000000,1.751539,0.627973,10.000000,570.830075,0.000000,0.857867
5,L3,1.000000,1.845057,20.000000,0.650307,-0.821740,57.982244,1100.000000,0.000000,0.617743
6,L4,1.000000,7.222453,5.234083,0.787558,0.396699,10.000000,599.279424,0.000000,0.475952
7,L5,1.000000,10.000000,-20.000000,1.677315,-0.158326,10.000000,240.657064,0.000000,0.869717
8,Mi1,1.000000,4.230351,-2.503459,2.184388,-0.349504,13.043090,1100.000000,0.000000,0.713911
9,Mi4,1.000000,9.472202,-1.999188,1.905932,2.001715,10.000000,1100.000000,0.000000,0.999064
10,Mi9,1.000000,9.269867,6.128038,1.209190,-0.375283,16.410546,1100.000000,0.000000,0.872171
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,2.436787,0.982925,0.102146,10.000000,634.675078,0.000000,1.000000
14,T3,1.000000,9.265308,2.942557,1.040982,0.158285,10.000000,591.895803,0.000000,0.892449
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,4.700800,0.660594,0.958713,0.011335,10.000000,776.429161,0.000000,0.703863
17,T4c,1.000000,7.384264,0.446201,0.988681,0.167995,10.000000,743.961217,0.000000,0.922193
18,T4d,1.000000,10.000000,3.699962,1.011130,0.042308,10.000000,642.743582,0.000000,1.000000
19,T5a,1.000000,10.000000,10.682433,1.014142,0.330204,10.000000,1047.797429,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.875732,999.813018,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.843699,967.354546,0.000000,0.010000
22,T5d,1.000000,9.348479,12.297890,0.960378,-0.339860,25.086708,1100.000000,0.000000,0.733072
23,Tm1,1.000000,2.435819,-1.943162,1.639965,0.756130,26.453967,1100.000000,0.000000,0.921719
24,Tm2,1.000000,2.459616,4.129818,1.350333,0.309748,10.000000,612.438364,0.000000,0.910405
25,Tm20,1.000000,7.248725,7.422965,0.990437,0.424979,100.000000,1100.000000,0.000000,0.525937
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.482729,3.638777,0.938566,-1.016344,10.000000,601.410484,0.000000,0.898615
28,Tm4,1.000000,5.805541,20.000000,1.080658,0.767739,10.000000,1100.000000,0.000000,0.800962
29,Tm9,1.000000,2.402577,7.950997,1.510949,0.866869,62.620571,1100.000000,0.000000,0.744851
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,9.631398,1.358292,1.001789,0.307160,10.000000,584.176663,0.000000,0.846503
33,Lawf2,1.000000,10.000000,1.403933,0.961095,0.332954,10.000000,584.250907,0.000000,1.000000
