idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.273636,0.997855,0.256230,10.000000,819.199715,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000637,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.274661,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.994646,14.215812,0.692534,0.163738,27.744354,770.259329,0.000000,0.345448
4,L2,1.000000,10.000000,20.000000,1.883821,0.634375,10.000000,821.081117,0.000000,0.903861
5,L3,1.000000,1.656137,20.000000,0.661634,-0.854374,59.252832,1100.000000,0.000000,0.730070
6,L4,1.000000,6.541030,5.589730,0.926780,0.431480,10.000000,856.925974,0.000000,0.584727
7,L5,1.000000,10.000000,-20.000000,1.661284,-0.166208,10.000000,218.292054,0.000000,0.890002
8,Mi1,1.000000,3.600061,-3.164386,2.614234,-0.428854,11.405278,1100.000000,0.000000,0.891435
9,Mi4,1.000000,10.000000,-2.121974,1.946713,2.071814,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,9.623105,7.269488,1.460424,-0.457108,18.116504,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,2.819909,0.982925,0.102146,10.000000,344.330087,0.000000,1.000000
14,T3,1.000000,8.617747,2.001118,1.040982,0.158285,10.000000,277.287818,0.000000,0.894695
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,4.304446,0.781466,0.958713,0.011335,10.000000,602.925243,0.000000,0.818863
17,T4c,1.000000,6.736096,0.552650,0.988681,0.167995,10.000000,502.732866,0.000000,0.952773
18,T4d,1.000000,9.953084,6.405441,1.011130,0.042308,10.000000,349.173428,0.000000,1.000000
19,T5a,1.000000,10.000000,10.682433,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.882057,999.812993,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.859401,967.354367,0.000000,0.010000
22,T5d,1.000000,9.651380,15.103473,0.960378,-0.339860,21.310252,1100.000000,0.000000,0.920221
23,Tm1,1.000000,2.023699,-1.923709,2.202892,0.995307,22.890646,1100.000000,0.000000,0.943161
24,Tm2,1.000000,2.395306,4.328802,1.549350,0.410108,10.000000,298.380320,0.000000,1.000000
25,Tm20,1.000000,6.728476,8.040440,0.990437,0.424979,100.000000,1100.000000,0.000000,0.578860
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.449087,2.603892,1.016752,-1.286956,10.000000,324.868034,0.000000,1.000000
28,Tm4,1.000000,5.650719,20.000000,1.115206,0.799675,10.000000,780.859040,0.000000,0.781063
29,Tm9,1.000000,3.230642,10.129792,1.886509,1.082264,62.111731,1100.000000,0.000000,0.956396
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,9.122616,1.245041,1.001789,0.307160,10.000000,280.898110,0.000000,0.858241
33,Lawf2,1.000000,10.000000,1.309223,0.961095,0.332954,10.000000,275.271201,0.000000,1.000000
