idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,4.659726,-0.082679,0.997855,0.256230,10.000000,996.976389,0.000000,1.000000
1,R7,1.000000,10.000000,-0.006157,0.978516,-0.164004,90.329531,1093.541538,0.000000,1.000000
2,R8,1.000000,8.551595,-0.383850,1.004159,-0.366786,10.000000,1002.589251,0.000000,1.000000
3,L1,1.000000,7.181534,7.203726,0.346723,0.082030,54.812902,280.345608,0.000000,0.361346
4,L2,1.000000,10.000000,20.000000,1.646932,0.620687,10.000000,301.612361,0.000000,0.787744
5,L3,1.000000,3.368186,10.848501,0.396029,-0.480268,53.641146,1100.000000,0.000000,0.444174
6,L4,1.000000,7.948640,5.739102,0.595074,0.306540,10.000000,324.934167,0.000000,0.337673
7,L5,1.000000,10.000000,-14.683605,1.280814,-0.111345,10.000000,214.388002,0.000000,0.928258
8,Mi1,1.000000,5.676304,-2.211711,1.938271,-0.284703,10.000000,1100.000000,0.000000,0.817923
9,Mi4,1.000000,7.718394,0.021626,1.686346,1.807194,18.635918,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.566389,1.906446,0.682419,-0.218729,20.011281,1100.000000,0.000000,0.484938
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,1.921513,0.982925,0.102146,10.000000,917.665607,0.000000,1.000000
14,T3,1.000000,9.616049,1.208826,1.040982,0.158285,10.000000,893.427257,0.000000,0.972725
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,5.189071,0.455483,0.958713,0.011335,10.000000,965.862772,0.000000,0.740421
17,T4c,1.000000,7.822131,0.293871,0.988681,0.167995,10.000000,956.238074,0.000000,1.000000
18,T4d,1.000000,10.000000,2.409797,1.011130,0.042308,10.000000,925.316556,0.000000,1.000000
19,T5a,1.000000,10.000000,4.550878,1.014142,0.330204,10.000000,1062.129947,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.866585,999.813070,0.000000,0.010000
21,T5c,1.000000,0.100000,0.150773,1.036968,-0.294229,49.086558,1001.208188,0.000000,0.010000
22,T5d,1.000000,10.000000,9.214703,0.960378,-0.339860,65.322413,1100.000000,0.000000,1.000000
23,Tm1,1.000000,6.299857,-2.239418,1.548059,0.662438,38.191587,1080.767306,0.000000,0.689746
24,Tm2,1.000000,7.717799,-3.386453,1.032691,0.192184,10.000000,934.325217,0.000000,0.632749
25,Tm20,1.000000,8.468403,7.914824,0.990437,0.424979,100.000000,1100.000000,0.000000,0.813041
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.988220,2.705708,0.590073,-0.616139,10.000000,886.859583,0.000000,0.873669
28,Tm4,1.000000,7.911339,9.790742,0.561010,0.467877,12.178292,1049.209137,0.000000,0.591690
29,Tm9,1.000000,4.583983,3.716213,0.820083,0.455530,60.178978,1100.000000,0.000000,0.395309
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,1.064056,1.001789,0.307160,10.000000,881.538635,0.000000,1.000000
33,Lawf2,1.000000,10.000000,3.400657,0.961095,0.332954,10.000000,893.224324,0.000000,1.000000
