idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294946,0.997855,0.256230,10.000000,562.918482,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000005,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.221447,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.232456,15.669493,0.788058,0.177680,27.322900,943.966477,0.000000,0.394992
4,L2,1.000000,10.000000,20.000000,1.914777,0.599182,10.000000,1100.000000,0.000000,0.880264
5,L3,1.000000,1.666608,20.000000,0.668030,-0.829551,60.378826,1100.000000,0.000000,0.934009
6,L4,1.000000,5.554990,5.551157,0.950572,0.394522,10.000000,1100.000000,0.000000,0.501916
7,L5,1.000000,10.000000,-20.000000,1.631029,-0.157202,10.000000,183.827324,0.000000,0.951903
8,Mi1,1.000000,3.330436,-3.810045,2.829856,-0.432495,10.000000,1100.000000,0.000000,0.999965
9,Mi4,1.000000,10.000000,-1.903493,1.952335,2.086343,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.691791,5.232028,1.022021,-0.317723,22.847189,1100.000000,0.000000,0.788942
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.057907,0.982925,0.102146,10.000000,218.761233,0.000000,1.000000
14,T3,1.000000,8.329018,0.626276,1.040982,0.158285,10.000000,100.000000,0.000000,0.851983
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.811048,0.953810,0.958713,0.011335,10.000000,329.220149,0.000000,0.973958
17,T4c,1.000000,7.704717,0.262756,0.988681,0.167995,10.000000,163.755319,0.000000,0.999837
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.949080,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891581,999.812967,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871836,967.354165,0.000000,0.010000
22,T5d,1.000000,9.966495,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.968228
23,Tm1,1.000000,2.830278,-1.703326,1.892746,0.799485,20.960583,1100.000000,0.000000,0.995757
24,Tm2,1.000000,2.492042,3.459497,1.154580,0.304044,10.000000,118.307572,0.000000,0.999996
25,Tm20,1.000000,5.809803,7.807549,0.990437,0.424979,100.000000,1100.000000,0.000000,0.559710
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.801128,1.287133,0.971795,-1.235249,10.000000,236.498199,0.000000,0.994625
28,Tm4,1.000000,5.819195,19.982545,1.069408,0.945746,10.000000,384.427807,0.000000,0.691863
29,Tm9,1.000000,7.196458,9.825046,1.719207,0.983799,58.367951,1100.000000,0.000000,0.999959
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.813666,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.966633,0.961095,0.332954,10.000000,180.455059,0.000000,1.000000
