idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.295042,0.997855,0.256230,10.000000,616.307719,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000442,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.214479,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.308274,15.806013,0.786952,0.177710,27.616019,936.572201,0.000000,0.393588
4,L2,1.000000,10.000000,20.000000,1.918974,0.598746,10.000000,1100.000000,0.000000,0.900308
5,L3,1.000000,1.714125,20.000000,0.668004,-0.826643,59.936137,1100.000000,0.000000,0.934250
6,L4,1.000000,5.682641,5.738213,0.982876,0.406282,10.000000,1100.000000,0.000000,0.580988
7,L5,1.000000,10.000000,-20.000000,1.636846,-0.157609,10.000000,183.736141,0.000000,0.949647
8,Mi1,1.000000,3.275610,-3.820892,2.876006,-0.439735,10.000000,1100.000000,0.000000,0.993613
9,Mi4,1.000000,10.000000,-1.908824,1.956279,2.089331,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,8.655820,5.995923,1.167579,-0.363557,22.313856,1100.000000,0.000000,0.895777
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.086995,0.982925,0.102146,10.000000,219.610825,0.000000,1.000000
14,T3,1.000000,8.328060,0.624991,1.040982,0.158285,10.000000,100.000000,0.000000,0.844439
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.801029,0.980300,0.958713,0.011335,10.000000,378.736710,0.000000,0.949937
17,T4c,1.000000,7.481956,0.302431,0.988681,0.167995,10.000000,215.061026,0.000000,1.000000
18,T4d,1.000000,10.000000,9.338492,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.972332,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.890150,999.812971,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.870248,967.354201,0.000000,0.010000
22,T5d,1.000000,10.000000,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,1.000000
23,Tm1,1.000000,2.858356,-1.675890,1.879140,0.791654,21.004385,1100.000000,0.000000,0.994488
24,Tm2,1.000000,2.365081,3.648300,1.217213,0.319348,10.000000,118.519124,0.000000,1.000000
25,Tm20,1.000000,5.903067,7.951195,0.990437,0.424979,100.000000,1100.000000,0.000000,0.568651
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.805998,1.296367,0.979479,-1.246801,10.000000,235.987699,0.000000,0.994062
28,Tm4,1.000000,5.803485,19.963821,1.070580,0.893909,10.000000,434.502927,0.000000,0.688226
29,Tm9,1.000000,6.803661,10.222960,1.815247,1.038651,58.443913,1100.000000,0.000000,1.000000
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.804753,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.971315,0.961095,0.332954,10.000000,180.114889,0.000000,1.000000
