idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294726,0.997855,0.256230,10.000000,564.873798,0.000000,1.000000
1,R7,1.000000,10.000000,0.000025,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.222141,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.241626,15.682623,0.787794,0.177680,27.338571,943.034398,0.000000,0.395113
4,L2,1.000000,10.000000,20.000000,1.915251,0.599318,10.000000,1100.000000,0.000000,0.881193
5,L3,1.000000,1.670731,20.000000,0.668407,-0.829884,60.362157,1100.000000,0.000000,0.934661
6,L4,1.000000,5.566797,5.566147,0.953892,0.395897,10.000000,1100.000000,0.000000,0.510897
7,L5,1.000000,10.000000,-20.000000,1.631377,-0.157219,10.000000,183.684485,0.000000,0.951833
8,Mi1,1.000000,3.317024,-3.822481,2.838453,-0.433923,10.000000,1100.000000,0.000000,1.000000
9,Mi4,1.000000,10.000000,-1.900103,1.949733,2.083541,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.770851,5.302644,1.034980,-0.321904,22.811798,1100.000000,0.000000,0.799289
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.061707,0.982925,0.102146,10.000000,218.565398,0.000000,1.000000
14,T3,1.000000,8.329304,0.626232,1.040982,0.158285,10.000000,100.000000,0.000000,0.852211
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.809772,0.954459,0.958713,0.011335,10.000000,331.142167,0.000000,0.972554
17,T4c,1.000000,7.692344,0.264066,0.988681,0.167995,10.000000,165.479455,0.000000,0.999726
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.949766,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891531,999.812967,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871789,967.354166,0.000000,0.010000
22,T5d,1.000000,9.973762,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.975100
23,Tm1,1.000000,2.831372,-1.704900,1.893631,0.799893,20.962482,1100.000000,0.000000,0.994863
24,Tm2,1.000000,2.490085,3.466836,1.157416,0.304796,10.000000,118.339256,0.000000,1.000000
25,Tm20,1.000000,5.808892,7.805841,0.990437,0.424979,100.000000,1100.000000,0.000000,0.559080
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.801415,1.287129,0.972062,-1.236049,10.000000,236.383291,0.000000,0.994620
28,Tm4,1.000000,5.813303,19.999422,1.070000,0.945246,10.000000,385.314013,0.000000,0.692489
29,Tm9,1.000000,7.152501,9.878773,1.728072,0.988878,58.392616,1100.000000,0.000000,1.000000
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.812676,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.966203,0.961095,0.332954,10.000000,180.568221,0.000000,1.000000
