idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294841,0.997855,0.256230,10.000000,625.237443,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000458,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.217879,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.314099,15.814234,0.787325,0.177755,27.625859,936.387059,0.000000,0.393416
4,L2,1.000000,10.000000,20.000000,1.918425,0.598339,10.000000,1100.000000,0.000000,0.901928
5,L3,1.000000,1.725228,20.000000,0.665108,-0.822753,59.864146,1100.000000,0.000000,0.930430
6,L4,1.000000,5.696336,5.761874,0.986987,0.407752,10.000000,1100.000000,0.000000,0.588760
7,L5,1.000000,10.000000,-20.000000,1.637784,-0.157429,10.000000,183.878251,0.000000,0.949542
8,Mi1,1.000000,3.272484,-3.823806,2.878272,-0.440096,10.000000,1100.000000,0.000000,0.992071
9,Mi4,1.000000,10.000000,-1.909736,1.956453,2.089229,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,8.726974,6.054297,1.179020,-0.367094,22.264910,1100.000000,0.000000,0.903890
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.089143,0.982925,0.102146,10.000000,219.643851,0.000000,1.000000
14,T3,1.000000,8.328860,0.625515,1.040982,0.158285,10.000000,100.000000,0.000000,0.844151
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.799236,0.981316,0.958713,0.011335,10.000000,386.968073,0.000000,0.946887
17,T4c,1.000000,7.439449,0.307537,0.988681,0.167995,10.000000,224.538991,0.000000,0.998831
18,T4d,1.000000,10.000000,9.153538,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,9.064483,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.889894,999.812972,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.869905,967.354207,0.000000,0.010000
22,T5d,1.000000,10.000000,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,1.000000
23,Tm1,1.000000,2.855160,-1.672891,1.881269,0.792241,21.008217,1100.000000,0.000000,0.997413
24,Tm2,1.000000,2.344771,3.681476,1.228048,0.322009,10.000000,118.503101,0.000000,0.999973
25,Tm20,1.000000,5.908836,7.979994,0.990437,0.424979,100.000000,1100.000000,0.000000,0.570247
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.802479,1.298488,0.980950,-1.248710,10.000000,235.944221,0.000000,0.994602
28,Tm4,1.000000,5.808071,19.924825,1.070527,0.884282,10.000000,444.189105,0.000000,0.686728
29,Tm9,1.000000,6.817329,10.290403,1.826884,1.045233,58.448413,1100.000000,0.000000,0.999974
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.804393,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.972299,0.961095,0.332954,10.000000,180.002357,0.000000,1.000000
