idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294652,0.997855,0.256230,10.000000,568.833279,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000012,0.978516,-0.164004,100.000000,1100.000000,0.000000,1.000000
2,R8,1.000000,10.000000,-0.221962,1.004159,-0.366786,10.000000,1100.000000,0.000000,1.000000
3,L1,1.000000,4.261109,15.743211,0.788446,0.177958,27.465845,939.702618,0.000000,0.395046
4,L2,1.000000,10.000000,20.000000,1.915788,0.599601,10.000000,1100.000000,0.000000,0.884314
5,L3,1.000000,1.681515,20.000000,0.669211,-0.830569,60.336937,1100.000000,0.000000,0.935920
6,L4,1.000000,5.596571,5.613927,0.961892,0.399022,10.000000,1100.000000,0.000000,0.531273
7,L5,1.000000,10.000000,-20.000000,1.633495,-0.157467,10.000000,183.383099,0.000000,0.951209
8,Mi1,1.000000,3.301142,-3.829445,2.851321,-0.435952,10.000000,1100.000000,0.000000,0.997928
9,Mi4,1.000000,10.000000,-1.900453,1.950064,2.083844,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,7.949868,5.472317,1.067472,-0.332022,22.754872,1100.000000,0.000000,0.824076
11,T1,1.000000,0.100000,-1.152165,1.012230,-0.225769,48.757228,1009.137453,0.000000,0.010000
12,T2,1.000000,0.927087,-1.171526,1.027936,-0.219884,50.032045,995.835949,0.000000,0.010000
13,T2a,1.000000,10.000000,3.069083,0.982925,0.102146,10.000000,218.755272,0.000000,1.000000
14,T3,1.000000,8.328607,0.627250,1.040982,0.158285,10.000000,100.000000,0.000000,0.851399
15,T4a,1.000000,0.537518,-0.877982,0.979060,-0.357693,49.926566,1004.358707,0.000000,0.010000
16,T4b,1.000000,3.807336,0.956505,0.958713,0.011335,10.000000,335.063220,0.000000,0.969308
17,T4c,1.000000,7.665351,0.267743,0.988681,0.167995,10.000000,169.233872,0.000000,0.999958
18,T4d,1.000000,10.000000,9.879813,1.011130,0.042308,10.000000,100.000000,0.000000,1.000000
19,T5a,1.000000,10.000000,8.939970,1.014142,0.330204,10.000000,1100.000000,0.000000,1.000000
20,T5b,1.000000,0.100000,0.357699,1.029067,-0.460558,47.891429,999.812968,0.000000,0.010000
21,T5c,1.000000,0.100000,0.972826,1.036968,-0.294229,11.871696,967.354169,0.000000,0.010000
22,T5d,1.000000,9.989410,15.753758,0.960378,-0.339860,100.000000,1100.000000,0.000000,0.990043
23,Tm1,1.000000,2.835576,-1.706446,1.893856,0.799858,20.966538,1100.000000,0.000000,0.994766
24,Tm2,1.000000,2.474771,3.487797,1.164794,0.306650,10.000000,118.396122,0.000000,1.000000
25,Tm20,1.000000,5.812590,7.813699,0.990437,0.424979,100.000000,1100.000000,0.000000,0.558965
26,Tm21,1.000000,0.979483,-1.008991,1.020201,0.184532,47.900291,992.241369,0.000000,0.010000
27,Tm3,1.000000,4.803285,1.290875,0.974396,-1.239650,10.000000,236.233642,0.000000,0.994264
28,Tm4,1.000000,5.803214,20.000000,1.069861,0.941138,10.000000,388.912471,0.000000,0.693660
29,Tm9,1.000000,7.017694,10.021196,1.752391,1.002805,58.372409,1100.000000,0.000000,1.000000
30,C2,1.000000,0.833453,-0.919427,1.033263,-0.471647,51.896401,1003.819557,0.000000,0.166893
31,C3,1.000000,0.727628,-0.615376,0.996866,-0.076087,51.768355,1004.855171,0.000000,0.010000
32,Lawf1,1.000000,10.000000,0.812171,1.001789,0.307160,10.000000,100.000000,0.000000,1.000000
33,Lawf2,1.000000,10.000000,0.968482,0.961095,0.332954,10.000000,180.840391,0.000000,1.000000
