trace_id,position,gain_pos_mv,gain_neg_mv,delay_pos_ms,delay_neg_ms,tau_pos_ms,tau_neg_ms,r_squared,global_r_squared,sse,global_sse,n_points
T4_PC_pos-6,-6,17.975238620682024,-14.60759118911613,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.9186002704636008,0.933454785828719,36.02240320013846,5889.516502438561,220
T4_PC_pos-5,-5,25.824371650019348,-21.27578526369525,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.9166329177936859,0.933454785828719,77.40185664870906,5889.516502438561,218
T4_PC_pos-4,-4,49.61898262164396,-40.746525645407644,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.9539589970687113,0.933454785828719,150.9760677953922,5889.516502438561,218
T4_PC_pos-3,-3,69.53602676368139,-61.33269886171448,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.9695678950659696,0.933454785828719,191.16427465921691,5889.516502438561,217
T4_PC_pos-2,-2,90.66521627680038,-90.83173043545236,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.9762875548500597,0.933454785828719,253.471626630238,5889.516502438561,217
T4_PC_pos-1,-1,93.58978875760872,-99.99999999999818,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.9714059109737129,0.933454785828719,349.22274597337343,5889.516502438561,215
T4_PC_pos+0,0,86.10017373240667,-97.16593039314884,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.9657103146789593,0.933454785828719,349.7754113311887,5889.516502438561,217
T4_PC_pos+1,1,65.07665215044547,-84.2058133533652,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.9353022111462362,0.933454785828719,437.5042664077721,5889.516502438561,216
T4_PC_pos+2,2,32.71882229160167,-62.70329832113438,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.8751187329234357,0.933454785828719,434.132102816227,5889.516502438561,216
T4_PC_pos+3,3,10.59168592795832,-40.74913470446007,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.8450459808948068,0.933454785828719,293.82641752693587,5889.516502438561,216
T4_PC_pos+4,4,2.0647225603352036e-18,-26.3847859078302,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.8533874976012129,0.933454785828719,163.31631418148677,5889.516502438561,216
T4_PC_pos+5,5,2.9593572439991254e-18,-22.22661375030966,5.668924023453556,133.80014610419883,456.5174670572797,712.4756679232282,0.7016079424879569,0.933454785828719,225.46837716421823,5889.516502438561,215
T4_NC_pos-6,-6,3.342728561711532,-2.5546756293823578e-21,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.23739512828435827,0.933454785828719,72.30255240441045,5889.516502438561,218
T4_NC_pos-5,-5,1.415937050837169,-0.170739521099897,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.2050538578402279,0.933454785828719,22.858703072854137,5889.516502438561,218
T4_NC_pos-4,-4,9.950305916371661,-10.986843464156912,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.766407284412575,0.933454785828719,27.698008468642712,5889.516502438561,217
T4_NC_pos-3,-3,22.90154537149129,-19.56348403761786,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.7084360238376513,0.933454785828719,194.44211823109376,5889.516502438561,218
T4_NC_pos-2,-2,35.89160422002831,-31.160050144937877,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.7508798577309698,0.933454785828719,396.6326957426026,5889.516502438561,217
T4_NC_pos-1,-1,43.08974506587308,-29.14553273262673,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.8078306363829812,0.933454785828719,455.0079439163263,5889.516502438561,216
T4_NC_pos+0,0,48.20455523045289,-25.73619453045965,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.8851049484374239,0.933454785828719,368.6888039765504,5889.516502438561,216
T4_NC_pos+1,1,37.5076344556047,-1.9756442595950052,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.9278494026329807,0.933454785828719,220.43403325047234,5889.516502438561,217
T4_NC_pos+2,2,36.24248146043692,-1.8715881098409046e-14,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.9456749677849575,0.933454785828719,159.01487759604908,5889.516502438561,216
T4_NC_pos+3,3,22.410345757804098,-3.1484416741157485e-17,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.7699442663663466,0.933454785828719,307.4777202798349,5889.516502438561,216
T4_NC_pos+4,4,16.261170117967712,-3.590287427001416e-24,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.572540288453403,0.933454785828719,377.49791153172055,5889.516502438561,215
T4_NC_pos+5,5,13.296087436205003,-2.2288176446249805e-19,133.80014610419883,5.668924023453556,456.5174670572797,712.4756679232282,0.45404819402511376,0.933454785828719,325.1792696331073,5889.516502438561,215
T5_PC_pos-6,-6,23.36795853796614,-4.243771780007396,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9351437652465775,0.9403110637361527,82.43482362754028,7555.5829832097925,218
T5_PC_pos-5,-5,38.68391146299599,-14.840942285411717,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9465984471652069,0.9403110637361527,153.90336236521281,7555.5829832097925,218
T5_PC_pos-4,-4,51.99408983357846,-27.20903080373699,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9783254974087857,0.9403110637361527,98.52105813756319,7555.5829832097925,218
T5_PC_pos-3,-3,75.0263327867487,-45.1703413530567,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9764249701075032,0.9403110637361527,212.30022806300184,7555.5829832097925,218
T5_PC_pos-2,-2,86.6308778516497,-59.01944896540241,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9762682964368332,0.9403110637361527,275.03201019248553,7555.5829832097925,217
T5_PC_pos-1,-1,98.791797794832,-79.48208036977755,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9678439526862697,0.9403110637361527,466.13387924062965,7555.5829832097925,216
T5_PC_pos+0,0,99.99999999980938,-83.67578248886015,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9702102721588564,0.9403110637361527,440.98954438724564,7555.5829832097925,216
T5_PC_pos+1,1,89.18279239761722,-88.16951236327492,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9504425107188678,0.9403110637361527,575.7708828546736,7555.5829832097925,216
T5_PC_pos+2,2,63.793629633326454,-74.96296743992265,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.929727143844138,0.9403110637361527,486.5437231434923,7555.5829832097925,216
T5_PC_pos+3,3,43.4426447268253,-60.87834067195698,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.8821888576946941,0.9403110637361527,515.1426914100338,7555.5829832097925,216
T5_PC_pos+4,4,22.09835859105641,-46.773504139692875,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9168737526934454,0.9403110637361527,221.95664274182207,7555.5829832097925,216
T5_PC_pos+5,5,12.85764976229878,-34.86084409531582,3.6918427952568367,91.36336892779819,330.5986275038138,457.1937085135682,0.9168780704955475,0.9403110637361527,145.08158783364277,7555.5829832097925,215
