trace_id,position,gain_pos_mv,gain_neg_mv,delay_pos_ms,delay_neg_ms,tau_pos_ms,tau_neg_ms,r_squared,global_r_squared,sse,global_sse,n_points
T5_NC_pos-6,-6,28.88261933019615,-12.751717317226989,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.9378147418121979,0.9356247418738257,91.00877263817125,1693.897985581674,218
T5_NC_pos-5,-5,35.85820190449403,-20.143917702412335,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.9469243534065772,0.9356247418738257,72.19725030512065,1693.897985581674,218
T5_NC_pos-4,-4,34.49787896164045,-22.471694007338886,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.9142649488995152,0.9356247418738257,72.4757264083513,1693.897985581674,217
T5_NC_pos-3,-3,51.89007039858255,-39.35987693645745,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.9068162950100622,0.9356247418738257,100.48807092857193,1693.897985581674,217
T5_NC_pos-2,-2,66.18300030452473,-53.76374186621685,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.9393245198899739,0.9356247418738257,106.74918254675075,1693.897985581674,217
T5_NC_pos-1,-1,78.05185616967242,-62.78256859047172,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.9391364108859699,0.9356247418738257,140.39227950760363,1693.897985581674,216
T5_NC_pos+0,0,89.83957431051873,-70.94646868614937,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.928108606169287,0.9356247418738257,224.8168003184646,1693.897985581674,217
T5_NC_pos+1,1,99.9999999998554,-77.14809866992958,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.9557122538038214,0.9356247418738257,170.76751454354124,1693.897985581674,217
T5_NC_pos+2,2,77.98069824000568,-56.12026274813353,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.948150730737168,0.9356247418738257,166.01715165781886,1693.897985581674,217
T5_NC_pos+3,3,68.87228406984943,-46.743127505212044,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.9569857030669053,0.9356247418738257,128.52177229375138,1693.897985581674,216
T5_NC_pos+4,4,46.2707629770431,-29.419840896579483,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.886914667363811,0.9356247418738257,236.43487292656198,1693.897985581674,216
T5_NC_pos+5,5,30.53459586726186,-16.945777117590083,55.664031618262634,52.06508572887622,152.74781516908897,104.21000722944535,0.873661168968227,0.9356247418738257,184.0285915069667,1693.897985581674,215
