idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
30,Lawf1,1.049364,1.028846,0.466891,1.017588,0.000000,40.706097,198.791580,0.000000,-0.007924,-0.007040,-0.007040
31,Lawf2,1.049364,0.977052,0.412860,0.970802,0.000000,39.258904,195.824692,0.000000,0.016912,0.002048,0.002048
32,Dm3v,1.049364,0.982500,0.008957,1.015854,0.000000,39.527199,194.888428,0.000000,0.017790,0.004529,0.004529
33,Lai,1.049364,0.973680,0.433078,1.021613,0.000000,40.437027,193.366135,0.000000,0.017639,-7.395420,-7.395418
34,Mi10,1.049364,0.964134,-0.352954,1.022286,0.000000,39.804680,202.410904,0.000000,-0.002386,-0.028179,-0.028179
35,Mi13,1.049364,1.005829,0.266949,0.984078,0.000000,39.790844,207.992599,0.000000,-0.001784,0.001208,0.001208
36,Mi14,1.049364,0.989749,0.250772,0.964831,0.000000,40.709270,194.893906,0.000000,0.008377,0.014455,0.014455
37,Mi15,1.049364,0.968123,-0.318588,1.020802,0.000000,40.297913,208.349411,0.000000,-0.012183,-0.427106,-0.427106
38,Mi2,1.049364,0.951661,-0.215258,1.042806,0.000000,40.379936,198.790359,0.000000,-0.004214,0.001696,0.001696
39,Tm16,1.049364,0.973923,-0.422482,1.037297,0.000000,40.697731,194.217087,0.000000,-0.020801,-0.000208,-0.000208
40,Tm20,1.049364,0.973735,-0.227612,1.003722,0.000000,40.807446,209.115295,0.000000,0.024077,-0.336000,-0.336000
41,Tm21,1.049364,0.990027,0.426224,1.000050,0.000000,39.201431,200.473404,0.000000,-0.020005,0.019052,0.019052
42,Tm27,1.049364,0.969864,0.305871,1.003914,0.000000,40.701626,208.634308,0.000000,-0.015843,-0.004058,-0.004058
43,Tm5a,1.049364,1.039279,-0.239421,0.962801,0.000000,39.284328,194.199036,0.000000,-0.008290,-0.352560,-0.352559
44,Tm5b,1.049364,0.989099,-0.446437,0.962568,0.000000,39.594746,200.797043,0.000000,0.001161,-0.371622,-0.371622
45,Tm5c,1.049364,1.007323,-0.010981,0.965824,0.000000,40.288780,206.794647,0.000000,0.000531,-0.207000,-0.207000
46,Tm5f,1.049364,1.041545,0.251464,1.015383,0.000000,40.025070,204.758209,0.000000,0.017666,-0.000075,-0.000075
47,TmY10,1.049364,1.010672,0.205117,0.975696,0.000000,39.629234,199.735794,0.000000,-0.013892,-0.000183,-0.000183
48,TmY11,1.049364,0.989356,0.309790,0.971363,0.000000,39.987148,208.982422,0.000000,0.018526,-0.026156,-0.026156
49,TmY14,1.049364,0.966506,-0.395757,1.007677,0.000000,39.009319,193.418640,0.000000,0.017921,0.023091,0.023091
50,TmY15,1.049364,0.957572,0.344782,1.008793,0.000000,39.635448,194.196259,0.000000,-0.015372,0.054424,0.054424
51,TmY3,1.049364,0.964539,-0.235422,0.951121,0.000000,40.718433,200.829361,0.000000,0.003423,0.032420,0.032420
52,TmY4,1.049364,0.954339,0.390473,1.013102,0.000000,39.145088,195.974396,0.000000,-0.023823,0.009702,0.009702
53,TmY5a,1.049364,1.027933,-0.120144,0.956200,0.000000,40.728401,209.891968,0.000000,0.006781,0.024221,0.024221
54,TmY9q,1.049364,0.984160,0.215128,1.009525,0.000000,40.900578,204.073975,0.000000,0.010053,0.004234,0.004234
55,TmY9q__perp,1.049364,0.975387,0.438090,0.985696,0.000000,40.624722,207.043915,0.000000,-0.024909,0.007423,0.007423
