idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,3.772416,0.726877,0.370195,1.025852,0.000000,23.021884,187.714556,0.000000,0.477222,10.588155,10.588155
1,R7,3.772416,3.916966,5.167894,1.036637,0.000000,17.292613,186.458596,0.000000,0.574544,6.785086,6.785086
2,R8,3.772416,3.080510,-1.378342,1.023021,0.000000,29.557658,198.046391,0.000000,0.540597,7.035884,7.035884
3,L1,3.772416,2.359838,4.286625,0.160728,0.000000,26.845631,190.880721,0.000000,1.000000,0.000000,0.000000
4,L2,3.772416,2.118055,4.134543,0.441583,0.000000,19.012809,199.610686,0.000000,0.759963,1.966410,1.966410
5,L3,3.772416,2.446780,2.115042,0.326718,0.000000,43.177681,209.133387,0.000000,0.982364,-0.006819,-0.006819
6,L4,3.772416,0.125600,-6.107601,0.210071,0.000000,15.336252,188.867681,0.000000,1.000000,0.000000,0.000000
7,L5,3.772416,7.025312,10.401755,0.100000,0.000000,26.148565,184.339775,0.000000,1.000000,0.000000,0.000000
8,Mi1,3.772416,2.937574,-5.458480,0.485790,0.000000,33.211824,198.523783,0.000000,1.000000,0.000000,0.000000
9,Tm3,3.772416,3.216832,6.618973,0.155448,0.000000,19.852532,173.696643,0.000000,1.000000,0.000000,-0.000000
10,Mi4,3.772416,6.687843,6.329751,0.996079,0.000000,28.722067,201.598730,0.000000,0.532505,62.476455,62.476455
11,Mi9,3.772416,2.554148,0.064304,0.888805,0.000000,33.894929,215.104769,0.000000,0.169021,-45.182558,-45.182558
12,T4a,3.772416,1.053159,0.357252,1.028676,0.000000,35.089911,202.531932,0.000000,0.405007,-16.346864,-16.346864
13,T4b,3.772416,0.118878,-0.962562,0.974993,0.000000,42.261154,204.217766,0.000000,0.000000,-6.066692,-6.066692
14,T4c,3.772416,5.309775,-2.335563,1.037294,0.000000,32.080256,188.478758,0.000000,0.000000,-20.219612,-20.219612
15,T4d,3.772416,2.558116,-1.167346,0.953885,0.000000,45.383952,200.453762,0.000000,0.297879,-0.959819,-0.959819
16,Tm1,3.772416,0.768798,-3.275798,0.888816,0.000000,20.961393,197.106584,0.000000,0.000000,-37.230714,-37.230714
17,Tm2,3.772416,0.261215,-1.579789,0.426564,0.000000,10.391067,181.999468,0.000000,1.000000,0.000000,0.000000
18,Tm4,3.772416,2.890205,9.029552,0.339476,0.000000,16.609101,186.767011,0.000000,1.000000,0.000000,0.000000
19,Tm9,3.772416,0.314105,0.759124,2.644078,0.000000,31.313827,199.504102,0.000000,0.287820,-195.904256,-195.904256
20,T5a,3.772416,1.822533,0.005772,0.984162,0.000000,41.248246,199.010199,0.000000,0.000000,1.031389,1.031389
21,T5b,3.772416,9.718536,5.588913,0.965401,0.000000,23.642873,200.067517,0.000000,0.000000,6.999339,6.999339
22,T5c,3.772416,7.444359,1.104957,1.036549,0.000000,35.674635,208.193220,0.000000,0.812382,1.794809,1.794809
23,T5d,3.772416,8.457404,-1.762612,0.955981,0.000000,36.912136,205.488506,0.000000,0.047913,5.949356,5.949356
24,T1,3.772416,5.238724,-1.854281,0.961637,0.000000,38.749816,190.099643,0.000000,0.000000,-0.137358,-0.137358
25,T2,3.772416,3.545611,-0.374396,0.954397,0.000000,41.537668,208.672303,0.000000,0.021157,9.910813,9.910813
26,T2a,3.772416,3.141635,4.227776,0.994089,0.000000,23.023990,187.746462,0.000000,1.000000,0.000000,-0.000000
27,T3,3.772416,2.583941,2.562691,0.991898,0.000000,30.144917,195.720006,0.000000,1.000000,0.000000,0.000000
28,C2,3.772416,0.904343,-0.232000,0.953593,0.000000,28.399413,199.744827,0.000000,0.236419,0.583771,0.583771
29,C3,3.772416,2.824785,4.335717,1.004486,0.000000,21.262029,203.029088,0.000000,0.747477,-1.906273,-1.906273
30,Lawf1,3.772416,5.279539,2.743603,0.955691,0.000000,37.051491,203.571208,0.000000,0.999128,-0.000982,-0.000982
31,Lawf2,3.772416,2.617245,1.742923,1.040410,0.000000,42.347625,209.311687,0.000000,0.906403,-0.297688,-0.297688
32,Dm3v,3.772416,6.603765,5.685774,1.009406,0.000000,19.829459,197.241771,0.000000,1.000000,0.000000,-0.000000
33,Lai,3.772416,3.193905,6.191059,1.022014,0.000000,30.690694,186.492605,0.000000,0.030763,-16.794184,-16.794184
34,Mi10,3.772416,0.204891,-1.242890,1.031711,0.000000,39.832918,208.930660,0.000000,0.836997,-0.067943,-0.067943
35,Mi13,3.772416,4.525470,5.223459,1.000591,0.000000,33.312082,184.023342,0.000000,1.000000,0.000000,0.000000
36,Mi14,3.772416,8.717133,8.721555,1.048876,0.000000,19.008933,188.326505,0.000000,0.000000,43.258670,43.258670
37,Mi15,3.772416,5.045328,-1.238968,0.957848,0.000000,41.212617,198.519413,0.000000,0.107348,-5.087418,-5.087418
38,Mi2,3.772416,5.052166,4.204757,0.968159,0.000000,24.248527,193.260245,0.000000,1.000000,0.000000,0.000000
39,Tm16,3.772416,0.537451,-0.498898,1.034074,0.000000,39.551730,203.323317,0.000000,0.000000,-181.175436,-181.175436
40,Tm20,3.772416,0.100000,-1.151120,1.002831,0.000000,40.374929,202.728740,0.000000,0.000000,-46.348580,-46.348580
41,Tm21,3.772416,0.100000,-1.738885,0.975259,0.000000,41.534480,207.317672,0.000000,0.279448,-2.282222,-2.282222
42,Tm27,3.772416,4.267552,-0.542995,0.991053,0.000000,36.431731,188.833245,0.000000,0.268581,-99.515825,-99.515825
43,Tm5a,3.772416,1.001114,-0.158110,0.952781,0.000000,39.949329,191.884180,0.000000,0.002463,-20.586069,-20.586069
44,Tm5b,3.772416,1.014250,-0.323215,1.035612,0.000000,39.061448,192.590173,0.000000,0.000000,-20.876659,-20.876659
45,Tm5c,3.772416,3.385758,-1.558041,0.983687,0.000000,38.043356,203.993422,0.000000,0.000000,-5.355999,-5.355999
46,Tm5f,3.772416,2.466582,-0.790747,1.048153,0.000000,42.780915,208.631611,0.000000,0.000000,-28.186770,-28.186770
47,TmY10,3.772416,4.112508,-4.029396,0.974858,0.000000,34.054453,189.031810,0.000000,0.534034,-164.958024,-164.958024
48,TmY11,3.772416,2.156256,-0.599153,0.976088,0.000000,39.479994,190.017642,0.000000,0.000000,-226.335764,-226.335764
49,TmY14,3.772416,3.465691,5.389093,0.994819,0.000000,28.371348,191.894642,0.000000,0.943942,3.234476,3.234476
50,TmY15,3.772416,1.960370,2.271641,1.000616,0.000000,44.198647,205.996939,0.000000,0.677671,3.887925,3.887925
51,TmY3,3.772416,3.161298,5.778979,0.997208,0.000000,35.427913,200.033462,0.000000,0.221200,15.322698,15.322698
52,TmY4,3.772416,5.653182,-1.512887,1.036937,0.000000,32.644223,207.428930,0.000000,0.246126,-19.012232,-19.012232
53,TmY5a,3.772416,10.000000,17.757900,1.007492,0.000000,19.928924,194.126960,0.000000,0.121855,39.235585,39.235585
54,TmY9q,3.772416,0.100000,-1.588963,1.041690,0.000000,42.197840,205.577061,0.000000,1.000000,0.000000,0.000000
55,TmY9q__perp,3.772416,0.113765,-1.260658,0.972197,0.000000,45.263460,204.353883,0.000000,1.000000,0.000000,0.000000
