,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.111131,1.185769,1.012631,0.100000,,,,,,,,,,,,,,,,,,2.020150,,,,5.232355,1.684384,,,,1.749234,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.220620,2.220887,,1.499707,,,0.100000,,0.100000,4.371657,,,,,,,,,,,,,,,,,,0.100000,5.355280,,,0.100000,1.046911,,,0.100000,0.100000,,1.977588,,2.286879,1.049080,0.956391,5.411360,1.018780,,,,,,,,,
R8,,2.499025,10.000000,3.689538,0.100000,1.702240,,0.100000,0.100000,,0.100000,4.892620,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,4.151131,9.507393,,,0.972970,,0.100000,4.512787,0.100000,,1.926970,1.026518,,,1.000619,7.137211,,4.770428,,0.100000,,,,,0.957871,
L1,0.100000,0.100000,2.197777,0.100000,0.100000,4.106559,0.100000,1.095996,4.325434,3.491155,10.000000,,,,,,0.100000,0.100000,,,,,,,2.739827,1.919958,0.100000,,1.853610,2.816134,,0.100000,,9.193910,,,,0.100000,10.000000,,,,2.586574,,,,,,,,,0.495624,,,,
L2,10.000000,,0.100000,0.100000,3.776714,0.100000,4.308987,0.100000,0.100000,0.100000,0.267744,0.100000,,,,,1.165314,0.871233,1.290409,,,,,,0.100000,0.100000,1.017662,,1.278944,3.662352,,,,1.705131,,0.100000,3.546183,,0.100000,,0.135831,,,,1.026007,,,,,,,0.844433,,,,
L3,,8.245982,3.142862,0.100000,0.100000,,,,0.487351,,0.100000,2.077137,,,,,0.100000,6.098948,7.183877,3.672545,,,,,0.565556,,,,0.100000,7.770893,4.627350,,10.000000,,0.980973,6.852571,,0.980595,4.485325,0.354126,0.100000,0.984118,3.742182,0.982498,0.996493,0.100000,0.859456,2.977547,,,,,0.988829,,0.100000,0.971389
L4,3.687432,,,0.100000,0.146223,2.070808,0.100000,1.032307,1.049549,,,5.565640,,,,,0.100000,0.290130,0.100000,0.100000,,,,,,3.880957,,,,2.130711,1.015176,1.048551,,,,2.384677,0.996241,,,,,,1.032205,,,,,,,,,5.752516,,,,
L5,,,,3.507673,10.000000,,,1.045125,0.100000,0.100000,9.133613,0.100000,,,,,3.796479,0.100000,1.387439,,,,,,10.000000,0.958460,0.100000,,0.461218,0.100000,0.100000,0.100000,,4.721583,1.015182,0.100000,7.559915,0.100000,0.100000,,0.151780,0.100000,0.100000,,1.028677,,,,0.425560,6.713225,0.100000,5.221817,,10.000000,,
Mi1,,5.780045,10.000000,6.161171,10.000000,,,0.100000,0.100000,0.100000,0.100000,0.598951,3.267513,0.100000,6.569179,0.100000,0.100000,0.100000,4.986119,,,,,,1.035455,2.849903,0.100000,0.100000,0.113506,0.100000,3.880494,2.796582,5.956566,,1.023273,0.100000,0.100000,1.849189,0.100000,,0.999565,0.100000,0.100000,,,0.100000,,2.360707,0.958428,10.000000,3.393552,7.418975,10.000000,5.825091,1.037912,2.082189
Tm3,,,,4.570517,0.575729,,,,0.100000,0.100000,6.586046,0.100000,0.995818,0.100000,1.525535,0.100000,,,2.666326,,,1.002495,,1.002717,,0.749907,0.100000,0.100000,0.100000,10.000000,0.895024,0.410327,,,0.959296,0.100000,6.873949,,,0.466467,,,0.151086,,,,0.968094,,0.994359,3.417871,0.822779,1.555285,,9.177778,,
