,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,9.622474,,,2.346296,1.792469,1.262231,10.000000,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,10.000000,,,,1.937141,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.122220,10.000000,,4.895165,,,0.100000,,0.100000,1.117450,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,1.216002,0.100000,,,0.100000,7.484954,,5.032737,,0.128545,6.402618,5.529667,0.736197,0.100000,,,,,,,,,
R8,,2.125273,0.100000,10.000000,0.100000,2.848199,,0.100000,0.100000,,0.100000,0.833417,,,,,,,,,,,,,0.243005,,,,0.100000,0.100000,9.455302,1.453527,,,0.100000,,9.385502,0.192175,10.000000,,1.775239,0.942944,,,8.037840,2.299477,,8.116284,,0.100000,,,,,1.048574,
L1,0.454961,0.100000,0.100000,8.437115,0.100000,3.422630,0.100000,5.639009,0.996335,1.097512,0.721849,,,,,,0.100000,0.337913,,,,,,,10.000000,0.661158,0.100000,,0.100000,0.100000,,2.304689,,6.145397,,,,10.000000,4.529918,,,,5.665809,,,,,,,,,10.000000,,,,
L2,7.895447,,0.100000,1.359590,7.603494,0.100000,2.838085,1.687025,0.100000,0.100000,0.100000,0.916032,,,,,0.624720,0.672402,1.320911,,,,,,0.100888,9.992187,10.000000,,2.701473,0.100000,,,,10.000000,,0.100000,3.959063,,10.000000,,0.100000,,,,10.000000,,,,,,,0.684846,,,,
L3,,0.100000,2.082848,0.100000,0.100000,,,,1.426606,,0.100000,0.397026,,,,,0.100000,2.180869,8.184398,1.032440,,,,,0.100000,,,,0.100000,7.199732,10.000000,,5.510303,,0.100000,10.000000,,0.100000,9.528610,4.761405,0.100000,1.021423,0.100000,5.403137,0.100000,0.100000,0.100000,5.846589,,,,,1.013381,,10.000000,2.235957
L4,2.180429,,,0.100000,0.100000,0.100000,1.934023,0.100000,2.553494,,,0.101121,,,,,0.810183,1.544594,1.170264,0.726701,,,,,,3.333687,,,,3.455977,4.981998,10.000000,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,8.056967,,,,
L5,,,,6.184676,10.000000,,,10.000000,0.100000,0.100000,0.675670,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,0.100000,0.100000,,0.100000,0.100000,0.100000,0.100000,,10.000000,3.562576,0.100000,10.000000,1.165204,0.100000,,10.000000,7.658986,0.410702,,0.101166,,,,0.156182,0.100000,4.161565,1.140404,,0.100000,,
Mi1,,0.101772,10.000000,5.984030,0.100000,,,0.100000,1.934302,0.100000,2.403744,0.100000,2.541291,0.200753,0.100000,2.628980,0.100000,2.565095,1.135703,,,,,,0.100000,0.100000,1.652572,0.938507,4.809418,0.641659,0.100000,0.100000,0.100000,,0.109053,3.104842,9.884295,2.859943,1.169712,,9.792692,0.222985,0.573243,,,0.100957,,0.100000,1.045782,4.642788,0.100000,2.179894,5.376327,0.156873,0.100000,0.100000
Tm3,,,,0.881086,0.100000,,,,0.100000,0.740004,9.850628,0.383799,2.504589,2.434432,1.154632,5.033740,,,4.912107,,,0.966127,,1.048670,,1.804685,0.100000,0.341384,7.153193,7.907402,2.442823,2.876638,,,3.601119,0.986548,1.321879,,,1.869158,,,2.314234,,,,0.838378,,9.397380,1.668895,2.534677,1.913310,,0.100000,,
