cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.001137,13.551088,2.605036,1.263313,-5.039764,-19.505192,17.947859,204.875641,196.010284,0.000000,12.481408,13.551088,16.014452,2.463364
1,R7,1.042490,5.642033,2.605036,4.708964,5.648778,-30.623301,16.733242,201.334259,187.142014,1.000000,5.648777,5.642033,5.996391,0.354358
2,R8,0.999630,2.615304,2.605036,3.054293,-9.177629,-16.313364,21.934444,206.143555,200.185043,0.000000,2.517834,2.615304,5.271457,2.656153
3,L1,1.024239,-10.612914,2.605036,2.558413,1.250095,-26.346106,17.461218,211.479828,199.470566,0.548778,-10.019404,-10.612914,-12.343342,-1.730428
4,L2,0.978713,14.720790,2.605036,2.199856,1.888288,-26.769861,17.874199,198.688080,202.791214,0.244542,15.453986,14.720790,11.056712,-3.664078
5,L3,0.965453,1.841457,2.605036,0.931730,-0.579964,-24.540642,10.000000,190.119766,197.599869,0.659074,0.110045,1.841457,-0.859763,-2.701220
6,L4,0.991806,6.143688,2.605036,2.743064,-1.611285,-23.749739,21.145416,206.026108,214.360184,0.000000,6.384785,6.143688,4.117986,-2.025702
7,L5,1.005419,-45.793945,2.605036,3.044610,-0.673872,-24.758482,16.101662,193.100403,215.220566,0.013147,-48.608662,-45.793945,-40.376167,5.417778
8,Mi1,0.963011,-35.966541,2.605036,1.481745,-1.269009,-24.152479,18.192667,199.103134,203.284393,0.000000,-38.249546,-35.966541,-27.011250,8.955292
9,Tm3,1.036100,-16.352522,2.605036,1.256417,-2.790616,-22.032936,23.017189,191.784668,196.321320,0.000000,-21.406935,-16.352522,1.198048,17.550570
10,Mi4,0.952830,-62.500885,2.605036,2.504487,-3.471106,-21.954214,100.000000,202.627335,194.345840,0.004988,-59.343391,-62.500885,-56.115047,6.385838
11,Mi9,0.976628,27.187750,2.605036,2.375117,-0.946951,-24.040983,22.103783,201.801041,229.632935,0.421014,26.121458,27.187750,23.673967,-3.513783
12,T4a,1.000000,-2.114636,2.605036,0.221152,-1.347459,-23.167049,18.600142,193.069473,207.686340,0.000000,-2.310595,-2.114636,0.526570,2.641206
13,T4b,1.000000,-1.193491,2.605036,1.166611,-1.093086,-24.329525,17.755877,209.527420,196.579834,0.000000,-1.456653,-1.193491,1.455596,2.649088
14,T4c,1.000000,0.154001,2.605036,6.071441,-0.265458,-24.978806,12.206753,185.407120,182.679062,1.000000,-0.265458,0.154001,9.537088,9.383087
15,T4d,1.000000,-13.213994,2.605036,4.225807,3.814863,-29.028275,11.903450,185.156097,185.116425,0.000000,-11.530838,-13.213994,-11.239325,1.974669
16,Tm1,0.973812,-20.413067,2.605036,2.184766,0.140961,-25.026766,11.525636,209.317276,211.226944,0.170291,-17.790148,-20.413067,-21.155003,-0.741936
