idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,R1,0.100000,0.896411,0.955749,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
1,R2,0.100000,0.973701,0.945664,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
2,R3,0.100000,0.952412,0.955721,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
3,R4,0.100000,0.831696,0.977913,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
4,R5,0.100000,0.971901,0.936384,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
5,R6,0.100000,0.956020,0.933075,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
6,R7,0.100000,1.739002,1.073918,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
7,R8,1.736796,0.397851,0.944715,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
8,L1,1.447979,1.964129,0.993812,46.320369,48.492590,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
9,L2,0.117626,0.100000,1.042027,48.697170,46.409963,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
10,L3,0.854042,1.338420,0.983915,0.321961,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
11,L4,0.413072,1.820764,0.918115,0.186282,0.152910,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
12,L5,1.013951,0.621673,0.944464,49.961514,50.694583,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
13,Lawf1,0.116119,0.146436,0.988956,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
14,Lawf2,0.198900,0.197104,1.090642,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
15,Am,0.457849,0.546531,0.982471,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
16,C2,1.064870,0.838369,0.931144,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
17,C3,0.128035,0.119250,0.940021,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
18,CT1(Lo1),0.100000,0.100000,0.968799,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
19,CT1(M10),1.054863,0.923983,0.963494,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
20,Mi1,2.276930,1.481634,0.999663,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
21,Mi2,0.566954,0.494506,0.998410,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
22,Mi3,0.897839,0.853660,1.048477,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
23,Mi4,0.100000,0.100000,0.970697,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
24,Mi9,1.436283,1.125680,0.995494,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
25,Mi10,0.105654,0.100000,1.000096,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
26,Mi11,0.487369,0.478065,0.997072,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
27,Mi12,0.100000,0.100000,0.933229,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
28,Mi13,0.129821,0.115245,0.999922,0.000000,0.000000,-46.718744,-0.388940,-51.886199,-50.382190,-0.238894,-48.186642
