idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.100000,1.499253,42.744147,14.913612,-41.446197,-0.382946,-58.533207
1,R2,0.100000,1.478518,42.744147,14.938744,-41.446197,-0.382946,-58.533207
2,R3,0.100000,1.236464,42.744147,14.886283,-41.446197,-0.382946,-58.533207
3,R4,0.100000,1.421695,42.744147,14.883434,-41.446197,-0.382946,-58.533207
4,R5,0.100000,1.399068,42.744147,14.888694,-41.446197,-0.382946,-58.533207
5,R6,0.100000,1.543176,42.744147,14.891149,-41.446197,-0.382946,-58.533207
6,R7,0.100000,8.179929,37.271317,14.253779,-41.446197,-0.382946,-58.533207
7,R8,0.100000,0.100000,38.152594,14.345935,-41.446197,-0.382946,-58.533207
8,L1,3.231999,1.214050,49.114982,4.434358,-41.446197,-0.382946,-58.533207
9,L2,5.793923,1.091567,33.890388,3.376631,-41.446197,-0.382946,-58.533207
10,L3,4.033877,0.100000,0.138757,8.694069,-41.446197,-0.382946,-58.533207
11,L4,4.091239,0.100000,0.000000,2.991890,-41.446197,-0.382946,-58.533207
12,L5,7.556656,2.693156,44.715847,0.000000,-41.446197,-0.382946,-58.533207
13,Lawf1,10.576733,11.103525,0.000000,1.000000,-41.446197,-0.382946,-58.533207
14,Lawf2,2.332068,4.206529,0.000000,1.000000,-41.446197,-0.382946,-58.533207
15,Am,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
16,C2,0.100000,0.116497,0.000000,1.000000,-41.446197,-0.382946,-58.533207
17,C3,0.906803,3.979027,0.000000,1.000000,-41.446197,-0.382946,-58.533207
18,CT1(Lo1),0.109010,0.100251,0.000000,1.000000,-41.446197,-0.382946,-58.533207
19,CT1(M10),1.343075,1.277229,0.000000,1.000000,-41.446197,-0.382946,-58.533207
20,Mi1,3.268940,0.100000,0.000000,6.155521,-41.446197,-0.382946,-58.533207
21,Mi2,2.529957,1.994001,0.000000,1.000000,-41.446197,-0.382946,-58.533207
22,Mi3,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
23,Mi4,0.100000,0.100000,0.000000,0.000000,-41.446197,-0.382946,-58.533207
24,Mi9,0.443933,0.152879,0.000000,8.411145,-41.446197,-0.382946,-58.533207
25,Mi10,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
26,Mi11,0.438995,0.581935,0.000000,1.000000,-41.446197,-0.382946,-58.533207
27,Mi12,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
28,Mi13,2.077982,2.289173,0.000000,1.000000,-41.446197,-0.382946,-58.533207
29,Mi14,8.768388,11.616447,0.000000,1.000000,-41.446197,-0.382946,-58.533207
30,Mi15,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
31,T1,1.145802,2.288312,0.000000,1.000000,-41.446197,-0.382946,-58.533207
32,T2,3.639293,6.030615,0.000000,1.000000,-41.446197,-0.382946,-58.533207
33,T2a,1.680548,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
34,T3,4.449757,0.874250,0.000000,1.000000,-41.446197,-0.382946,-58.533207
35,T4a,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
36,T4b,1.353872,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
37,T4c,2.045753,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
38,T4d,2.182480,2.303157,0.000000,1.000000,-41.446197,-0.382946,-58.533207
39,T5a,0.798778,0.601360,0.000000,1.000000,-41.446197,-0.382946,-58.533207
40,T5b,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
41,T5c,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
42,T5d,4.255195,2.124012,0.000000,1.000000,-41.446197,-0.382946,-58.533207
43,Tm1,0.164996,5.014726,0.000000,2.886217,-41.446197,-0.382946,-58.533207
44,Tm2,0.111094,4.213559,0.000000,1.768402,-41.446197,-0.382946,-58.533207
45,Tm3,6.450713,3.120738,0.000000,10.086862,-41.446197,-0.382946,-58.533207
46,Tm4,3.053902,0.100000,0.000000,3.369657,-41.446197,-0.382946,-58.533207
47,Tm5Y,0.204458,0.284154,0.000000,1.000000,-41.446197,-0.382946,-58.533207
48,Tm5a,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
49,Tm5b,0.122475,0.124671,0.000000,1.000000,-41.446197,-0.382946,-58.533207
50,Tm5c,0.551387,0.508835,0.000000,1.000000,-41.446197,-0.382946,-58.533207
51,Tm9,4.308880,1.938291,0.000000,7.647938,-41.446197,-0.382946,-58.533207
52,Tm16,0.100000,0.100000,0.000000,1.000000,-41.446197,-0.382946,-58.533207
53,Tm20,0.138102,2.531735,0.000000,1.000000,-41.446197,-0.382946,-58.533207
